,wikidata_id,name,year,cultural_score,occupation
0,Q3136004,Hippolyte-Marie Crouan,"(1810, 1860)",0.10058053784363526,botanist
1,Q3172776,Jean Jacques Nicolas Huot,"(1800, 1850)",0.10208401585601333,geographer
2,Q3172776,Jean Jacques Nicolas Huot,"(1800, 1850)",0.10208401585601333,paleontologist
3,Q3172776,Jean Jacques Nicolas Huot,"(1800, 1850)",0.10208401585601333,geologist
4,Q482189,Amédée Louis Michel Le Peletier de Saint-Fargeau,"(1780, 1830)",0.10348570168647699,zoologist
5,Q482189,Amédée Louis Michel Le Peletier de Saint-Fargeau,"(1780, 1830)",0.10348570168647699,entomologist
6,Q482189,Amédée Louis Michel Le Peletier de Saint-Fargeau,"(1780, 1830)",0.10348570168647699,encyclopédistes
7,Q23760557,Jean-François Derosne,"(1780, 1830)",0.10025877121346091,chemist
8,Q3379904,Philippe Gengembre,"(1770, 1820)",0.10081822207547557,chemist
9,Q3379904,Philippe Gengembre,"(1770, 1820)",0.10081822207547557,numismatist
10,Q16193786,Antoine Noisette,"(1790, 1840)",0.10017974446704775,landscape architect
11,Q16193786,Antoine Noisette,"(1790, 1840)",0.10017974446704775,naturalist
12,Q16193786,Antoine Noisette,"(1790, 1840)",0.10017974446704775,horticulturist
13,Q953760,Jules Marcou,"(1830, 1880)",0.10237966596295119,geologist
14,Q953760,Jules Marcou,"(1830, 1880)",0.10237966596295119,university teacher
15,Q3383997,Pierre Bigot de Morogues,"(1790, 1840)",0.10035615269819337,agronomist
16,Q508976,Jérémie Jacques Oberlin,"(1750, 1800)",0.10319962746464552,anthropologist
17,Q508976,Jérémie Jacques Oberlin,"(1750, 1800)",0.10319962746464552,archaeologist
18,Q508976,Jérémie Jacques Oberlin,"(1750, 1800)",0.10319962746464552,linguist
19,Q508976,Jérémie Jacques Oberlin,"(1750, 1800)",0.10319962746464552,university teacher
20,Q336010,Charles Nodier,"(1790, 1840)",0.12801548915852504,entomologist
21,Q336010,Charles Nodier,"(1790, 1840)",0.12801548915852504,novelist
22,Q336010,Charles Nodier,"(1790, 1840)",0.12801548915852504,literary critic
23,Q336010,Charles Nodier,"(1790, 1840)",0.12801548915852504,poet
24,Q336010,Charles Nodier,"(1790, 1840)",0.12801548915852504,translator
25,Q336010,Charles Nodier,"(1790, 1840)",0.12801548915852504,lexicographer
26,Q4467716,François Richard de Tussac,"(1760, 1810)",0.10089276273387879,botanist
27,Q3386600,Pierre Philippe Urbain Thomas,"(1790, 1840)",0.10017546365063955,statistician
28,Q3386600,Pierre Philippe Urbain Thomas,"(1790, 1840)",0.10017546365063955,historian
29,Q27652820,Claude de Loynes d’Autroche,"(1750, 1800)",0.10014199310307816,agronomist
30,Q27652820,Claude de Loynes d’Autroche,"(1750, 1800)",0.10014199310307816,homme de lettres
31,Q27652820,Claude de Loynes d’Autroche,"(1750, 1800)",0.10014199310307816,translator
32,Q677679,Armand Lévy,"(1810, 1860)",0.10210410875289998,crystallographer
33,Q677679,Armand Lévy,"(1810, 1860)",0.10210410875289998,mineralogist
34,Q677679,Armand Lévy,"(1810, 1860)",0.10210410875289998,university teacher
35,Q1349196,Louis Diémer,"(1850, 1900)",0.10688285845646761,composer
36,Q1349196,Louis Diémer,"(1850, 1900)",0.10688285845646761,pianist
37,Q1349196,Louis Diémer,"(1850, 1900)",0.10688285845646761,pedagogue
38,Q902852,Antonina De Gerando,"(1860, 1910)",0.10148204076073068,pedagogue
39,Q902852,Antonina De Gerando,"(1860, 1910)",0.10148204076073068,translator
40,Q3185904,Joseph-Émile Barbier,"(1850, 1900)",0.10088151254207126,astronomer
41,Q3185904,Joseph-Émile Barbier,"(1850, 1900)",0.10088151254207126,mathematician
42,Q104767373,Émile Beringer,"(1850, 1900)",0.10009441968371476,explorer
43,Q2848191,André Louis de Saint-Simon,"(1780, 1830)",0.10015181860042226,economist
44,Q6594681,Jacques-Charles Poncet,"(1670, 1720)",0.10090648169563164,explorer
45,Q17275714,Lucien Decombe,"(1840, 1890)",0.10015148981649952,archaeologist
46,Q2871246,Auguste Jean François Grenier,"(1820, 1870)",0.10026427022964754,entomologist
47,Q1685675,Jean-Baptiste Marc Bourgery,"(1810, 1860)",0.10393586205701308,anatomist
48,Q983376,Joseph Adhemar,"(1810, 1860)",0.10475388290031443,mathematician
49,Q983376,Joseph Adhemar,"(1810, 1860)",0.10475388290031443,climatologist
50,Q221303,Anne Robert Jacques Turgot,"(1740, 1790)",0.1377144568960227,economist
51,Q221303,Anne Robert Jacques Turgot,"(1740, 1790)",0.1377144568960227,philosopher
52,Q221303,Anne Robert Jacques Turgot,"(1740, 1790)",0.1377144568960227,encyclopédistes
53,Q221303,Anne Robert Jacques Turgot,"(1740, 1790)",0.1377144568960227,translator
54,Q440136,Marc-Joseph Marion du Fresne,"(1730, 1780)",0.11534676782402563,explorer
55,Q3093053,G. Bruno,"(1840, 1890)",0.10463978493533782,pedagogue
56,Q3093053,G. Bruno,"(1840, 1890)",0.10463978493533782,children's writer
57,Q1450999,François Descurain,"(1670, 1720)",0.1001331827878006,botanist
58,Q963774,Charles-Alexis-Adrien Duhérissier de Gerville,"(1780, 1830)",0.10224833662834791,naturalist
59,Q963774,Charles-Alexis-Adrien Duhérissier de Gerville,"(1780, 1830)",0.10224833662834791,archaeologist
60,Q963774,Charles-Alexis-Adrien Duhérissier de Gerville,"(1780, 1830)",0.10224833662834791,art historian
61,Q963774,Charles-Alexis-Adrien Duhérissier de Gerville,"(1780, 1830)",0.10224833662834791,historian
62,Q3382958,Pierre-Denis Vregeon,"(1730, 1780)",0.10017450507788575,physicist
63,Q3084237,François Chaussier,"(1760, 1810)",0.10166696688182128,anatomist
64,Q1063381,Charles-François Duvernoy,"(1810, 1860)",0.10033765834114144,singer
65,Q1063381,Charles-François Duvernoy,"(1810, 1860)",0.10033765834114144,music pedagogue
66,Q3142763,Nicholas Marcellus Hentz,"(1810, 1860)",0.1031340003618385,zoologist
67,Q3142763,Nicholas Marcellus Hentz,"(1810, 1860)",0.1031340003618385,entomologist
68,Q3142763,Nicholas Marcellus Hentz,"(1810, 1860)",0.1031340003618385,arachnologist
69,Q556508,Jean-Baptiste Capronnier,"(1820, 1870)",0.10201148383583064,painter
70,Q556508,Jean-Baptiste Capronnier,"(1820, 1870)",0.10201148383583064,lepidopterist
71,Q4218777,Amédée de Caix de Saint-Aymour,"(1850, 1900)",0.10155888382731111,archaeologist
72,Q4218777,Amédée de Caix de Saint-Aymour,"(1850, 1900)",0.10155888382731111,linguist
73,Q4218777,Amédée de Caix de Saint-Aymour,"(1850, 1900)",0.10155888382731111,historian
74,Q318004,Antoine César Becquerel,"(1800, 1850)",0.12021397113767138,physicist
75,Q318004,Antoine César Becquerel,"(1800, 1850)",0.12021397113767138,chemist
76,Q318004,Antoine César Becquerel,"(1800, 1850)",0.12021397113767138,university teacher
77,Q3340397,Nicholas Halma,"(1770, 1820)",0.10178134000254759,geographer
78,Q3340397,Nicholas Halma,"(1770, 1820)",0.10178134000254759,translator
79,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,astronomer
80,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,physicist
81,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,mathematician
82,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,music theorist
83,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,philosopher
84,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,musicologist
85,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,intellectual
86,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,encyclopédistes
87,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,translator
88,Q153232,Jean le Rond d'Alembert,"(1730, 1780)",0.20225252717430184,lexicographer
89,Q513612,Benjamin Gaillon,"(1790, 1840)",0.10073660784638924,botanist
90,Q482187,Amédée Mannheim,"(1840, 1890)",0.102631740059549,mathematician
91,Q347699,Claude Perrault,"(1620, 1670)",0.1161255126715288,architect
92,Q347699,Claude Perrault,"(1620, 1670)",0.1161255126715288,biologist
93,Q347699,Claude Perrault,"(1620, 1670)",0.1161255126715288,zoologist
94,Q347699,Claude Perrault,"(1620, 1670)",0.1161255126715288,physiologist
95,Q347699,Claude Perrault,"(1620, 1670)",0.1161255126715288,botanist
96,Q347699,Claude Perrault,"(1620, 1670)",0.1161255126715288,art theorist
97,Q347699,Claude Perrault,"(1620, 1670)",0.1161255126715288,anatomist
98,Q347699,Claude Perrault,"(1620, 1670)",0.1161255126715288,translator
99,Q918803,Edmond Tulasne,"(1830, 1880)",0.10499245242700429,botanist
100,Q918803,Edmond Tulasne,"(1830, 1880)",0.10499245242700429,mycologist
101,Q16059927,Edward Constant Seguin,"(1850, 1900)",0.1002808881122477,neurologist
102,Q2839728,Alphonse Barthèlè Boistel,"(1850, 1900)",0.10215550075602231,botanist
103,Q2839728,Alphonse Barthèlè Boistel,"(1850, 1900)",0.10215550075602231,mycologist
104,Q2839728,Alphonse Barthèlè Boistel,"(1850, 1900)",0.10215550075602231,lichenologist
105,Q3229062,Legendre de Boissy,"(1520, 1570)",0.10016580017400031,explorer
106,Q110277747,Abel Cahour,"(1820, 1870)",0.10014865344225621,archaeologist
107,Q3471185,Samuel Menjot d'Elbenne,"(1860, 1910)",0.10019074824064889,archaeologist
108,Q3471185,Samuel Menjot d'Elbenne,"(1860, 1910)",0.10019074824064889,historian
109,Q2416356,Guillaume-Ferdinand Teissier,"(1790, 1840)",0.10023868060715822,archaeologist
110,Q218747,"Honoré Gabriel Riqueti, comte de Mirabeau","(1760, 1810)",0.15132226958937556,economist
111,Q3386745,Pierre Rainssant,"(1650, 1700)",0.10027682101862025,scientist
112,Q497713,Claude Goudimel,"(1520, 1570)",0.10870914501744632,composer
113,Q497713,Claude Goudimel,"(1520, 1570)",0.10870914501744632,music theorist
114,Q497713,Claude Goudimel,"(1520, 1570)",0.10870914501744632,editor
115,Q3188942,Jules Thurmann,"(1810, 1860)",0.10083826724137229,botanist
116,Q3188942,Jules Thurmann,"(1810, 1860)",0.10083826724137229,geologist
117,Q766718,Auguste Laurent,"(1820, 1870)",0.10825128334305473,chemist
118,Q907419,Jacques-Joseph Ebelmen,"(1820, 1870)",0.10368916967742484,chemist
119,Q1150731,César Julien Jean Legallois,"(1780, 1830)",0.10135463277947705,neuroscientist
120,Q1395584,Guislain François Marie Joseph de La Place,"(1770, 1820)",0.10026372323543986,pedagogue
121,Q1395584,Guislain François Marie Joseph de La Place,"(1770, 1820)",0.10026372323543986,university teacher
122,Q1395584,Guislain François Marie Joseph de La Place,"(1770, 1820)",0.10026372323543986,latinist
123,Q1395584,Guislain François Marie Joseph de La Place,"(1770, 1820)",0.10026372323543986,romanist
124,Q1395584,Guislain François Marie Joseph de La Place,"(1770, 1820)",0.10026372323543986,faculty member
125,Q96480424,Hippolyte Jamain,"(1830, 1880)",0.1001970994413984,horticulturist
126,Q96480424,Hippolyte Jamain,"(1830, 1880)",0.1001970994413984,rose breeder
127,Q353442,Gabriel Lamé,"(1810, 1860)",0.1189898509491627,physicist
128,Q353442,Gabriel Lamé,"(1810, 1860)",0.1189898509491627,mathematician
129,Q353442,Gabriel Lamé,"(1810, 1860)",0.1189898509491627,professor
130,Q741189,Jean Fernel,"(1520, 1570)",0.10955533286970598,astronomer
131,Q741189,Jean Fernel,"(1520, 1570)",0.10955533286970598,mathematician
132,Q741189,Jean Fernel,"(1520, 1570)",0.10955533286970598,anatomist
133,Q19723560,Guy Adolphe Arrault,"(1820, 1870)",0.10092952184804035,chemist
134,Q19723560,Guy Adolphe Arrault,"(1820, 1870)",0.10092952184804035,mineralogist
135,Q20015041,René Joseph Justin Ferry,"(1860, 1910)",0.10039607244665488,mycologist
136,Q3189311,Julien-David Le Roy,"(1730, 1780)",0.10343650431712771,architect
137,Q3189311,Julien-David Le Roy,"(1730, 1780)",0.10343650431712771,anthropologist
138,Q3189311,Julien-David Le Roy,"(1730, 1780)",0.10343650431712771,archaeologist
139,Q3189311,Julien-David Le Roy,"(1730, 1780)",0.10343650431712771,art historian
140,Q289655,Étienne François Geoffroy,"(1680, 1730)",0.10691056837728537,chemist
141,Q289655,Étienne François Geoffroy,"(1680, 1730)",0.10691056837728537,professor
142,Q241422,Johann Hermann,"(1750, 1800)",0.11061173874468677,naturalist
143,Q241422,Johann Hermann,"(1750, 1800)",0.11061173874468677,zoologist
144,Q241422,Johann Hermann,"(1750, 1800)",0.11061173874468677,botanist
145,Q241422,Johann Hermann,"(1750, 1800)",0.11061173874468677,ornithologist
146,Q241422,Johann Hermann,"(1750, 1800)",0.11061173874468677,university teacher
147,Q241422,Johann Hermann,"(1750, 1800)",0.11061173874468677,academic
148,Q692413,Alexander of Villedieu,"(1190, 1240)",0.103009271191548,mathematician
149,Q692413,Alexander of Villedieu,"(1190, 1240)",0.103009271191548,grammarian
150,Q692413,Alexander of Villedieu,"(1190, 1240)",0.103009271191548,academic
151,Q16065782,Jean-Louis Hardouin Michelin de Choisy,"(1800, 1850)",0.10122067962151379,paleontologist
152,Q16065782,Jean-Louis Hardouin Michelin de Choisy,"(1800, 1850)",0.10122067962151379,geologist
153,Q16065782,Jean-Louis Hardouin Michelin de Choisy,"(1800, 1850)",0.10122067962151379,malacologist
154,Q34047759,Paul Bataillard,"(1830, 1880)",0.1001063715663935,ethnographer
155,Q2856788,Antoine Vaudoyer,"(1770, 1820)",0.10206063574728805,architect
156,Q2856788,Antoine Vaudoyer,"(1770, 1820)",0.10206063574728805,archaeologist
157,Q19519375,Adolphe Hercule de Graslin,"(1810, 1860)",0.10072379053883501,lepidopterist
158,Q51457058,Léopold Trasbot,"(1850, 1900)",0.1001697677317529,zoologist
159,Q3570695,Xavier Hommaire de Hell,"(1820, 1870)",0.10096827569279636,geographer
160,Q3570695,Xavier Hommaire de Hell,"(1820, 1870)",0.10096827569279636,geologist
161,Q3570695,Xavier Hommaire de Hell,"(1820, 1870)",0.10096827569279636,explorer
162,Q3579905,Édouard Jean Joseph de Laborde de Marchainville,"(1770, 1820)",0.10064094211252486,explorer
163,Q600826,Albert Geoffroy Saint-Hilaire,"(1850, 1900)",0.10094262751388897,zoologist
164,Q600826,Albert Geoffroy Saint-Hilaire,"(1850, 1900)",0.10094262751388897,ornithologist
165,Q5928562,Jean-Louis Kralik,"(1820, 1870)",0.10053206368024774,botanist
166,Q5928562,Jean-Louis Kralik,"(1820, 1870)",0.10053206368024774,university teacher
167,Q264764,Pierre Charles L'Enfant,"(1760, 1810)",0.11651549532339653,architect
168,Q264764,Pierre Charles L'Enfant,"(1760, 1810)",0.11651549532339653,urban planner
169,Q3158134,Jacques Antoine Creuzé-Latouche,"(1760, 1810)",0.10154004693991661,economist
170,Q3164073,Eugène Bellier de La Chavignerie,"(1830, 1880)",0.10082271960124362,entomologist
171,Q3164073,Eugène Bellier de La Chavignerie,"(1830, 1880)",0.10082271960124362,lepidopterist
172,Q3164073,Eugène Bellier de La Chavignerie,"(1830, 1880)",0.10082271960124362,coleopterist
173,Q3526516,Théodore de Gargan,"(1800, 1850)",0.10031892743401596,ironmaster
174,Q2831081,Albert Dastre,"(1850, 1900)",0.10277208157411494,biologist
175,Q2831081,Albert Dastre,"(1850, 1900)",0.10277208157411494,physiologist
176,Q2831081,Albert Dastre,"(1850, 1900)",0.10277208157411494,university teacher
177,Q2831081,Albert Dastre,"(1850, 1900)",0.10277208157411494,associate professor
178,Q3083758,François-Étienne L'Haridon de Créménec,"(1780, 1830)",0.10030569986504138,explorer
179,Q2385285,Nérée Quépat,"(1860, 1910)",0.10018450343541212,ornithologist
180,Q2385285,Nérée Quépat,"(1860, 1910)",0.10018450343541212,historian
181,Q1499981,François-Alexandre Aubert de La Chesnaye Des Bois,"(1710, 1760)",0.10143388053471927,entomologist
182,Q1499981,François-Alexandre Aubert de La Chesnaye Des Bois,"(1710, 1760)",0.10143388053471927,genealogist
183,Q476562,Georges Henri Halphen,"(1850, 1900)",0.10399484412730862,mathematician
184,Q2824755,Adolphe-Marie Gubler,"(1830, 1880)",0.10221169909400546,pharmacologist
185,Q17318651,François Poupart,"(1670, 1720)",0.10063343559415151,anatomist
186,Q105786476,Félix Liénard,"(1820, 1870)",0.10018704450825831,archaeologist
187,Q105786476,Félix Liénard,"(1820, 1870)",0.10018704450825831,curator
188,Q105786476,Félix Liénard,"(1820, 1870)",0.10018704450825831,historian
189,Q286042,Émile Jungfleisch,"(1850, 1900)",0.10225471353495585,chemist
190,Q286042,Émile Jungfleisch,"(1850, 1900)",0.10225471353495585,professor
191,Q716352,Jules Violle,"(1850, 1900)",0.10312011293565744,physicist
192,Q2960412,Charles Vélain,"(1860, 1910)",0.10052768386586408,geographer
193,Q2960412,Charles Vélain,"(1860, 1910)",0.10052768386586408,geologist
194,Q3876416,Nicolas-Philibert Adelon,"(1790, 1840)",0.10197407342132714,physiologist
195,Q286475,Émile Souvestre,"(1820, 1870)",0.11295053280295661,folklorist
196,Q286475,Émile Souvestre,"(1820, 1870)",0.11295053280295661,playwright
197,Q286475,Émile Souvestre,"(1820, 1870)",0.11295053280295661,children's writer
198,Q286475,Émile Souvestre,"(1820, 1870)",0.11295053280295661,novelist
199,Q286475,Émile Souvestre,"(1820, 1870)",0.11295053280295661,science fiction writer
200,Q18783417,Joseph Arnaud Charles Gaillardot,"(1820, 1870)",0.10122335660818209,botanist
201,Q5780511,Adolph Wilhelm Theodor Gøricke,"(1810, 1860)",0.10025727319352737,scientist
202,Q3103746,Georgette Shéfer,"(1860, 1910)",0.10019888462107947,pedagogue
203,Q3086031,François Walferdin,"(1810, 1860)",0.10051785086359738,physicist
204,Q20013591,Jules Armand Guillaume Boucher de Crèvecoeur,"(1770, 1820)",0.1003106952402204,botanist
205,Q2517097,Henri Guillaume Galeotti,"(1820, 1870)",0.10600986178205483,botanist
206,Q2517097,Henri Guillaume Galeotti,"(1820, 1870)",0.10600986178205483,geologist
207,Q22248309,Auguste Daux,"(1820, 1870)",0.10015363128922224,explorer
208,Q22248309,Auguste Daux,"(1820, 1870)",0.10015363128922224,archaeologist
209,Q2958468,Charles Baltet,"(1840, 1890)",0.1008054741855044,horticulturist
210,Q21657537,Stéphane Robinet,"(1810, 1860)",0.10007774985308263,sculptor
211,Q21657537,Stéphane Robinet,"(1810, 1860)",0.10007774985308263,chemist
212,Q2848413,André Pelletan,"(1860, 1910)",0.10021416653102166,scientist
213,Q3081648,Francis Pérot,"(1850, 1900)",0.10018772253461904,archaeologist
214,Q3081648,Francis Pérot,"(1850, 1900)",0.10018772253461904,collector of fairy tales
215,Q3081648,Francis Pérot,"(1850, 1900)",0.10018772253461904,genealogist
216,Q3081648,Francis Pérot,"(1850, 1900)",0.10018772253461904,historian
217,Q2959228,Charles Gomel,"(1850, 1900)",0.10017459334268741,economist
218,Q711034,François Devienne,"(1770, 1820)",0.10926628147374463,composer
219,Q711034,François Devienne,"(1770, 1820)",0.10926628147374463,music pedagogue
220,Q711034,François Devienne,"(1770, 1820)",0.10926628147374463,musicologist
221,Q21505565,Georges Bainier,"(1860, 1910)",0.10018367226458745,botanist
222,Q23811258,Jean Joseph Antoine Bosc,"(1770, 1820)",0.10012310945349913,physicist
223,Q23811258,Jean Joseph Antoine Bosc,"(1770, 1820)",0.10012310945349913,chemist
224,Q91064136,Paul-Auguste Barruel,"(1850, 1900)",0.10020353699474165,chemist
225,Q723391,Édouard Bureau,"(1840, 1890)",0.10581066705355999,paleobotanist
226,Q723391,Édouard Bureau,"(1840, 1890)",0.10581066705355999,professeur des universités
227,Q351508,Pierre Martin Rémi Aucher-Éloy,"(1800, 1850)",0.10143694598673592,botanist
228,Q351508,Pierre Martin Rémi Aucher-Éloy,"(1800, 1850)",0.10143694598673592,explorer
229,Q3580088,Édouard du Mesnildot,"(1840, 1890)",0.1001707610227219,agronomist
230,Q974271,Louis-François-Clement Breguet,"(1810, 1860)",0.1062951565083287,watchmaker
231,Q974271,Louis-François-Clement Breguet,"(1810, 1860)",0.1062951565083287,physicist
232,Q3158939,Jacques Frédéric Français,"(1790, 1840)",0.10087899381034889,mathematician
233,Q216814,Hippolyte Fizeau,"(1830, 1880)",0.12684668374820493,astronomer
234,Q216814,Hippolyte Fizeau,"(1830, 1880)",0.12684668374820493,physicist
235,Q3167746,Jean-Marie Maurouard,"(1780, 1830)",0.10057237262257294,explorer
236,Q3092637,Félix Voulot,"(1840, 1890)",0.10013086494045091,archaeologist
237,Q1084042,Prosper-Mathieu Henry,"(1860, 1910)",0.10188896895889342,astronomer
238,Q3158056,Jacques-Pierre Champy,"(1750, 1800)",0.10018598406705126,chemist
239,Q3034919,Dominique-François-Louis Roget,"(1810, 1860)",0.10053830267204965,ethnologist
240,Q3034919,Dominique-François-Louis Roget,"(1810, 1860)",0.10053830267204965,archaeologist
241,Q2959305,Charles de Haldat du Lys,"(1780, 1830)",0.10144234555597448,physicist
242,Q26966090,Ludovic Julien-Laferrière,"(1850, 1900)",0.1014474590158071,archaeologist
243,Q166297,Auguste Scheurer-Kestner,"(1840, 1890)",0.10254160332911437,chemist
244,Q2326613,Yves Marie André,"(1690, 1740)",0.10221595130221196,mathematician
245,Q2326613,Yves Marie André,"(1690, 1740)",0.10221595130221196,philosopher
246,Q19918018,Henri Hippolyte Potier,"(1830, 1880)",0.10049188996459205,composer
247,Q19918018,Henri Hippolyte Potier,"(1830, 1880)",0.10049188996459205,music pedagogue
248,Q2121581,Richard de Fournival,"(1210, 1260)",0.10534599461335993,composer
249,Q2121581,Richard de Fournival,"(1210, 1260)",0.10534599461335993,scientist
250,Q2121581,Richard de Fournival,"(1210, 1260)",0.10534599461335993,philosopher
251,Q2121581,Richard de Fournival,"(1210, 1260)",0.10534599461335993,poet
252,Q21522375,Ernest Olivier,"(1850, 1900)",0.10181725032150185,botanist
253,Q21522375,Ernest Olivier,"(1850, 1900)",0.10181725032150185,entomologist
254,Q2959497,Charles Joseph Tanret,"(1860, 1910)",0.10121427357926649,chemist
255,Q286285,Émile Oustalet,"(1850, 1900)",0.10604162894091862,scientist
256,Q286285,Émile Oustalet,"(1850, 1900)",0.10604162894091862,zoologist
257,Q286285,Émile Oustalet,"(1850, 1900)",0.10604162894091862,ornithologist
258,Q2833337,Charles Sauvageot,"(1790, 1840)",0.10099308322319756,musician
259,Q2833337,Charles Sauvageot,"(1790, 1840)",0.10099308322319756,archaeologist
260,Q3172602,Jean Héroard,"(1560, 1610)",0.10102664805789364,zoologist
261,Q3172602,Jean Héroard,"(1560, 1610)",0.10102664805789364,anatomist
262,Q3184726,Joseph Cazalis,"(1810, 1860)",0.10011266841300814,physicist
263,Q379219,Pierre Varignon,"(1660, 1710)",0.11338754489972425,physicist
264,Q379219,Pierre Varignon,"(1660, 1710)",0.11338754489972425,mathematician
265,Q379219,Pierre Varignon,"(1660, 1710)",0.11338754489972425,professor
266,Q18197771,Jérôme Nicklès,"(1830, 1880)",0.1001124833950255,chemist
267,Q3339985,Nicolas-Martin Petit,"(1790, 1840)",0.10025412371208343,artist
268,Q3339985,Nicolas-Martin Petit,"(1790, 1840)",0.10025412371208343,scientific illustrator
269,Q3339985,Nicolas-Martin Petit,"(1790, 1840)",0.10025412371208343,explorer
270,Q18214858,Emmanuel Guillaume-Rey,"(1850, 1900)",0.10067173815233639,archaeologist
271,Q18214858,Emmanuel Guillaume-Rey,"(1850, 1900)",0.10067173815233639,medievalist
272,Q18214858,Emmanuel Guillaume-Rey,"(1850, 1900)",0.10067173815233639,historian
273,Q123807,Alphonse Pyramus de Candolle,"(1820, 1870)",0.1142417902818494,botanist
274,Q123807,Alphonse Pyramus de Candolle,"(1820, 1870)",0.1142417902818494,entomologist
275,Q123807,Alphonse Pyramus de Candolle,"(1820, 1870)",0.1142417902818494,university teacher
276,Q1230960,Jacques Daléchamps,"(1520, 1570)",0.10436326180506693,botanist
277,Q1230960,Jacques Daléchamps,"(1520, 1570)",0.10436326180506693,translator
278,Q95725235,Antoine Romain Coquebert de Montbret,"(1780, 1830)",0.10017621778108395,naturalist
279,Q2601687,Michel Gandoger,"(1860, 1910)",0.10384533053752992,botanist
280,Q2601687,Michel Gandoger,"(1860, 1910)",0.10384533053752992,mycologist
281,Q3119724,Guillaume Brouscon,"(1510, 1560)",0.10070979060972243,cartographer
282,Q47525152,Hippolyte Mircher,"(1830, 1880)",0.10023721787826119,topographer
283,Q4821066,Auguste Plée,"(1800, 1850)",0.10204125969422752,naturalist
284,Q4821066,Auguste Plée,"(1800, 1850)",0.10204125969422752,zoologist
285,Q4821066,Auguste Plée,"(1800, 1850)",0.10204125969422752,botanist
286,Q4821066,Auguste Plée,"(1800, 1850)",0.10204125969422752,explorer
287,Q935052,Jean Ribault,"(1530, 1580)",0.10468411306629825,explorer
288,Q19629848,Augustin Henry-Lepaute,"(1810, 1860)",0.10021929971435312,watchmaker
289,Q19629848,Augustin Henry-Lepaute,"(1810, 1860)",0.10021929971435312,mechanician
290,Q3021503,Philippe Vayringe,"(1690, 1740)",0.10028638843817884,physicist
291,Q3092520,Félix Louis L'Herminier,"(1790, 1840)",0.10168249832635956,zoologist
292,Q3092520,Félix Louis L'Herminier,"(1790, 1840)",0.10168249832635956,ornithologist
293,Q905267,Gaston Tissandier,"(1850, 1900)",0.10644851614418778,physicist
294,Q905267,Gaston Tissandier,"(1850, 1900)",0.10644851614418778,chemist
295,Q905267,Gaston Tissandier,"(1850, 1900)",0.10644851614418778,meteorologist
296,Q5353,Gilles de Corbeil,"(1150, 1200)",0.10201907090566463,anatomist
297,Q5353,Gilles de Corbeil,"(1150, 1200)",0.10201907090566463,non-fiction writer
298,Q5353,Gilles de Corbeil,"(1150, 1200)",0.10201907090566463,physician writer
299,Q5353,Gilles de Corbeil,"(1150, 1200)",0.10201907090566463,university teacher
300,Q5353,Gilles de Corbeil,"(1150, 1200)",0.10201907090566463,poet
301,Q1556688,Gustave Thuret,"(1830, 1880)",0.10294289541869073,botanist
302,Q1389662,Guillaume Delisle,"(1690, 1740)",0.10654415669092607,cartographer
303,Q3166131,Jean-Hilaire Belloc,"(1800, 1850)",0.10048858760800579,painter
304,Q3166131,Jean-Hilaire Belloc,"(1800, 1850)",0.10048858760800579,geographer
305,Q658008,John Theophilus Desaguliers,"(1690, 1740)",0.11226325211627461,physicist
306,Q658008,John Theophilus Desaguliers,"(1690, 1740)",0.11226325211627461,philosopher
307,Q658008,John Theophilus Desaguliers,"(1690, 1740)",0.11226325211627461,translator
308,Q2566597,Marie-Charles Damoiseau,"(1780, 1830)",0.10347497955271823,astronomer
309,Q571287,Pierre-Simon Girard,"(1780, 1830)",0.10498929989838661,physicist
310,Q571287,Pierre-Simon Girard,"(1780, 1830)",0.10498929989838661,mathematician
311,Q22224795,Elvire de Cerny,"(1830, 1880)",0.10053409690935874,collector of fairy tales
312,Q2601930,Jacques Nicolas Ernest Germain de Saint-Pierre,"(1820, 1870)",0.10161113069160317,botanist
313,Q16031533,Arthur René Jean Baptiste Bavay,"(1850, 1900)",0.10050547309194718,herpetologist
314,Q16031533,Arthur René Jean Baptiste Bavay,"(1850, 1900)",0.10050547309194718,malacologist
315,Q55893411,Charles Louis Barreswil,"(1830, 1880)",0.10009473940786424,chemist
316,Q2607585,Édouard Ménétries,"(1810, 1860)",0.10604205133498146,naturalist
317,Q2607585,Édouard Ménétries,"(1810, 1860)",0.10604205133498146,zoologist
318,Q2607585,Édouard Ménétries,"(1810, 1860)",0.10604205133498146,ornithologist
319,Q2607585,Édouard Ménétries,"(1810, 1860)",0.10604205133498146,lepidopterist
320,Q289217,Étienne-Jules Marey,"(1840, 1890)",0.12299436125643688,artist
