,wikidata_id,meta_occupation
2247,Q1219227,zoologist
2248,Q1219227,botanist
2249,Q121924,mathematician
2250,Q121924,theologian
2251,Q121926,chemist
2252,Q121937,economist
2253,Q1219390,philosopher
2254,Q1219390,mathematician
2255,Q1219390,geographer
2256,Q12194385,astronomer
2257,Q12194385,philosopher
2258,Q12194385,linguist
2259,Q121955,botanist
2260,Q1219690,chemist
2261,Q1219780,archeologist
2262,Q121991,archeologist
2263,Q121991,botanist
2264,Q122021,geologist
2265,Q122022,botanist
2266,Q1220238,mathematician
2267,Q1220565,geographer
2268,Q12205849,chemist
2269,Q12205849,linguist
2270,Q12205849,zoologist
2271,Q12205849,botanist
2272,Q1220593,economist
2273,Q12212390,botanist
2274,Q1221568,physicist
2275,Q1221568,zoologist
2276,Q122165,anatomist
2277,Q122182,anthropologist
2278,Q122182,anatomist
2279,Q122183,astronomer
2280,Q1222132,philosopher
2281,Q12222908,astronomer
2282,Q12223113,historian
2283,Q12223343,chemist
2284,Q122291,astronomer
2285,Q122291,mathematician
2286,Q122291,historian
2287,Q122291,theologian
2288,Q1223045,zoologist
2289,Q1223057,zoologist
2290,Q1223057,botanist
2291,Q12231971,chemist
2292,Q122331,physicist
2293,Q122331,mathematician
2294,Q122366,physicist
2295,Q122366,mathematician
2296,Q122366,economist
2297,Q122368,economist
2298,Q122392,physicist
2299,Q122392,mathematician
2300,Q1224163,physicist
2301,Q1224163,philosopher
2302,Q1224163,theologian
2303,Q12242407,astronomer
2304,Q122451,economist
2305,Q1224553,zoologist
2306,Q122486,chemist
2307,Q122512,archeologist
2308,Q122512,historian
2309,Q122512,linguist
2310,Q1225169,archeologist
2311,Q1225169,historian
2312,Q1225262,physicist
2313,Q1225262,mathematician
2314,Q122531,anatomist
2315,Q122536,historian
2316,Q122536,linguist
2317,Q12253640,geologist
2318,Q122537,botanist
2319,Q1225382,geographer
2320,Q122541,musicologist
2321,Q122541,linguist
2322,Q12256253,historian
2323,Q122572,theologian
2324,Q122572,botanist
2325,Q12257967,astronomer
2326,Q12257971,economist
2327,Q122581,zoologist
2328,Q122596,botanist
2329,Q122600,paleontologist
2330,Q122600,zoologist
2331,Q12260121,geographer
2332,Q1226102,musicologist
2333,Q12261074,mathematician
2334,Q1226271,archeologist
2335,Q1226271,historian
2336,Q12262969,zoologist
2337,Q12263166,geographer
2338,Q12263570,astronomer
2339,Q12263570,mathematician
2340,Q1226481,physicist
2341,Q12266099,mathematician
2342,Q1226854,anthropologist
2343,Q1226854,linguist
2344,Q1226882,botanist
2345,Q12268855,historian
2346,Q12268855,geographer
2347,Q1226886,mathematician
2348,Q122701,astronomer
2349,Q122701,physicist
2350,Q122701,mathematician
2351,Q122703,botanist
2352,Q122711,physicist
2353,Q1227236,linguist
2354,Q1227236,geographer
2355,Q12272715,archeologist
2356,Q1227381,anthropologist
2357,Q12274669,archeologist
2358,Q12274837,linguist
2359,Q12274868,historian
2360,Q122751,mathematician
2361,Q1227536,physicist
2362,Q122756,chemist
2363,Q1227582,botanist
2364,Q12276506,mathematician
2365,Q1227664,zoologist
2366,Q12278485,anthropologist
2367,Q122789,mathematician
2368,Q1227921,astronomer
2369,Q1227921,mathematician
2370,Q12280381,historian
2371,Q12280392,anthropologist
2372,Q12280392,historian
2373,Q12280840,philosopher
2374,Q12280840,mathematician
2375,Q1228290,theologian
2376,Q1228409,historian
2377,Q1228494,economist
2378,Q12287534,geographer
2379,Q12288147,archeologist
2380,Q12288288,historian
2381,Q12290497,historian
2382,Q1229061,chemist
2383,Q1229085,anatomist
2384,Q1229238,astronomer
2385,Q1229238,mathematician
2386,Q12295112,geographer
2387,Q12295218,historian
2388,Q122968,zoologist
2389,Q122972,geologist
2390,Q122972,paleontologist
2391,Q122972,botanist
2392,Q122972,geographer
2393,Q122972,philosopher
2394,Q122972,zoologist
2395,Q1229851,astronomer
2396,Q1229851,meteorologist
2397,Q122986,physicist
2398,Q122986,mathematician
2399,Q1229886,economist
2400,Q122999,astronomer
2401,Q122999,physicist
2402,Q122999,philosopher
2403,Q122999,mathematician
2404,Q12300577,geographer
2405,Q12300595,mathematician
2406,Q12300947,zoologist
2407,Q12301528,zoologist
2408,Q12301547,geographer
2409,Q123016,linguist
2410,Q123016,zoologist
2411,Q12301980,economist
2412,Q12302584,mathematician
2413,Q12303273,botanist
2414,Q12304096,zoologist
2415,Q1230478,paleontologist
2416,Q1230478,geologist
2417,Q12304848,zoologist
2418,Q1230485,anatomist
2419,Q1230485,epidemiologist
2420,Q12304941,theologian
2421,Q12305162,astronomer
2422,Q12305189,geographer
2423,Q12305230,geographer
2424,Q1230528,physicist
2425,Q1230528,astronomer
2426,Q1230528,geographer
2427,Q1230528,mathematician
2428,Q1230528,meteorologist
2429,Q12305316,geographer
2430,Q12305324,astronomer
2431,Q12305324,mathematician
2432,Q12305324,theologian
2433,Q123057,zoologist
2434,Q123057,botanist
2435,Q1230580,astronomer
2436,Q1230580,mathematician
2437,Q12305859,mathematician
2438,Q12305878,geographer
2439,Q12305968,geographer
2440,Q12306038,mathematician
2441,Q12306091,economist
2442,Q12306335,mathematician
2443,Q12306338,geographer
2444,Q12306629,zoologist
2445,Q1230712,zoologist
2446,Q123079,linguist
2447,Q1230876,zoologist
2448,Q123088,astronomer
2449,Q123089,philosopher
2450,Q1230906,astronomer
2451,Q1230906,mathematician
2452,Q12309380,geographer
2453,Q1230960,botanist
2454,Q12309966,geographer
2455,Q12309988,archeologist
2456,Q12310215,astronomer
2457,Q12310215,mathematician
2458,Q12310215,theologian
2459,Q12310492,economist
2460,Q12312228,physicist
2461,Q12312530,historian
2462,Q12312539,mathematician
2463,Q12312551,botanist
2464,Q12312565,geographer
2465,Q12312700,zoologist
2466,Q12313728,botanist
2467,Q12314160,geographer
2468,Q12314265,zoologist
2469,Q123147,astronomer
2470,Q123147,philosopher
2471,Q12315365,chemist
2472,Q12315502,zoologist
2473,Q1231575,astronomer
2474,Q1231575,physicist
2475,Q1231575,mathematician
2476,Q1231580,astronomer
2477,Q12315956,mathematician
2478,Q12316281,zoologist
2479,Q1231633,zoologist
2480,Q1231633,botanist
2481,Q12316354,mathematician
2482,Q12316425,geographer
2483,Q123167,zoologist
2484,Q123167,geologist
2485,Q12318106,botanist
2486,Q12318816,mathematician
2487,Q12318816,theologian
2488,Q12319811,archeologist
2489,Q123200,pharmacologist
2490,Q123200,botanist
2491,Q12320750,mathematician
2492,Q123225,anatomist
2493,Q123225,zoologist
2494,Q123225,botanist
2495,Q1232316,anatomist
2496,Q1232316,zoologist
2497,Q12323493,mathematician
2498,Q123238,geographer
2499,Q1232386,anatomist
2500,Q1232391,archeologist
2501,Q1232391,anthropologist
2502,Q1232391,historian
2503,Q1232397,botanist
2504,Q1232407,mathematician
2505,Q1232413,economist
2506,Q12328165,archeologist
2507,Q12328165,historian
2508,Q12328165,linguist
2509,Q12328642,historian
2510,Q12328642,geographer
2511,Q12330543,botanist
2512,Q12330675,zoologist
2513,Q12330757,mathematician
2514,Q12331687,chemist
2515,Q12331688,astronomer
2516,Q12331735,economist
2517,Q12333414,zoologist
2518,Q1233369,geologist
2519,Q1233369,botanist
2520,Q12334239,linguist
2521,Q1233429,mathematician
2522,Q123344,chemist
2523,Q12334464,geographer
2524,Q12335987,archeologist
2525,Q12335987,historian
2526,Q12335987,linguist
2527,Q1233706,botanist
2528,Q1233787,paleontologist
2529,Q1233787,geologist
2530,Q123379,philosopher
2531,Q123384,economist
2532,Q12339165,botanist
2533,Q1234203,geologist
2534,Q1234286,paleontologist
2535,Q1234286,zoologist
2536,Q123437,archeologist
2537,Q123437,historian
2538,Q12344803,botanist
2539,Q12345043,archeologist
2540,Q12345043,anthropologist
2541,Q12345152,chemist
2542,Q12346685,botanist
2543,Q1234676,physicist
2544,Q1234676,chemist
2545,Q1234697,physicist
2546,Q1234697,meteorologist
2547,Q12347711,geologist
2548,Q123478,mathematician
2549,Q12347800,astronomer
2550,Q12347807,botanist
2551,Q12348393,botanist
2552,Q12348406,botanist
2553,Q12348450,botanist
2554,Q123485,physicist
2555,Q123485,mathematician
2556,Q12348629,zoologist
2557,Q12349239,historian
2558,Q12349462,economist
2559,Q12349657,anthropologist
2560,Q12349657,historian
2561,Q12349662,astronomer
2562,Q12349965,botanist
2563,Q12350182,geographer
2564,Q12350199,astronomer
2565,Q12350309,meteorologist
2566,Q12351004,geographer
2567,Q12351079,mathematician
2568,Q12351376,geologist
2569,Q123514,mathematician
2570,Q1235238,anatomist
2571,Q1235238,zoologist
2572,Q1235238,botanist
2573,Q1235251,anthropologist
2574,Q1235251,anatomist
2575,Q123528,anatomist
2576,Q123528,zoologist
2577,Q12352949,anatomist
2578,Q12352983,chemist
2579,Q1235399,botanist
2580,Q12354212,botanist
2581,Q1235492,anatomist
2582,Q12355531,astronomer
2583,Q12355539,economist
2584,Q123565,philosopher
2585,Q123565,zoologist
2586,Q123565,botanist
2587,Q12356670,astronomer
2588,Q1235678,chemist
2589,Q1235813,zoologist
2590,Q1235813,botanist
2591,Q123583,zoologist
2592,Q12358831,anatomist
2593,Q12358842,geologist
2594,Q1236037,historian
2595,Q1236051,musicologist
2596,Q1236051,historian
2597,Q12360547,historian
2598,Q12360547,geographer
2599,Q1236083,chemist
2600,Q123612,botanist
2601,Q123625,physicist
2602,Q123625,mathematician
2603,Q12362626,anatomist
2604,Q12362917,historian
2605,Q1236294,archeologist
2606,Q1236294,zoologist
2607,Q12362983,botanist
2608,Q12363153,botanist
2609,Q12363185,economist
2610,Q12363906,paleontologist
2611,Q12363906,zoologist
2612,Q123640,botanist
2613,Q1236440,astronomer
2614,Q1236440,mathematician
2615,Q12365196,anatomist
2616,Q12365225,zoologist
2617,Q12365333,geographer
2618,Q1236574,theologian
2619,Q123660,botanist
2620,Q123663,zoologist
2621,Q12366455,mathematician
2622,Q123670,meteorologist
2623,Q123670,geologist
2624,Q1236734,astronomer
2625,Q1236734,physicist
2626,Q1236734,mathematician
2627,Q123679,physicist
2628,Q1236801,economist
2629,Q1236821,philosopher
2630,Q1236821,linguist
2631,Q1236821,historian
2632,Q1236821,zoologist
2633,Q123686,archeologist
2634,Q1237173,economist
2635,Q12372079,anatomist
2636,Q12372095,geographer
2637,Q12372339,astronomer
2638,Q12372339,geographer
2639,Q12372381,historian
2640,Q1237269,archeologist
2641,Q1237269,historian
2642,Q12373443,paleontologist
2643,Q12373443,geologist
2644,Q123735,astronomer
2645,Q12373890,archeologist
2646,Q12373916,geographer
2647,Q1237425,geographer
2648,Q1237477,botanist
2649,Q1237514,physicist
2650,Q12376824,economist
2651,Q1237706,physicist
2652,Q1237706,mathematician
2653,Q1237750,zoologist
2654,Q1237750,botanist
2655,Q123776,zoologist
2656,Q123776,geologist
2657,Q1237875,zoologist
2658,Q1238067,historian
2659,Q1238067,geographer
2660,Q123807,zoologist
2661,Q123807,botanist
2662,Q1238385,archeologist
2663,Q1238385,anthropologist
2664,Q123842,astronomer
2665,Q123842,mathematician
2666,Q1238463,physicist
2667,Q1238588,philosopher
2668,Q1238588,mathematician
2669,Q123861,sociologist
2670,Q123861,philosopher
2671,Q123861,historian
2672,Q123876,botanist
2673,Q12388299,chemist
2674,Q123888,geologist
2675,Q123896,zoologist
2676,Q123898,geologist
2677,Q123900,physicist
2678,Q123900,theologian
2679,Q123900,paleontologist
2680,Q123900,geographer
2681,Q123900,botanist
2682,Q123900,meteorologist
2683,Q12390818,astronomer
2684,Q12390895,economist
2685,Q123918,philosopher
2686,Q123918,sociologist
2687,Q123918,theologian
2688,Q123931,astronomer
2689,Q12393428,mathematician
2690,Q1239390,physicist
2691,Q123954,botanist
2692,Q12396976,botanist
2693,Q123982,physicist
2694,Q123982,mathematician
2695,Q123984,astronomer
2696,Q123984,physicist
2697,Q123984,mathematician
2698,Q123992,mathematician
2699,Q123994,physicist
2700,Q123994,mathematician
2701,Q123994,zoologist
2702,Q123996,botanist
2703,Q124001,mathematician
2704,Q1240239,physicist
2705,Q1240239,astronomer
2706,Q1240239,geographer
2707,Q1240239,philosopher
2708,Q1240239,mathematician
2709,Q1240248,chemist
2710,Q124025,astronomer
2711,Q124032,geologist
2712,Q124032,geographer
2713,Q124045,chemist
2714,Q12404783,mathematician
2715,Q124070,musicologist
2716,Q124070,historian
2717,Q124070,geographer
2718,Q124070,philosopher
2719,Q124070,mathematician
2720,Q124073,historian
2721,Q124073,economist
2722,Q124083,physicist
2723,Q124083,chemist
2724,Q1240856,musicologist
2725,Q1240856,historian
2726,Q1240937,geographer
2727,Q124115,mathematician
2728,Q124122,chemist
2729,Q1241227,astronomer
2730,Q1241227,mathematician
2731,Q124128,physicist
2732,Q124128,chemist
2733,Q124132,physicist
2734,Q124132,chemist
2735,Q1241482,musicologist
2736,Q124205,zoologist
2737,Q124220,paleontologist
2738,Q124220,geologist
2739,Q124248,chemist
2740,Q1242490,physicist
2741,Q1242534,astronomer
2742,Q1242534,mathematician
2743,Q12425547,astronomer
2744,Q124284,mathematician
2745,Q1242861,musicologist
2746,Q1242927,archeologist
2747,Q1242927,historian
2748,Q1242983,astronomer
2749,Q1242983,mathematician
2750,Q1242992,pharmacologist
2751,Q124306,physicist
2752,Q124330,botanist
2753,Q1243596,physicist
2754,Q1243676,historian
2755,Q1243676,geographer
2756,Q1243871,anatomist
2757,Q1243880,economist
2758,Q124404,zoologist
2759,Q1244287,paleontologist
2760,Q1244305,philosopher
2761,Q1244305,mathematician
2762,Q124435,archeologist
2763,Q124435,historian
2764,Q124470,archeologist
2765,Q124470,historian
2766,Q1244819,botanist
2767,Q124494,historian
2768,Q124494,linguist
2769,Q1244985,economist
2770,Q1244985,botanist
2771,Q124501,anthropologist
2772,Q1245028,historian
2773,Q1245028,geographer
2774,Q124523,economist
2775,Q1245359,anatomist
2776,Q124569,geologist
2777,Q124571,historian
2778,Q124571,theologian
2779,Q124571,geographer
2780,Q124577,geologist
2781,Q124577,anthropologist
2782,Q124577,linguist
2783,Q124577,geographer
2784,Q1246173,botanist
2785,Q1246324,archeologist
2786,Q1246324,anthropologist
2787,Q1246324,historian
2788,Q1246324,geologist
2789,Q124681,mathematician
2790,Q124681,historian
2791,Q1247176,archeologist
2792,Q1247176,historian
2793,Q1247209,mathematician
2794,Q1247225,astronomer
2795,Q1247225,philosopher
2796,Q1247298,physicist
2797,Q1247298,mathematician
2798,Q12478384,geologist
2799,Q12478384,anthropologist
2800,Q12478384,geographer
2801,Q1247869,zoologist
2802,Q1247869,paleontologist
2803,Q1247869,botanist
2804,Q1247917,anatomist
2805,Q1248029,geographer
2806,Q1248029,botanist
2807,Q1248034,geologist
2808,Q124816,zoologist
2809,Q124818,philosopher
2810,Q124818,economist
2811,Q1248237,economist
2812,Q1248339,mathematician
2813,Q124837,chemist
2814,Q1248394,zoologist
2815,Q1248394,geologist
2816,Q1248394,paleontologist
2817,Q1248394,botanist
2818,Q124869,chemist
2819,Q124877,pharmacologist
2820,Q124877,chemist
2821,Q124877,botanist
2822,Q1248770,geographer
2823,Q124894,physicist
2824,Q1248989,linguist
2825,Q1248989,historian
2826,Q1248989,geographer
2827,Q124899,astronomer
2828,Q124899,mathematician
2829,Q124902,geographer
2830,Q124944,chemist
2831,Q1249515,mathematician
2832,Q124960,astronomer
2833,Q1249741,botanist
2834,Q1250565,paleontologist
2835,Q125057,historian
2836,Q125057,geographer
2837,Q125057,linguist
2838,Q125057,anthropologist
2839,Q125057,zoologist
2840,Q1250766,mathematician
2841,Q125084,botanist
2842,Q1251123,anthropologist
2843,Q1251123,geographer
2844,Q1251266,geographer
2845,Q125143,chemist
2846,Q125143,geographer
2847,Q125143,botanist
2848,Q1251453,archeologist
2849,Q1251453,historian
2850,Q1251586,physicist
2851,Q1251586,mathematician
2852,Q1251586,historian
2853,Q125179,physicist
2854,Q125179,theologian
2855,Q1251807,chemist
2856,Q1252027,economist
2857,Q125212,economist
2858,Q125214,botanist
2859,Q12522454,astronomer
2860,Q125241,anatomist
2861,Q125241,botanist
2862,Q12529248,anthropologist
2863,Q1253030,mathematician
2864,Q1253325,theologian
2865,Q1253481,archeologist
2866,Q1253481,historian
2867,Q12540735,geographer
2868,Q125424,astronomer
2869,Q125424,mathematician
2870,Q1254428,astronomer
2871,Q1254428,mathematician
2872,Q125462,philosopher
2873,Q125462,economist
2874,Q1254676,botanist
2875,Q1254839,astronomer
2876,Q1254839,mathematician
2877,Q12554178,geographer
2878,Q12555286,anthropologist
2879,Q1255606,geologist
2880,Q1255606,geographer
2881,Q1255868,political scientist
2882,Q1255868,historian
2883,Q1255868,economist
2884,Q125626,zoologist
2885,Q1256723,zoologist
2886,Q1257120,mathematician
2887,Q1257525,musicologist
2888,Q1257861,archeologist
2889,Q1257861,historian
2890,Q1257861,linguist
2891,Q1258787,astronomer
2892,Q1261448,mathematician
2893,Q1261483,mathematician
2894,Q12619596,mathematician
2895,Q12619924,geographer
2896,Q1262112,historian
2897,Q126215,archeologist
2898,Q126215,historian
2899,Q126219,botanist
2900,Q126230,archeologist
2901,Q126230,historian
2902,Q12627318,physicist
2903,Q12627368,geographer
2904,Q12627855,historian
2905,Q12629547,geographer
2906,Q1263002,archeologist
2907,Q1263002,historian
2908,Q1263002,linguist
2909,Q12630227,archeologist
2910,Q12631470,geographer
2911,Q12631500,geographer
2912,Q12631503,geographer
2913,Q12633199,archeologist
2914,Q12633199,historian
2915,Q12633678,geographer
2916,Q12633716,geographer
2917,Q1263643,art theorist
2918,Q12636824,mathematician
2919,Q126369,anatomist
2920,Q126371,physicist
2921,Q1263825,zoologist
2922,Q12641120,geographer
2923,Q1264214,chemist
2924,Q126423,botanist
2925,Q126428,botanist
2926,Q1264462,economist
2927,Q12645212,geographer
2928,Q1264891,physicist
2929,Q126505,astronomer
2930,Q1265422,astronomer
2931,Q1265422,philosopher
2932,Q1265422,mathematician
2933,Q1265470,mathematician
2934,Q1265657,astronomer
2935,Q1265657,botanist
2936,Q1265657,geographer
2937,Q1265657,philosopher
2938,Q1265657,mathematician
2939,Q1265657,zoologist
2940,Q12657535,astronomer
2941,Q12661112,botanist
2942,Q1266186,astronomer
2943,Q1266186,mathematician
2944,Q12665297,historian
2945,Q12666077,astronomer
2946,Q12666910,archeologist
2947,Q1267054,astronomer
2948,Q1267054,linguist
2949,Q1267054,geographer
2950,Q1267225,mathematician
2951,Q1267300,economist
2952,Q12673650,zoologist
2953,Q12673650,botanist
2954,Q12674911,anthropologist
2955,Q1268728,physicist
2956,Q1268728,mathematician
2957,Q126910,archeologist
2958,Q126952,linguist
2959,Q1270219,meteorologist
2960,Q1271577,philosopher
2961,Q1271577,mathematician
2962,Q1271577,historian
2963,Q12718,sociologist
2964,Q12718,philosopher
2965,Q12718,mathematician
2966,Q12721023,zoologist
2967,Q12721571,geographer
2968,Q127218,archeologist
2969,Q127218,historian
2970,Q12725455,geographer
2971,Q12725495,sociologist
2972,Q12725495,philosopher
2973,Q12726698,botanist
2974,Q12726745,economist
2975,Q12727574,economist
2976,Q127287,chemist
2977,Q12729525,geologist
2978,Q12729940,mathematician
2979,Q12729940,historian
2980,Q12729940,linguist
2981,Q1273078,zoologist
2982,Q1273078,geologist
2983,Q12731046,botanist
2984,Q127345,philosopher
2985,Q127345,anthropologist
2986,Q127345,historian
2987,Q127345,geographer
2988,Q127349,mathematician
2989,Q127349,economist
2990,Q12735,philosopher
2991,Q12735,theologian
2992,Q12735,linguist
2993,Q12736472,astronomer
2994,Q12736472,mathematician
2995,Q12736479,mathematician
2996,Q12736716,historian
2997,Q12736747,economist
2998,Q12737913,chemist
2999,Q127398,astronomer
3000,Q127398,philosopher
3001,Q12740868,historian
3002,Q1274154,historian
3003,Q1274154,geographer
3004,Q12743257,astronomer
3005,Q12744293,mathematician
3006,Q12744309,physicist
3007,Q12744309,chemist
3008,Q12747484,geologist
3009,Q12748189,economist
3010,Q12748556,mathematician
3011,Q12754104,economist
3012,Q12755402,economist
3013,Q12755586,economist
3014,Q12755604,archeologist
3015,Q12755604,art theorist
3016,Q12755604,historian
3017,Q1275649,botanist
3018,Q12756935,historian
3019,Q12756947,archeologist
3020,Q12756947,anthropologist
3021,Q12756947,historian
3022,Q12756947,geographer
3023,Q1275705,historian
3024,Q12761855,botanist
3025,Q12761863,philosopher
3026,Q12761863,physicist
3027,Q12762307,zoologist
3028,Q12762618,zoologist
3029,Q12762733,mathematician
3030,Q1276362,botanist
3031,Q127641,geographer
3032,Q12765135,zoologist
3033,Q12765328,archeologist
3034,Q12767372,mathematician
3035,Q12767770,astronomer
3036,Q12767797,zoologist
3037,Q12768054,zoologist
3038,Q12768056,mathematician
3039,Q12768082,zoologist
3040,Q12768167,geologist
3041,Q12768304,geographer
3042,Q12768386,botanist
3043,Q12768417,zoologist
3044,Q12768443,mathematician
3045,Q12768524,chemist
3046,Q12768527,mathematician
3047,Q12768562,mathematician
3048,Q12768583,botanist
3049,Q12768699,zoologist
3050,Q12768922,physicist
3051,Q1276939,botanist
3052,Q12771521,philosopher
3053,Q12771550,chemist
3054,Q12773577,botanist
3055,Q12775560,botanist
3056,Q1277580,physicist
3057,Q1277580,mathematician
3058,Q12775818,botanist
3059,Q12775820,anthropologist
3060,Q12778575,physicist
3061,Q1277949,anatomist
3062,Q12781499,archeologist
3063,Q12781736,anthropologist
3064,Q12781736,historian
3065,Q12781772,botanist
3066,Q1278328,zoologist
3067,Q1278343,geologist
3068,Q12784132,economist
3069,Q12784372,economist
3070,Q12784447,botanist
3071,Q12784547,philosopher
3072,Q12784547,mathematician
3073,Q12784548,economist
3074,Q12784788,geographer
3075,Q12785427,chemist
3076,Q12785678,astronomer
3077,Q12789013,botanist
3078,Q12789073,archeologist
3079,Q12789073,historian
3080,Q12789092,anthropologist
3081,Q12789099,economist
3082,Q1278912,astronomer
3083,Q12789154,archeologist
3084,Q12789169,botanist
3085,Q12789633,anthropologist
3086,Q12789633,linguist
3087,Q12790394,economist
3088,Q12790412,physicist
3089,Q12790412,philosopher
3090,Q12790563,economist
3091,Q12791505,physicist
3092,Q12791505,mathematician
3093,Q12791517,chemist
3094,Q12791517,botanist
3095,Q12791599,economist
3096,Q12791612,anthropologist
3097,Q12791612,linguist
3098,Q12792026,astronomer
3099,Q12792031,astronomer
3100,Q12792056,astronomer
3101,Q12792067,economist
3102,Q12792076,economist
3103,Q12792388,economist
3104,Q12792408,botanist
3105,Q12792615,geographer
3106,Q12792651,geographer
3107,Q1279282,chemist
3108,Q12792966,economist
3109,Q12792971,geographer
3110,Q12793064,botanist
3111,Q127931,geographer
3112,Q12793122,botanist
3113,Q1279339,mathematician
3114,Q12794358,economist
3115,Q12794759,economist
3116,Q12795318,mathematician
3117,Q12795322,zoologist
3118,Q127959,astronomer
3119,Q127959,physicist
3120,Q12795979,botanist
3121,Q12798008,anthropologist
3122,Q12798008,linguist
3123,Q12798053,economist
3124,Q1279821,astronomer
3125,Q12798598,mathematician
3126,Q12798598,theologian
3127,Q12800198,botanist
3128,Q12802659,theologian
3129,Q128027,art theorist
3130,Q128027,historian
3131,Q12804195,geographer
3132,Q12805209,economist
3133,Q12805211,economist
3134,Q12805213,geologist
3135,Q12805213,botanist
3136,Q12805727,economist
3137,Q12805732,anthropologist
3138,Q1280756,botanist
3139,Q12807671,chemist
3140,Q12807671,botanist
3141,Q1280976,zoologist
3142,Q1281019,archeologist
3143,Q1281019,historian
3144,Q1281062,archeologist
3145,Q1281062,historian
3146,Q1281346,geologist
3147,Q12815017,zoologist
3148,Q12815347,botanist
3149,Q12815937,chemist
3150,Q12816474,mathematician
3151,Q12816679,pharmacologist
3152,Q1282303,chemist
3153,Q1282455,musicologist
3154,Q1282682,geographer
3155,Q1283147,physicist
3156,Q12833079,geologist
3157,Q1283407,archeologist
3158,Q1283407,anthropologist
3159,Q1283845,meteorologist
3160,Q1284564,meteorologist
3161,Q1284564,zoologist
3162,Q1284564,botanist
3163,Q128460,art theorist
3164,Q1285485,historian
3165,Q1285485,geographer
3166,Q1285498,archeologist
3167,Q1285498,anthropologist
3168,Q1285498,historian
3169,Q1285528,physicist
3170,Q128554,archeologist
3171,Q128554,anthropologist
3172,Q128554,historian
3173,Q1285591,geographer
3174,Q1285649,paleontologist
3175,Q1285649,geologist
3176,Q1285788,botanist
3177,Q1285841,geographer
3178,Q1285956,botanist
3179,Q1286010,chemist
3180,Q1286190,pharmacologist
3181,Q1286190,chemist
3182,Q1286311,chemist
3183,Q1286311,botanist
3184,Q12863859,historian
3185,Q12863859,archeologist
3186,Q1286408,linguist
3187,Q12865236,archeologist
3188,Q1286559,mathematician
3189,Q1286635,botanist
3190,Q1286762,physicist
3191,Q1287058,geologist
3192,Q12873101,mathematician
3193,Q1287327,botanist
3194,Q1287339,astronomer
3195,Q1287339,mathematician
3196,Q1287339,historian
3197,Q1287339,theologian
3198,Q12873679,historian
3199,Q12873679,theologian
3200,Q12873806,historian
3201,Q12873806,geographer
3202,Q12873816,archeologist
3203,Q1287401,geologist
3204,Q12874481,archeologist
3205,Q12874504,mathematician
3206,Q12875138,archeologist
3207,Q1287546,geologist
3208,Q12875518,archeologist
3209,Q12875518,linguist
3210,Q128759,chemist
3211,Q12876047,physicist
3212,Q12876053,archeologist
3213,Q12876485,archeologist
3214,Q12877054,economist
3215,Q12877683,physicist
3216,Q12877683,archeologist
3217,Q12878335,economist
3218,Q12878356,archeologist
3219,Q1287925,botanist
3220,Q12879585,archeologist
3221,Q12879709,archeologist
3222,Q1287990,linguist
3223,Q1287992,economist
3224,Q1288047,linguist
3225,Q12880655,astronomer
3226,Q12880655,musicologist
3227,Q12881850,mathematician
3228,Q12881885,economist
3229,Q128823,physicist
3230,Q12882670,archeologist
3231,Q1288369,archeologist
3232,Q12884732,archeologist
3233,Q12884732,linguist
3234,Q12885368,physicist
3235,Q12885368,mathematician
3236,Q1288625,theologian
3237,Q1288652,chemist
3238,Q1288820,theologian
3239,Q1288928,chemist
3240,Q1289008,mathematician
3241,Q1289212,astronomer
3242,Q1289215,archeologist
3243,Q1289215,historian
3244,Q1289215,linguist
3245,Q1289239,economist
3246,Q1289638,chemist
3247,Q1289671,geologist
3248,Q12898716,mathematician
3249,Q12898716,theologian
3250,Q128989,zoologist
3251,Q128989,botanist
3252,Q12899201,botanist
3253,Q1289925,geologist
3254,Q12899553,economist
3255,Q1290,physicist
3256,Q1290,philosopher
3257,Q1290,mathematician
3258,Q1290,theologian
3259,Q12900245,zoologist
3260,Q1290187,botanist
3261,Q1290191,archeologist
3262,Q1290191,historian
3263,Q1290191,linguist
3264,Q1290761,archeologist
3265,Q1290837,mathematician
3266,Q1290837,historian
3267,Q1290837,linguist
3268,Q1291374,botanist
3269,Q1291448,botanist
3270,Q1291558,botanist
3271,Q1291661,zoologist
3272,Q1291771,mathematician
3273,Q1291771,botanist
3274,Q1291915,archeologist
3275,Q1291915,anthropologist
3276,Q1291915,historian
3277,Q1291931,anatomist
3278,Q129199,mathematician
3279,Q1291993,musicologist
3280,Q1292321,astronomer
3281,Q1292375,mathematician
3282,Q1292410,zoologist
3283,Q1292467,geologist
3284,Q1292752,astronomer
3285,Q1293089,physicist
3286,Q1293125,zoologist
3287,Q1293629,geologist
3288,Q1293897,astronomer
3289,Q1293932,anatomist
3290,Q1293932,zoologist
3291,Q1294098,mathematician
3292,Q1294162,mathematician
3293,Q1294162,geographer
3294,Q1294353,astronomer
3295,Q12948743,archeologist
3296,Q12948743,anthropologist
3297,Q12949656,botanist
3298,Q12950875,mathematician
3299,Q12950875,historian
3300,Q12951677,mathematician
3301,Q12951789,mathematician
3302,Q12951815,anatomist
3303,Q12951833,mathematician
3304,Q12951933,mathematician
3305,Q12952076,mathematician
3306,Q1295242,chemist
3307,Q12954103,mathematician
3308,Q12954112,botanist
3309,Q12954243,mathematician
3310,Q12954278,linguist
