,source,target,specificity,weight,rank_count,rank_specificity
0,zoologist,historian,8.69433962264151,1,1.0,1.0
1,theologian,musicologist,5.208176100628932,1,3.0,1.0
2,theologian,philosopher,2.180642907058001,1,2.0,2.0
3,theologian,historian,1.8163522012578621,1,1.0,3.0
4,physicist,geographer,2.475849056603773,1,4.0,1.0
5,physicist,astronomer,1.8163522012578621,1,1.0,2.0
6,physicist,mathematician,1.8163522012578621,1,2.0,3.0
7,physicist,philosopher,0.7800838574423479,1,5.0,4.0
8,physicist,historian,0.5916981132075472,1,3.0,5.0
9,philosopher,musicologist,73.22452830188679,6,1.0,1.0
10,philosopher,mathematician,23.916841369671555,4,3.0,2.0
11,philosopher,historian,20.29350104821803,5,2.0,3.0
12,philosopher,astronomer,12.176100628930817,3,4.0,4.0
13,philosopher,anatomist,4.0587002096436064,1,7.0,5.0
14,philosopher,theologian,2.180642907058001,1,9.0,6.0
15,philosopher,linguist,1.2840670859538788,1,8.0,7.0
16,philosopher,geographer,0.7800838574423479,1,6.0,8.0
17,philosopher,physicist,0.7800838574423479,1,5.0,9.0
18,musicologist,philosopher,73.22452830188679,6,1.0,1.0
19,musicologist,historian,13.551698113207546,3,2.0,2.0
20,musicologist,theologian,5.208176100628932,1,5.0,3.0
21,musicologist,linguist,3.488679245283019,1,4.0,4.0
22,musicologist,mathematician,1.8163522012578621,1,3.0,5.0
23,mathematician,astronomer,39.45073375262055,4,1.0,1.0
24,mathematician,philosopher,23.916841369671555,4,2.0,2.0
25,mathematician,geographer,10.416352201257864,2,3.0,3.0
26,mathematician,musicologist,1.8163522012578621,1,6.0,4.0
27,mathematician,physicist,1.8163522012578621,1,4.0,5.0
28,mathematician,historian,0.3327044025157233,1,5.0,6.0
29,linguist,musicologist,3.488679245283019,1,4.0,1.0
30,linguist,astronomer,2.64308176100629,1,1.0,2.0
31,linguist,philosopher,1.2840670859538788,1,3.0,3.0
32,linguist,historian,1.0273584905660376,1,2.0,4.0
33,historian,geographer,43.471698113207545,5,1.0,1.0
34,historian,philosopher,20.29350104821803,5,2.0,2.0
35,historian,musicologist,13.551698113207546,3,3.0,3.0
36,historian,zoologist,8.69433962264151,1,9.0,4.0
37,historian,astronomer,3.6327044025157242,2,4.0,5.0
38,historian,anatomist,3.488679245283019,1,7.0,6.0
39,historian,theologian,1.8163522012578621,1,10.0,7.0
40,historian,linguist,1.0273584905660376,1,8.0,8.0
41,historian,physicist,0.5916981132075472,1,5.0,9.0
42,historian,mathematician,0.3327044025157233,1,6.0,10.0
43,geographer,historian,43.471698113207545,5,1.0,1.0
44,geographer,mathematician,10.416352201257864,2,2.0,2.0
45,geographer,physicist,2.475849056603773,1,3.0,3.0
46,geographer,astronomer,1.8163522012578621,1,4.0,4.0
47,geographer,philosopher,0.7800838574423479,1,5.0,5.0
48,astronomer,mathematician,39.45073375262055,4,1.0,1.0
49,astronomer,philosopher,12.176100628930817,3,2.0,2.0
50,astronomer,historian,3.6327044025157242,2,3.0,3.0
51,astronomer,linguist,2.64308176100629,1,6.0,4.0
52,astronomer,geographer,1.8163522012578621,1,5.0,5.0
53,astronomer,physicist,1.8163522012578621,1,4.0,6.0
54,anatomist,philosopher,4.0587002096436064,1,2.0,1.0
55,anatomist,historian,3.488679245283019,1,1.0,2.0
