,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
2216,Q84301113,Ahmad ibn Amin Abd al-Shakur,re_arabic_world,Arabic world,1839.0,historian,non_europe,re_arabic_world
2217,Q12216082,Saʻīd al-Khūrī Shartūnī,re_arabic_world,Arabic world,1847.0,linguist,non_europe,re_arabic_world
2218,Q3594807,Muhammad al-Munawi,re_arabic_world,Arabic world,1545.0,historian,non_europe,re_arabic_world
2219,Q12223343,Abdullah al-Hakim,re_arabic_world,Arabic world,1801.0,chemist,non_europe,re_arabic_world
2220,Q68167891,Badr al-Din al-Husayn ibn al-Siddiq Ahdal,re_arabic_world,Arabic world,1402.0,historian,non_europe,re_arabic_world
2221,Q56627881,Hassan Qaftan,re_arabic_world,Arabic world,1764.0,linguist,non_europe,re_arabic_world
2222,Q7636049,Sulayman al-Hawwat,re_arabic_world,Arabic world,1747.0,historian,non_europe,re_arabic_world
2223,Q12239550,Muḥammad Amīn ibn Khayr Allāh ʻUmarī,re_arabic_world,Arabic world,1738.0,historian,non_europe,re_arabic_world
2224,Q27684,Peter Forsskål,re_arabic_world,Arabic world,1732.0,botanist | zoologist | philosopher,non_europe,re_arabic_world
2225,Q12230387,Fakhr al-Dīn Ṭurayḥī,re_arabic_world,Arabic world,1571.0,linguist,non_europe,re_arabic_world
2226,Q6813266,Abd as-Salam al-Qadiri,re_arabic_world,Arabic world,1648.0,linguist | historian,non_europe,re_arabic_world
2227,Q435699,Henry Thomas Buckle,re_arabic_world,Arabic world,1821.0,philosopher | historian | sociologist,non_europe,re_arabic_world
2228,Q377018,Mírzá Abu'l-Fadl,re_arabic_world,Arabic world,1844.0,theologian,non_europe,re_arabic_world
2229,Q3431539,Karl Fredrik Eneberg,re_arabic_world,Arabic world,1841.0,archeologist,non_europe,re_arabic_world
2230,Q3460419,Saadia Azankot,re_arabic_world,Arabic world,1629.0,linguist,non_europe,re_arabic_world
2231,Q105747917,Théodore-Napoléon Benard,re_arabic_world,Arabic world,1808.0,economist,non_europe,re_arabic_world
2232,Q105338234,Madyan Qusuni,re_arabic_world,Arabic world,1562.0,historian,non_europe,re_arabic_world
2233,Q12240239,Muhammad al-Muhibbi,re_arabic_world,Arabic world,1651.0,historian,non_europe,re_arabic_world
2234,Q3492890,Onofrio Abbate,re_arabic_world,Arabic world,1824.0,botanist,non_europe,re_arabic_world
2235,Q12222746,Abdul Rahman bin Hassan Al-Sheikh,re_arabic_world,Arabic world,1779.0,theologian,non_europe,re_arabic_world
2236,Q3261693,Louis Demaeght,re_arabic_world,Arabic world,1831.0,archeologist,non_europe,re_arabic_world
2237,Q3622231,Müneccimbaşı Ahmed Dede,re_arabic_world,Arabic world,1631.0,astronomer | historian,non_europe,re_arabic_world
2238,Q365797,Ahmed al-Tijani,re_arabic_world,Arabic world,1737.0,theologian,non_europe,re_arabic_world
2239,Q56885388,Mohammad al-Qazzaz,re_arabic_world,Arabic world,1824.0,historian,non_europe,re_arabic_world
2240,Q105277177,Aḥmad Ibn-ʿAlī al-Manīnī,re_arabic_world,Arabic world,1678.0,historian,non_europe,re_arabic_world
2241,Q5940505,José Ignacio Eyzaguirre Portales,re_arabic_world,Arabic world,1817.0,historian,non_europe,re_arabic_world
2242,Q39691,Johann Ludwig Burckhardt,re_arabic_world,Arabic world,1784.0,geologist | archeologist,non_europe,re_arabic_world
2243,Q16123878,Al-Ashraf Umar II,re_arabic_world,Arabic world,1242.0,astronomer,non_europe,re_arabic_world
2244,Q111417451,Mohamed Tekrour Sbaii,re_arabic_world,Arabic world,1829.0,linguist | historian,non_europe,re_arabic_world
2245,Q4116828,Abd al-Qadir al-Fasi,re_arabic_world,Arabic world,1599.0,theologian,non_europe,re_arabic_world
2246,Q110905270,Sidi Amar Cherif,re_arabic_world,Arabic world,1700.0,theologian,non_europe,re_arabic_world
2247,Q20109578,Mustapha El Kebabti,re_arabic_world,Arabic world,1775.0,theologian,non_europe,re_arabic_world
2248,Q2739787,Si Mohand,re_arabic_world,Arabic world,1848.0,philosopher,non_europe,re_arabic_world
2249,Q6813742,Abd al-Latif Al ash-Sheikh,re_arabic_world,Arabic world,1810.0,theologian,non_europe,re_arabic_world
2250,Q1486113,Ibn Budayr,re_arabic_world,Arabic world,1701.0,historian,non_europe,re_arabic_world
2251,Q6893482,Mohammed ibn Idris al-Amrawi,re_arabic_world,Arabic world,1794.0,astronomer,non_europe,re_arabic_world
2252,Q1399375,Ibrahim al-Yaziji,re_arabic_world,Arabic world,1847.0,philosopher,non_europe,re_arabic_world
2253,Q110166188,Ismāʿīl ibn Saʿd Khashshāb,re_arabic_world,Arabic world,1700.0,historian,non_europe,re_arabic_world
2254,Q15429544,Henry John Pearson,re_arabic_world,Arabic world,1850.0,zoologist,non_europe,re_arabic_world
2255,Q1788940,Krikor Bedros VI. Jeranian,re_arabic_world,Arabic world,1800.0,theologian,non_europe,re_arabic_world
2256,Q12224363,ʿUṯmān Ibn-Sanad al-Baṣrī,re_arabic_world,Arabic world,1767.0,theologian | historian,non_europe,re_arabic_world
2257,Q3384927,Pierre Eustache Leduc,re_arabic_world,Arabic world,1750.0,geographer,non_europe,re_arabic_world
2258,Q3437215,Clément Rodier,re_arabic_world,Arabic world,1839.0,botanist,non_europe,re_arabic_world
2259,Q311826,Muhammad Abduh,re_arabic_world,Arabic world,1849.0,theologian | philosopher,non_europe,re_arabic_world
2260,Q981929,Rifa'ah Rafi' al-Tahtawi,re_arabic_world,Arabic world,1801.0,historian | archeologist | philosopher | economist,non_europe,re_arabic_world
2261,Q16654725,Ibrahim ibn Muhammad ibn Abd al-Wahhab,re_arabic_world,Arabic world,1650.0,theologian,non_europe,re_arabic_world
2262,Q2626402,Peter Lesgaft,re_arabic_world,Arabic world,1837.0,anatomist,non_europe,re_arabic_world
2263,Q329235,Ezequiel Uricoechea,re_arabic_world,Arabic world,1834.0,historian | chemist,non_europe,re_arabic_world
2264,Q3056901,Ernest Coquebert de Montbret,re_arabic_world,Arabic world,1780.0,botanist,non_europe,re_arabic_world
2265,Q710866,Butrus al-Bustani,re_arabic_world,Arabic world,1819.0,linguist,non_europe,re_arabic_world
2266,Q22212608,Justin Pouyanne,re_arabic_world,Arabic world,1835.0,geographer,non_europe,re_arabic_world
2267,Q75326,Ernst Johann Schmitz,re_arabic_world,Arabic world,1845.0,zoologist,non_europe,re_arabic_world
2268,Q12216698,Suleiman ibn Abdullah Aal Al-Sheikh,re_arabic_world,Arabic world,1785.0,theologian,non_europe,re_arabic_world
2269,Q311850,Auguste Mariette,re_arabic_world,Arabic world,1821.0,archeologist | historian,non_europe,re_arabic_world
2270,Q439374,Wahb ibn Munabbih,re_arabic_world,Arabic world,655.0,historian,non_europe,re_arabic_world
2271,Q2821427,Abdul Wahid Ibn Ashir,re_arabic_world,Arabic world,1582.0,theologian,non_europe,re_arabic_world
2272,Q6849630,Mikhail Mishaqa,re_arabic_world,Arabic world,1800.0,musicologist | historian,non_europe,re_arabic_world
2273,Q6893433,Mohammed al-Mahdi al-Fasi,re_arabic_world,Arabic world,1624.0,historian,non_europe,re_arabic_world
2274,Q19715067,Ibn Abi-r-Rijal,re_arabic_world,Arabic world,1620.0,theologian,non_europe,re_arabic_world
2275,Q12243367,Mustafa al-Waez,re_arabic_world,Arabic world,1847.0,historian,non_europe,re_arabic_world
2276,Q293551,Ahmed Mohammed al-Maqqari,re_arabic_world,Arabic world,1578.0,historian,non_europe,re_arabic_world
2277,Q3503419,Sulaiman Al Mahri,re_arabic_world,Arabic world,1480.0,geographer,non_europe,re_arabic_world
2278,Q5791819,Cristobal Lechuga,re_arabic_world,Arabic world,1557.0,mathematician,non_europe,re_arabic_world
2279,Q12231971,Qasim Alkawaas,re_arabic_world,Arabic world,1829.0,chemist,non_europe,re_arabic_world
2280,Q6003346,Zaynab Fawwaz,re_arabic_world,Arabic world,1844.0,historian,non_europe,re_arabic_world
2281,Q10862658,William Burgess Pryer,re_arabic_world,Arabic world,1843.0,zoologist,non_europe,re_arabic_world
2282,Q3158159,Jacques Auguste Dulion,re_arabic_world,Arabic world,1776.0,geographer,non_europe,re_arabic_world
2283,Q12181550,Ibrahim al-Bajuri,re_arabic_world,Arabic world,1784.0,theologian,non_europe,re_arabic_world
2284,Q71244972,Muhammad al-Amin al-Suhrawardi,re_arabic_world,Arabic world,1836.0,historian,non_europe,re_arabic_world
2285,Q6893424,Mohammed al-Duayf,re_arabic_world,Arabic world,1752.0,historian,non_europe,re_arabic_world
2286,Q2654973,George Edward Post,re_arabic_world,Arabic world,1838.0,botanist,non_europe,re_arabic_world
2287,Q6534150,Ibn al-Imad al-Hanbali,re_arabic_world,Arabic world,1623.0,historian,non_europe,re_arabic_world
2288,Q12228035,Ali ibn Muhammad ibn Abd al-Wahhab,re_arabic_world,Arabic world,1800.0,theologian,non_europe,re_arabic_world
2289,Q4695346,Ahmad Ibn al-Qadi,re_arabic_world,Arabic world,1552.0,historian | mathematician,non_europe,re_arabic_world
2290,Q2829349,Rahmatullah Kairanawi,re_arabic_world,Arabic world,1817.0,philosopher,non_europe,re_arabic_world
2291,Q4664587,Abd al-Rahman al-Fasi,re_arabic_world,Arabic world,1631.0,astronomer | historian,non_europe,re_arabic_world
2292,Q3826399,Mohammed al-Qadiri,re_arabic_world,Arabic world,1712.0,historian,non_europe,re_arabic_world
2293,Q4664538,Abd Allah ibn Abd al-Latif Al ash-Sheikh,re_arabic_world,Arabic world,1848.0,theologian,non_europe,re_arabic_world
2294,Q28936372,Sharaf al-Din Ansari,re_arabic_world,Arabic world,1620.0,historian,non_europe,re_arabic_world
2295,Q1963394,Najm al-Din al-Gazzi,re_arabic_world,Arabic world,1570.0,historian,non_europe,re_arabic_world
2296,Q5024438,Calvin Kingsley,re_arabic_world,Arabic world,1812.0,theologian | mathematician,non_europe,re_arabic_world
2297,Q5499269,Frederik Christian von Haven,re_arabic_world,Arabic world,1728.0,theologian,non_europe,re_arabic_world
2298,Q970628,Abū Muhammad al-Hasan al-Hamdānī,re_arabic_world,Arabic world,893.0,geographer | astronomer | physicist | chemist,non_europe,re_arabic_world
2299,Q6893491,Mohammed ibn Qasim ibn Zakur,re_arabic_world,Arabic world,1664.0,historian,non_europe,re_arabic_world
2300,Q6854381,Mahmud Ahmad Hamdi al-Falaki,re_arabic_world,Arabic world,1815.0,astronomer,non_europe,re_arabic_world
2301,Q108602873,Ahmad ibn Mustafa al-Maktabi,re_arabic_world,Arabic world,1847.0,linguist,non_europe,re_arabic_world
2302,Q4112243,Anton Wiest,re_arabic_world,Arabic world,1801.0,botanist,non_europe,re_arabic_world
2303,Q1504016,Georg David Hardegg,re_arabic_world,Arabic world,1812.0,theologian,non_europe,re_arabic_world
2304,Q5576315,Godefroy Zumoffen,re_arabic_world,Arabic world,1848.0,geologist | anthropologist | archeologist,non_europe,re_arabic_world
2305,Q30960644,Husein Ryfky Tamani,re_arabic_world,Arabic world,1750.0,mathematician,non_europe,re_arabic_world
2306,Q1699205,John Beasley Greene,re_arabic_world,Arabic world,1832.0,archeologist,non_europe,re_arabic_world
2307,Q12178566,Ahmad Damanhuri,re_arabic_world,Arabic world,1689.0,linguist | chemist,non_europe,re_arabic_world
2308,Q3818171,Abu al-Qasim al-Zayyani,re_arabic_world,Arabic world,1734.0,geographer | historian,non_europe,re_arabic_world
2309,Q15453321,Albert Ribaucour,re_arabic_world,Arabic world,1845.0,mathematician,non_europe,re_arabic_world
2310,Q4325822,Muhammad ash-Shawkani,re_arabic_world,Arabic world,1760.0,theologian,non_europe,re_arabic_world
2311,Q12240201,Ibn Othman Al Maknassi,re_arabic_world,Arabic world,1800.0,historian,non_europe,re_arabic_world
2312,Q3340184,Nicolas Champy,re_arabic_world,Arabic world,1776.0,chemist,non_europe,re_arabic_world
2313,Q16715028,Hassan ibn Muhammad ibn Abd al-Wahhab,re_arabic_world,Arabic world,1800.0,theologian,non_europe,re_arabic_world
2314,Q658401,Abd al-Rahman al-Jabarti,re_arabic_world,Arabic world,1756.0,theologian | historian,non_europe,re_arabic_world
2315,Q1009506,George Smith,re_arabic_world,Arabic world,1840.0,archeologist | anthropologist,non_europe,re_arabic_world
2316,Q6893439,Mohammed al-Rudani,re_arabic_world,Arabic world,1628.0,astronomer,non_europe,re_arabic_world
2317,Q6062011,Ioannis Dimitriou,re_arabic_world,Arabic world,1826.0,archeologist | anthropologist,non_europe,re_arabic_world
2318,Q58977026,Al-ʿIsāmī,re_arabic_world,Arabic world,1639.0,historian,non_europe,re_arabic_world
2319,Q12240775,Mohammed Uthman al-Mirghani al-Khatim,re_arabic_world,Arabic world,1793.0,theologian,non_europe,re_arabic_world
2320,Q12240855,Mohammed Illish,re_arabic_world,Arabic world,1802.0,theologian,non_europe,re_arabic_world
2321,Q12208114,Hussein al-Bashadri,re_arabic_world,Arabic world,1813.0,linguist,non_europe,re_arabic_world
2322,Q59258107,Mufti Ghulam Sarwar Lahori,re_arabic_world,Arabic world,1837.0,historian,non_europe,re_arabic_world
2323,Q2485397,Raghib Pasha,re_arabic_world,Arabic world,1819.0,economist,non_europe,re_arabic_world
2324,Q2010955,Mulla Sadra,re_arabic_world,Arabic world,1571.0,philosopher,non_europe,re_arabic_world
2325,Q3108470,Mohammed al-Ifrani,re_arabic_world,Arabic world,1670.0,historian,non_europe,re_arabic_world
2326,Q526842,Anthony Charles Harris,re_arabic_world,Arabic world,1790.0,archeologist | historian,non_europe,re_arabic_world
2327,Q4166497,Ibn Abidin,re_arabic_world,Arabic world,1783.0,theologian,non_europe,re_arabic_world
2328,Q5171463,Cornelius Van Alen Van Dyck,re_arabic_world,Arabic world,1818.0,linguist,non_europe,re_arabic_world
2329,Q4116363,Mohammed Kazem Yazdi,re_arabic_world,Arabic world,1831.0,theologian,non_europe,re_arabic_world
2330,Q6491480,Nicolas Bové,re_arabic_world,Arabic world,1802.0,botanist,non_europe,re_arabic_world
2331,Q6696946,"Lucie, Lady Duff-Gordon",re_arabic_world,Arabic world,1821.0,linguist,non_europe,re_arabic_world
2332,Q3489805,Somers Clarke,re_arabic_world,Arabic world,1841.0,historian | anthropologist,non_europe,re_arabic_world
2333,Q5944459,Moḥammad Mahdī Baḥr al-ʿUlūm,re_arabic_world,Arabic world,1742.0,theologian,non_europe,re_arabic_world
2334,Q12239694,Muhammad al-Kharashi,re_arabic_world,Arabic world,1601.0,theologian,non_europe,re_arabic_world
2335,Q108806556,Hananiah Al-Munnir,re_arabic_world,Arabic world,1757.0,historian,non_europe,re_arabic_world
2336,Q21099034,Ibn Balban al-Hanbali,re_arabic_world,Arabic world,1597.0,theologian,non_europe,re_arabic_world
2337,Q4890164,Benoît Jules Mure,re_arabic_world,Arabic world,1809.0,botanist,non_europe,re_arabic_world
2338,Q41600195,Elias Saleh,re_arabic_world,Arabic world,1839.0,historian,non_europe,re_arabic_world
2339,Q12198098,ʻAlī Ḥasan ʻAlī ʻAbd al-Ḥamīd,re_arabic_world,Arabic world,1567.0,historian,non_europe,re_arabic_world
2340,Q1466028,Yacoub Artin,re_arabic_world,Arabic world,1842.0,historian,non_europe,re_arabic_world
2341,Q30127838,Jean Ernest Mercier,re_arabic_world,Arabic world,1840.0,historian,non_europe,re_arabic_world
2342,Q107329671,Ibrahim al-Fatta,re_arabic_world,Arabic world,1790.0,linguist,non_europe,re_arabic_world
2343,Q464670,Mastoureh Ardalan,re_arabic_world,Arabic world,1805.0,historian,non_europe,re_arabic_world
2344,Q936019,Sayyid Kazim Rashti,re_arabic_world,Arabic world,1793.0,theologian,non_europe,re_arabic_world
2345,Q1673452,Isaac Uziel,re_arabic_world,Arabic world,1600.0,linguist,non_europe,re_arabic_world
2346,Q2848191,André Louis de Saint-Simon,re_arabic_world,Arabic world,1771.0,economist,non_europe,re_arabic_world
2347,Q6400779,Mohammad Mahdi Naraqi,re_arabic_world,Arabic world,1716.0,mathematician,non_europe,re_arabic_world
2348,Q29360046,Ibn Kinan,re_arabic_world,Arabic world,1663.0,historian,non_europe,re_arabic_world
2349,Q2827465,Ahmad ibn Khalid al-Nasiri,re_arabic_world,Arabic world,1835.0,historian,non_europe,re_arabic_world
2350,Q56506397,Ali ibn Muhammad ibn al-Walid,re_arabic_world,Arabic world,1128.0,philosopher,non_europe,re_arabic_world
2351,Q426371,Ḥasan Ibn-Muḥammad al-Būrīnī,re_arabic_world,Arabic world,1556.0,historian,non_europe,re_arabic_world
2352,Q6893500,Mohammed ibn al-Tayyib,re_arabic_world,Arabic world,1698.0,musicologist | linguist,non_europe,re_arabic_world
2353,Q733780,Henry Salt,re_arabic_world,Arabic world,1780.0,botanist | historian | archeologist,non_europe,re_arabic_world
2354,Q94931352,Samuel Kullen,re_arabic_world,Arabic world,1827.0,theologian,non_europe,re_arabic_world
2355,Q6084800,Ismail Mustafa al-Falaki,re_arabic_world,Arabic world,1825.0,archeologist | astronomer | mathematician,non_europe,re_arabic_world
2356,Q94025057,Muhammad Ibn Muhammad Al-Fulani Al-Kishwani,re_arabic_world,Arabic world,1699.0,astronomer | mathematician,non_europe,re_arabic_world
2357,Q354842,Muhammad al-Arabi al-Darqawi,re_arabic_world,Arabic world,1760.0,philosopher,non_europe,re_arabic_world
2358,Q4115262,Fairuzabadi,re_arabic_world,Arabic world,1329.0,linguist,non_europe,re_arabic_world
2359,Q1995066,Abbasgulu Bakikhanov,re_arabic_world,Arabic world,1794.0,philosopher | historian,non_europe,re_arabic_world
2360,Q106833560,As'ad al-Shaddudi,re_arabic_world,Arabic world,1826.0,linguist | mathematician,non_europe,re_arabic_world
2361,Q76858,Theodor Bilharz,re_arabic_world,Arabic world,1825.0,anatomist,non_europe,re_arabic_world
2362,Q890572,Boghos Bedros XI. Emanuelian,re_arabic_world,Arabic world,1829.0,philosopher,non_europe,re_arabic_world
2363,Q15407180,Marie Adèle Pierre Jules Tissot,re_arabic_world,Arabic world,1838.0,geologist,non_europe,re_arabic_world
2364,Q1454805,Thimi Mitko,re_arabic_world,Arabic world,1820.0,historian,non_europe,re_arabic_world
2365,Q1280525,Vaso Pasha,re_arabic_world,Arabic world,1825.0,historian,non_europe,re_arabic_world
2366,Q6892887,Mohammed Akensus,re_arabic_world,Arabic world,1797.0,historian,non_europe,re_arabic_world
2367,Q41595924,Elias al-Qudsi,re_arabic_world,Arabic world,1850.0,linguist,non_europe,re_arabic_world
2368,Q61994814,Daniel Pidgeon,re_arabic_world,Arabic world,1833.0,geologist,non_europe,re_arabic_world
2369,Q42279499,Abdullah ibn Husayn al-Suwaydi,re_arabic_world,Arabic world,1692.0,linguist,non_europe,re_arabic_world
2370,Q107113171,Yusuf Bakhus,re_arabic_world,Arabic world,1845.0,linguist,non_europe,re_arabic_world
2371,Q10324829,Maqqari,re_arabic_world,Arabic world,1591.0,historian,non_europe,re_arabic_world
2372,Q456820,Thomas Hodgkin,re_arabic_world,Arabic world,1798.0,anatomist,non_europe,re_arabic_world
2373,Q6532754,Ibn Abi Al-Soroor al-Bakri,re_arabic_world,Arabic world,1588.0,historian,non_europe,re_arabic_world
2374,Q3646767,Mustafa Âlî,re_arabic_world,Arabic world,1541.0,historian,non_europe,re_arabic_world
2375,Q108604695,Muhammad Hamid al-Saqqaf,re_arabic_world,Arabic world,1849.0,astronomer,non_europe,re_arabic_world
2376,Q12222908,Abd as-Salam al-Alami,re_arabic_world,Arabic world,1834.0,astronomer,non_europe,re_arabic_world
2377,Q12178686,Aḥmad ibn Ḥusayn Nāʼib al-Anṣārī,re_arabic_world,Arabic world,1840.0,historian,non_europe,re_arabic_world
2378,Q3785847,Hisham ibn Urwah,re_arabic_world,Arabic world,680.0,theologian,non_europe,re_arabic_world
2379,Q51884,John of Damascus,re_arabic_world,Arabic world,675.0,theologian | astronomer | philosopher,non_europe,re_arabic_world
2380,Q958986,Ishtori Haparchi,re_arabic_world,Arabic world,1280.0,geographer,non_europe,re_arabic_world
2381,Q2857127,Antonin Kapoustine,re_arabic_world,Arabic world,1817.0,archeologist | linguist,non_europe,re_arabic_world
2382,Q2804843,'Abdu Llâh Ibn Muhammad Al Ma'âfirî,re_arabic_world,Arabic world,1050.0,theologian,non_europe,re_arabic_world
2383,Q337029,Abu al-Aswad al-Du'ali,re_arabic_world,Arabic world,603.0,linguist,non_europe,re_arabic_world
2384,Q2916804,Mujir al-Din,re_arabic_world,Arabic world,1456.0,historian,non_europe,re_arabic_world
2385,Q2899164,Nissim Behar,re_arabic_world,Arabic world,1848.0,linguist,non_europe,re_arabic_world
2386,Q4267,Adémar de Chabannes,re_arabic_world,Arabic world,988.0,historian,non_europe,re_arabic_world
2387,Q111301,Johannes Roth,re_arabic_world,Arabic world,1815.0,botanist | zoologist,non_europe,re_arabic_world
2388,Q115917,Carl Adolf Otth,re_arabic_world,Arabic world,1803.0,botanist | zoologist,non_europe,re_arabic_world
2389,Q96523,Conrad Schick,re_arabic_world,Arabic world,1822.0,archeologist | anthropologist,non_europe,re_arabic_world
2390,Q4165518,Khalid ibn Yazid,re_arabic_world,Arabic world,655.0,chemist,non_europe,re_arabic_world
2391,Q1458532,Friedrich Braun,re_arabic_world,Arabic world,1850.0,theologian,non_europe,re_arabic_world
2392,Q12218718,Shuraih Al-Qadhi,re_arabic_world,Arabic world,593.0,historian,non_europe,re_arabic_world
2393,Q12183510,Sulaimān Ibn-Mihrān Al-A’mash,re_arabic_world,Arabic world,680.0,theologian,non_europe,re_arabic_world
2394,Q7023320,Yaakov Yitzhaki,re_arabic_world,Arabic world,1846.0,historian,non_europe,re_arabic_world
2395,Q112128,Husayn ibn Ali,re_arabic_world,Arabic world,626.0,theologian,non_europe,re_arabic_world
2396,Q18575962,Charles Drake,re_arabic_world,Arabic world,1846.0,zoologist,non_europe,re_arabic_world
2397,Q7062531,Joseph Schwarz,re_arabic_world,Arabic world,1804.0,geographer,non_europe,re_arabic_world
2398,Q214465,Christoph Hoffmann,re_arabic_world,Arabic world,1815.0,theologian,non_europe,re_arabic_world
2399,Q6957308,Ibrahim al-Nakhai,re_arabic_world,Arabic world,670.0,theologian,non_europe,re_arabic_world
2400,Q56250455,Ahmad Ibn-Muhammad Ibn-al-Haʾim,re_arabic_world,Arabic world,1352.0,mathematician,non_europe,re_arabic_world
2401,Q2275364,Severus Sebokht,re_arabic_world,Arabic world,575.0,astronomer | philosopher,non_europe,re_arabic_world
2402,Q4116087,Ka'ab al-Ahbar,re_arabic_world,Arabic world,600.0,theologian,non_europe,re_arabic_world
2403,Q4670027,Abu 'Amr ibn al-'Ala',re_arabic_world,Arabic world,689.0,linguist,non_europe,re_arabic_world
2404,Q20507225,Mesrop Smbatyants,re_arabic_world,Arabic world,1833.0,historian,non_europe,re_arabic_world
2405,Q8776305,Enrique de Vedia,re_arabic_world,Arabic world,1802.0,historian,non_europe,re_arabic_world
2406,Q12222362,Amir al-Sha'bi,re_arabic_world,Arabic world,641.0,historian,non_europe,re_arabic_world
2407,Q1567837,Ibn Abi Ishaq,re_arabic_world,Arabic world,650.0,linguist,non_europe,re_arabic_world
2408,Q1881341,Sinan ibn Thabit,re_arabic_world,Arabic world,880.0,astronomer | mathematician,non_europe,re_arabic_world
2409,Q11944385,Radegunda de Treviño,re_arabic_world,Arabic world,1119.0,philosopher,non_europe,re_arabic_world
2410,Q1655912,Aḥmad Ibn-ʿAlī Ibn-Zunbul,re_arabic_world,Arabic world,1500.0,historian,non_europe,re_arabic_world
2411,Q12202948,Taqi al-Din al-Subki,re_arabic_world,Arabic world,1284.0,theologian,non_europe,re_arabic_world
2412,Q423210,Banū Mūsā,re_arabic_world,Arabic world,900.0,astronomer | mathematician,non_europe,re_arabic_world
2413,Q12182782,Ibn Muti al-Zawawi,re_arabic_world,Arabic world,1168.0,linguist,non_europe,re_arabic_world
2414,Q503130,Hunayn ibn Ishaq,re_arabic_world,Arabic world,808.0,philosopher,non_europe,re_arabic_world
2415,Q11917497,Al-Ja'd ibn Dirham,re_arabic_world,Arabic world,700.0,theologian | philosopher,non_europe,re_arabic_world
2416,Q12227970,Ibn Yunus Nabati,re_arabic_world,Arabic world,1389.0,philosopher,non_europe,re_arabic_world
2417,Q335966,Jonah ibn Janah,re_arabic_world,Arabic world,990.0,linguist,non_europe,re_arabic_world
2418,Q335145,Ibn al-Baitar,re_arabic_world,Arabic world,1197.0,botanist | pharmacologist,non_europe,re_arabic_world
2419,Q12198436,Bischr ibn al-Muʿtamir,re_arabic_world,Arabic world,800.0,theologian,non_europe,re_arabic_world
2420,Q4703386,Al-Zuhri,re_arabic_world,Arabic world,1130.0,geographer,non_europe,re_arabic_world
2421,Q21208389,Ibn al-A'lam,re_arabic_world,Arabic world,901.0,astronomer,non_europe,re_arabic_world
2422,Q510650,Hilal al-Sabi',re_arabic_world,Arabic world,969.0,historian,non_europe,re_arabic_world
2423,Q19288802,Ibn al-Samh,re_arabic_world,Arabic world,979.0,astronomer | mathematician,non_europe,re_arabic_world
2424,Q5984319,Ibn al-Wardi,re_arabic_world,Arabic world,1290.0,botanist | zoologist | historian | geographer,non_europe,re_arabic_world
2425,Q508501,Ibn Idhari,re_arabic_world,Arabic world,1300.0,historian,non_europe,re_arabic_world
2426,Q1959585,Ibn al-Tiqtaqa,re_arabic_world,Arabic world,1262.0,linguist | historian,non_europe,re_arabic_world
2427,Q4115511,Abu al-Hassan al-Amiri,re_arabic_world,Arabic world,913.0,philosopher,non_europe,re_arabic_world
