,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
34323,Q18945026,Antonio Berga,re_italy,Italy,1535.0,philosopher,europe,re_europe
34325,Q5274883,Diego del Puerto,re_spain,Spain,1500.0,musicologist,europe,re_europe
34332,Q55228111,Gerardo da Siena,re_italy,Italy,1295.0,theologian,europe,re_europe
34334,Q963339,Giovanni Botero,re_italy,Italy,1544.0,historian | geographer | philosopher | economist,europe,re_europe
34335,Q3768970,Girolamo Pico Fonticulano,re_italy,Italy,1541.0,mathematician,europe,re_europe
34336,Q445248,Luís de Sousa Rebelo,re_portugal,Portugal,1555.0,historian,europe,re_europe
34338,Q3805888,Jacopo Guidi,re_italy,Italy,1514.0,theologian,europe,re_europe
34339,Q3768489,Giovanni di Pedrino,re_italy,Italy,1390.0,historian,europe,re_europe
34342,Q3766647,Giovanni Battista Eliano,re_italy,Italy,1530.0,theologian,europe,re_europe
34343,Q439050,Bartolus de Saxoferrato,re_italy,Italy,1313.0,philosopher,europe,re_europe
34349,Q5483782,Francisco Pareja,re_spain,Spain,1600.0,linguist,europe,re_europe
34350,Q558074,Ciriaco de' Pizzicolli,re_italy,Italy,1391.0,archeologist | historian | anthropologist,europe,re_europe
34352,Q6216617,Johannes Crastonis,re_italy,Italy,1420.0,linguist,europe,re_europe
34353,Q16187732,Gabriel Casafages,re_spain,Spain,1450.0,philosopher,europe,re_europe
34358,Q1710206,João Rodrigues,re_portugal,Portugal,1558.0,linguist,europe,re_europe
34359,Q16824678,Ugolino Brunforte,re_italy,Italy,1262.0,historian,europe,re_europe
34362,Q3606775,Agostino Inveges,re_italy,Italy,1595.0,historian,europe,re_europe
34364,Q3049421,Lopo Homem,re_portugal,Portugal,1497.0,geographer,europe,re_europe
34367,Q1686582,Jehuda Cresques,re_spain,Spain,1350.0,geographer,europe,re_europe
34369,Q33125618,Severo Minervio,re_italy,Italy,1470.0,historian,europe,re_europe
34370,Q3607801,Alanus Anglicus,re_italy,Italy,1101.0,theologian,europe,re_europe
34372,Q12784095,Alasia da Sommaripa,re_italy,Italy,1578.0,historian,europe,re_europe
34374,Q983332,Giovanni Baglione,re_italy,Italy,1566.0,historian,europe,re_europe
34389,Q32401,Antonio Vázquez de Espinosa,re_spain,Spain,1570.0,theologian | geographer,europe,re_europe
34395,Q104811079,Joan Salvador i Boscà,re_spain,Spain,1598.0,botanist,europe,re_europe
34410,Q62554420,Joaquín Setantí,re_spain,Spain,1550.0,philosopher,europe,re_europe
34412,Q320546,Peter of Spain,re_spain,Spain,1300.0,philosopher,europe,re_europe
34422,Q3868791,Muzio Oddi,re_italy,Italy,1569.0,mathematician,europe,re_europe
34424,Q160424,Paul the Deacon,re_italy,Italy,720.0,historian,europe,re_europe
34426,Q1960963,Gil Gonzalez de Ávila,re_spain,Spain,1570.0,historian,europe,re_europe
34430,Q8964671,Gonzalo Chacón,re_spain,Spain,1429.0,historian,europe,re_europe
34431,Q3765756,Giorgio Siculo,re_italy,Italy,1517.0,theologian,europe,re_europe
34442,Q922068,Claudius of Turin,re_italy,Italy,750.0,theologian,europe,re_europe
34443,Q503462,Paolo Paruta,re_italy,Italy,1540.0,historian,europe,re_europe
34445,Q523923,Julius Pomponius Laetus,re_italy,Italy,1428.0,philosopher,europe,re_europe
34446,Q3603791,Abramo Bzovio,re_italy,Italy,1567.0,historian,europe,re_europe
34452,Q1229085,Gasparo Tagliacozzi,re_italy,Italy,1545.0,anatomist,europe,re_europe
34457,Q1389329,Odo of Châteauroux,re_italy,Italy,1190.0,philosopher,europe,re_europe
34458,Q27999310,Camillo de' Medici di Gragnano,re_italy,Italy,1543.0,philosopher,europe,re_europe
34460,Q1397271,Fernão Lopes de Castanheda,re_portugal,Portugal,1500.0,historian,europe,re_europe
34467,Q49612155,Joseph Goedenhuyze,re_italy,Italy,1600.0,botanist,europe,re_europe
