,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
33435,Q106453804,José Fernández,re_spain,Spain,1617.0,theologian | philosopher | historian,europe,Iberian Peninsula
33436,Q2033937,Sampiro,re_spain,Spain,956.0,historian,europe,Iberian Peninsula
33437,Q352804,Juan Maldonado,re_spain,Spain,1534.0,philosopher,europe,Iberian Peninsula
33438,Q23770550,Benito Martínez Gómez Gayoso,re_spain,Spain,1700.0,linguist,europe,Iberian Peninsula
33449,Q16168371,Josep Aparici i Fins,re_spain,Spain,1654.0,geographer,europe,Iberian Peninsula
33461,Q5925110,Jaume Joan Falcó,re_spain,Spain,1522.0,mathematician,europe,Iberian Peninsula
33462,Q16208853,Rodrigo Dosma,re_spain,Spain,1533.0,theologian | historian | mathematician,europe,Iberian Peninsula
33471,Q615523,Juan Bermudo,re_spain,Spain,1510.0,musicologist | mathematician,europe,Iberian Peninsula
33477,Q2056386,Rodrigo Caro,re_spain,Spain,1573.0,historian,europe,Iberian Peninsula
33480,Q1397629,Martín Fernández de Enciso,re_spain,Spain,1469.0,geographer,europe,Iberian Peninsula
33509,Q10311400,João Delgado,re_portugal,Portugal,1553.0,astronomer | mathematician,europe,Iberian Peninsula
33516,Q6069059,Pedro Gómez de Bedoya y Paredes,re_spain,Spain,1699.0,geographer,europe,Iberian Peninsula
33521,Q110136998,Agustín de Herrera,re_spain,Spain,1623.0,theologian,europe,Iberian Peninsula
33522,Q98657414,Antonio Robles Cornejo,re_spain,Spain,1600.0,botanist,europe,Iberian Peninsula
33545,Q207416,Bartolomé de Las Casas,re_spain,Spain,1484.0,theologian | historian | anthropologist,europe,Iberian Peninsula
33551,Q1349459,Francisco Valls Galán,re_spain,Spain,1665.0,musicologist,europe,Iberian Peninsula
33563,Q5274892,Diego Álvarez Chanca,re_spain,Spain,1500.0,historian,europe,Iberian Peninsula
33576,Q28662894,Vicente Ximeno,re_spain,Spain,1691.0,historian,europe,Iberian Peninsula
33580,Q16743840,Jerónimo de la Quintana,re_spain,Spain,1576.0,historian,europe,Iberian Peninsula
33595,Q78666218,Felipe Colombo,re_spain,Spain,1623.0,historian,europe,Iberian Peninsula
33603,Q60603688,Carlos de la Reguera,re_spain,Spain,1679.0,mathematician,europe,Iberian Peninsula
33615,Q55937275,José Teixeira,re_portugal,Portugal,1543.0,theologian,europe,Iberian Peninsula
33616,Q2837053,Tomás de Mercado,re_spain,Spain,1525.0,economist,europe,Iberian Peninsula
33617,Q6070472,Pedro de Escavias,re_spain,Spain,1500.0,historian,europe,Iberian Peninsula
33623,Q5807611,Dionisio de Alcedo Herrera,re_spain,Spain,1690.0,geographer | historian,europe,Iberian Peninsula
33659,Q10347869,Pedro de Mariz,re_portugal,Portugal,1550.0,historian,europe,Iberian Peninsula
33661,Q3019027,David ben Shlomo ibn Yahya,re_portugal,Portugal,1455.0,philosopher,europe,Iberian Peninsula
33662,Q12257967,Francisco Tornamira,re_spain,Spain,1534.0,astronomer,europe,Iberian Peninsula
33664,Q10284911,Francisco Leitão Ferreira,re_portugal,Portugal,1667.0,historian,europe,Iberian Peninsula
33667,Q163381,Peter Martyr d'Anghiera,re_spain,Spain,1457.0,historian,europe,Iberian Peninsula
33673,Q11905564,Andrés Díaz,re_spain,Spain,1600.0,philosopher,europe,Iberian Peninsula
33677,Q3290048,Marco Aurel,re_spain,Spain,1505.0,mathematician,europe,Iberian Peninsula
33686,Q25432405,Gonzalo Martínez de Bizcargui,re_spain,Spain,1460.0,musicologist,europe,Iberian Peninsula
33695,Q10284550,Francisco Afonso de Chaves e Melo,re_portugal,Portugal,1685.0,historian,europe,Iberian Peninsula
33700,Q319511,"Sebastião José de Carvalho e Melo, 1st Marquis of Pombal",re_portugal,Portugal,1699.0,geologist,europe,Iberian Peninsula
33701,Q55835567,Pedro de Lorca,re_spain,Spain,1560.0,theologian,europe,Iberian Peninsula
33713,Q1086710,Francisco Diago,re_spain,Spain,1562.0,historian,europe,Iberian Peninsula
33717,Q5483187,Francisco Bermúdez de Pedraza,re_spain,Spain,1585.0,historian,europe,Iberian Peninsula
33726,Q47674,Amerigo Vespucci,re_spain,Spain,1454.0,geographer,europe,Iberian Peninsula
33731,Q380804,Antonio de Nebrija,re_spain,Spain,1444.0,linguist,europe,Iberian Peninsula
33759,Q3708466,Diogo Andrada de Paiva,re_portugal,Portugal,1576.0,historian,europe,Iberian Peninsula
33773,Q20001575,Francisco Sobrino Morillas,re_spain,Spain,1545.0,theologian,europe,Iberian Peninsula
33786,Q5951286,Joan Martí Cordero,re_spain,Spain,1531.0,theologian,europe,Iberian Peninsula
33789,Q612414,Bernardo de Alderete,re_spain,Spain,1560.0,linguist | historian,europe,Iberian Peninsula
33796,Q6068986,Pedro González de Mendoza,re_spain,Spain,1570.0,theologian,europe,Iberian Peninsula
33798,Q947693,"Sir Richard Fanshawe, 1st Baronet",re_spain,Spain,1608.0,linguist,europe,Iberian Peninsula
33808,Q9655409,Bernardo Rodrigues,re_portugal,Portugal,1500.0,historian,europe,Iberian Peninsula
33810,Q331365,Diogo Ortiz de Villegas,re_portugal,Portugal,1457.0,theologian,europe,Iberian Peninsula
33818,Q64875933,Juan López de Salamanca,re_spain,Spain,1389.0,theologian,europe,Iberian Peninsula
33826,Q10285894,Manuel dos Santos,re_portugal,Portugal,1672.0,historian,europe,Iberian Peninsula
33831,Q5984502,Luis de Alcalá,re_spain,Spain,1490.0,economist,europe,Iberian Peninsula
33832,Q5993064,Ignácio Barbosa-Machado,re_portugal,Portugal,1686.0,historian,europe,Iberian Peninsula
33843,Q55996213,José de Jesús María,re_spain,Spain,1562.0,historian,europe,Iberian Peninsula
33847,Q1237514,Domingo de Soto,re_spain,Spain,1494.0,physicist,europe,Iberian Peninsula
33862,Q2877105,Pedro Carrillo de Huete,re_spain,Spain,1380.0,historian,europe,Iberian Peninsula
33869,Q104028995,Juan de Fonseca,re_spain,Spain,1535.0,theologian,europe,Iberian Peninsula
33870,Q93638835,Efrayim ben Yehoshua en Balsum,re_spain,Spain,1340.0,mathematician,europe,Iberian Peninsula
33878,Q9011532,Jerónimo Muñoz,re_spain,Spain,1520.0,geographer | linguist | mathematician,europe,Iberian Peninsula
33891,Q5863242,Florián de Ocampo,re_spain,Spain,1495.0,historian,europe,Iberian Peninsula
33901,Q2761925,Pedro de Medina,re_spain,Spain,1493.0,geographer | astronomer | historian | mathematician,europe,Iberian Peninsula
33907,Q3080753,Rui Faleiro,re_spain,Spain,1500.0,geographer | astronomer,europe,Iberian Peninsula
33917,Q10324338,Manuel Luís Maldonado,re_portugal,Portugal,1644.0,historian,europe,Iberian Peninsula
33919,Q30899601,Pedro Murillo Velarde,re_spain,Spain,1696.0,geographer | historian,europe,Iberian Peninsula
33936,Q366294,Filippo Salviati,re_spain,Spain,1583.0,astronomer,europe,Iberian Peninsula
33949,Q929681,Pedro de la Gasca,re_spain,Spain,1493.0,economist,europe,Iberian Peninsula
33952,Q3041516,Durand of Huesca,re_spain,Spain,1160.0,theologian,europe,Iberian Peninsula
33966,Q20890611,Manuel Pimentel,re_portugal,Portugal,1650.0,geographer,europe,Iberian Peninsula
33976,Q16855222,Pere Joan Nunyes,re_spain,Spain,1522.0,philosopher,europe,Iberian Peninsula
33983,Q2663398,Francisco de Salinas,re_spain,Spain,1513.0,musicologist,europe,Iberian Peninsula
33987,Q3259291,Lope García de Salazar,re_spain,Spain,1399.0,historian,europe,Iberian Peninsula
33992,Q11927776,Joan Jubí,re_spain,Spain,1500.0,theologian,europe,Iberian Peninsula
34024,Q5924250,Jacinto de Alcázar Arriaza,re_spain,Spain,1597.0,economist,europe,Iberian Peninsula
34028,Q3045526,Dídac Montfar Sorts i Cellers,re_spain,Spain,1600.0,historian,europe,Iberian Peninsula
34033,Q7406419,Salvador José Mañer,re_spain,Spain,1676.0,historian,europe,Iberian Peninsula
34045,Q23840943,Luis López,re_spain,Spain,1520.0,theologian,europe,Iberian Peninsula
34046,Q17301886,Pere Serra i Postius,re_spain,Spain,1671.0,historian,europe,Iberian Peninsula
34053,Q433401,Paul Lucas,re_spain,Spain,1664.0,anatomist,europe,Iberian Peninsula
34120,Q518117,Francisco Zumel,re_spain,Spain,1540.0,philosopher,europe,Iberian Peninsula
34121,Q545716,Pere Miquel Carbonell,re_spain,Spain,1434.0,historian,europe,Iberian Peninsula
34131,Q5791926,Cristóbal de Fonseca,re_spain,Spain,1550.0,philosopher,europe,Iberian Peninsula
34135,Q5484103,Francisco de Artiga,re_spain,Spain,1650.0,mathematician,europe,Iberian Peninsula
