,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
30406,Q29545181,Sigismondo Boldoni,re_italy,Italy,1597.0,philosopher,europe,Italy
30408,Q3749928,Francesco Dini,re_italy,Italy,1661.0,historian,europe,Italy
30413,Q15791484,Francesco Rivola,re_italy,Italy,1570.0,linguist,europe,Italy
30416,Q3769679,Giulio Iasolino,re_italy,Italy,1538.0,geographer | anatomist,europe,Italy
30419,Q3952406,Scipione Lentolo,re_italy,Italy,1525.0,theologian,europe,Italy
30420,Q595497,Francesco Pucci,re_italy,Italy,1543.0,philosopher,europe,Italy
30423,Q430685,Sylvester Mazzolini,re_italy,Italy,1456.0,theologian,europe,Italy
30425,Q3852250,Matteo di San Giuseppe,re_italy,Italy,1612.0,botanist | linguist,europe,Italy
30426,Q20758213,Nicholas Arnu,re_italy,Italy,1629.0,theologian,europe,Italy
30427,Q3750765,Francesco Valletta,re_italy,Italy,1680.0,historian,europe,Italy
30431,Q2898894,Bernardino Genga,re_italy,Italy,1620.0,anatomist,europe,Italy
30433,Q26713603,Marino Freccia,re_italy,Italy,1503.0,historian,europe,Italy
30440,Q6220512,Sabatino de Ursis,re_italy,Italy,1575.0,astronomer,europe,Italy
30441,Q602742,Antonio Lafreri,re_italy,Italy,1512.0,geographer,europe,Italy
30443,Q590501,Lorenzo Magalotti,re_italy,Italy,1637.0,philosopher,europe,Italy
30448,Q781481,Agostino Gallo,re_italy,Italy,1499.0,botanist,europe,Italy
30449,Q436738,Gian Giorgio Trissino,re_italy,Italy,1478.0,philosopher,europe,Italy
30450,Q15921938,Giovanni Candido,re_italy,Italy,1450.0,historian,europe,Italy
30455,Q3768172,Giovanni Spataro,re_italy,Italy,1458.0,musicologist,europe,Italy
30456,Q670581,Uberto Decembrio,re_italy,Italy,1350.0,philosopher | historian,europe,Italy
30459,Q289517,Giovanni Girolamo Saccheri,re_italy,Italy,1667.0,philosopher | mathematician,europe,Italy
30462,Q1394922,Paolo Boccone,re_italy,Italy,1633.0,botanist,europe,Italy
30463,Q274484,Tarquinia Molza,re_italy,Italy,1542.0,botanist,europe,Italy
30464,Q3983865,Teodoro Ameyden,re_italy,Italy,1586.0,historian,europe,Italy
30467,Q3547989,Jacopo Stellini,re_italy,Italy,1699.0,philosopher,europe,Italy
30469,Q39500224,Francesco Collio,re_italy,Italy,1580.0,theologian,europe,Italy
30470,Q309733,Vincenzo Scamozzi,re_italy,Italy,1548.0,historian,europe,Italy
30473,Q523931,Girolamo Zoppio,re_italy,Italy,1516.0,linguist | philosopher,europe,Italy
30488,Q3642038,Bonaventura Belluto,re_italy,Italy,1600.0,theologian | philosopher,europe,Italy
30490,Q55007799,Giovan Battista Hodierna,re_italy,Italy,1597.0,astronomer | zoologist,europe,Italy
30499,Q4009468,Venanzio Simi,re_italy,Italy,1641.0,historian,europe,Italy
30501,Q41566887,Lelio Bonsi,re_italy,Italy,1532.0,philosopher,europe,Italy
30505,Q3852092,Matteo Caccini,re_italy,Italy,1573.0,botanist,europe,Italy
30506,Q96965,Melchior Wieland,re_italy,Italy,1519.0,botanist,europe,Italy
30508,Q3105011,Giacinto Ambrosini,re_italy,Italy,1605.0,botanist,europe,Italy
30513,Q26251997,Landolfo Colonna,re_italy,Italy,1250.0,historian,europe,Italy
30515,Q4013229,Vincenzo Di Giovanni,re_italy,Italy,1550.0,historian,europe,Italy
30518,Q349065,Anton Maria Salvini,re_italy,Italy,1653.0,botanist,europe,Italy
30520,Q3896936,Pascasio Giannetti,re_italy,Italy,1661.0,philosopher,europe,Italy
30526,Q470543,Luigi Ferdinando Marsigli,re_italy,Italy,1658.0,botanist | astronomer | geographer | geologist,europe,Italy
30527,Q84561676,Vincenzo Ferrini,re_italy,Italy,1534.0,theologian,europe,Italy
30531,Q97959116,Luigi Andruzzi,re_italy,Italy,1683.0,theologian,europe,Italy
30534,Q1798685,Vincenzo Maggi,re_italy,Italy,1498.0,philosopher,europe,Italy
30535,Q3619807,Antonio Manetti,re_italy,Italy,1423.0,mathematician,europe,Italy
30539,Q3080920,Francesco Buonamici,re_italy,Italy,1533.0,philosopher,europe,Italy
30540,Q15635935,Celestino Colleoni,re_italy,Italy,1568.0,historian,europe,Italy
30544,Q55226454,Marcantonio Cappello,re_italy,Italy,1550.0,theologian,europe,Italy
30547,Q56072781,Antonio d'Arezzo,re_italy,Italy,1380.0,theologian,europe,Italy
30549,Q55226089,Girolamo Buonagrazia,re_italy,Italy,1470.0,philosopher,europe,Italy
30552,Q167561,Eugene IV,re_italy,Italy,1383.0,philosopher,europe,Italy
30554,Q47502797,Pietro del Massaio,re_italy,Italy,1420.0,geographer,europe,Italy
