,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
262,Q221497,Xenophilus,re_greek_world,Greek World,-400.0,musicologist | philosopher,antiquity,re_greek_world
263,Q41683,Thucydides,re_greek_world,Greek World,-460.0,historian,antiquity,re_greek_world
264,Q5264,Hippocrates,re_greek_world,Greek World,-459.0,philosopher,antiquity,re_greek_world
265,Q317331,Aratus of Sicyon,re_greek_world,Greek World,-270.0,historian,antiquity,re_greek_world
266,Q309772,Athenagoras of Athens,re_greek_world,Greek World,133.0,theologian | philosopher,antiquity,re_greek_world
267,Q3012616,Damastes of Sigeum,re_greek_world,Greek World,-500.0,geographer | historian,antiquity,re_greek_world
268,Q312682,Euclid of Megara,re_greek_world,Greek World,-436.0,philosopher,antiquity,re_greek_world
269,Q2661420,Dardanus of Athens,re_greek_world,Greek World,-159.0,philosopher,antiquity,re_greek_world
270,Q3060400,Euphantus,re_greek_world,Greek World,-320.0,philosopher | historian,antiquity,re_greek_world
271,Q1186462,Demon of Athens,re_greek_world,Greek World,-400.0,historian,antiquity,re_greek_world
272,Q920912,Theaetetus,re_greek_world,Greek World,-416.0,philosopher | mathematician,antiquity,re_greek_world
273,Q316353,Strato of Lampsacus,re_greek_world,Greek World,-334.0,philosopher | physicist,antiquity,re_greek_world
274,Q319406,Epimenides of Crete,re_greek_world,Greek World,-700.0,philosopher,antiquity,re_greek_world
275,Q712755,Crates of Athens,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
276,Q325955,Speusippus,re_greek_world,Greek World,-406.0,philosopher | mathematician,antiquity,re_greek_world
277,Q205704,Apollodorus of Athens,re_greek_world,Greek World,-179.0,historian,antiquity,re_greek_world
278,Q12960188,Theodotus,re_greek_world,Greek World,150.0,theologian,antiquity,re_greek_world
279,Q553856,Polemon,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
280,Q160362,Theophrastus,re_greek_world,Greek World,-370.0,botanist | philosopher | physicist,antiquity,re_greek_world
281,Q868,Aristotle,re_greek_world,Greek World,-383.0,philosopher,antiquity,re_greek_world
282,Q542808,Hermarchus,re_greek_world,Greek World,-324.0,philosopher,antiquity,re_greek_world
283,Q1287486,Metrocles,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
284,Q633023,Archiadas,re_greek_world,Greek World,500.0,philosopher,antiquity,re_greek_world
285,Q73527,Arcesilaus,re_greek_world,Greek World,-314.0,philosopher,antiquity,re_greek_world
286,Q42887,Clement I,re_greek_world,Greek World,100.0,theologian,antiquity,re_greek_world
287,Q343607,Archelaus,re_greek_world,Greek World,-500.0,philosopher,antiquity,re_greek_world
288,Q4791018,Aristodemus of Cydathenaeum,re_greek_world,Greek World,-450.0,philosopher,antiquity,re_greek_world
289,Q2346245,Stesimbrotos of Thasos,re_greek_world,Greek World,-469.0,historian,antiquity,re_greek_world
290,Q1057347,Hegesander,re_greek_world,Greek World,-150.0,historian,antiquity,re_greek_world
291,Q433852,Ephippus of Olynthus,re_greek_world,Greek World,-400.0,historian,antiquity,re_greek_world
292,Q316334,Heraclides Ponticus,re_greek_world,Greek World,-384.0,astronomer | philosopher,antiquity,re_greek_world
293,Q2927235,Bryson of Achaea,re_greek_world,Greek World,-450.0,philosopher,antiquity,re_greek_world
294,Q434021,Timycha,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
295,Q1747004,Timon of Athens,re_greek_world,Greek World,-500.0,philosopher,antiquity,re_greek_world
296,Q294092,Critias,re_greek_world,Greek World,-459.0,philosopher,antiquity,re_greek_world
297,Q1586059,Harpocration of Argos,re_greek_world,Greek World,200.0,philosopher,antiquity,re_greek_world
298,Q317947,Crates of Thebes,re_greek_world,Greek World,-364.0,philosopher,antiquity,re_greek_world
299,Q2367894,Teles of Megara,re_greek_world,Greek World,-250.0,philosopher,antiquity,re_greek_world
300,Q744125,Chaerephon,re_greek_world,Greek World,-401.0,philosopher,antiquity,re_greek_world
301,Q4721014,Alexandrides of Delphi,re_greek_world,Greek World,-300.0,historian,antiquity,re_greek_world
302,Q409647,Aeschines of Sphettus,re_greek_world,Greek World,-429.0,philosopher,antiquity,re_greek_world
303,Q2217419,Nicomachus,re_greek_world,Greek World,-301.0,philosopher,antiquity,re_greek_world
304,Q218451,Zoilus,re_greek_world,Greek World,-399.0,philosopher | historian,antiquity,re_greek_world
305,Q320132,Nearchus,re_greek_world,Greek World,-355.0,historian,antiquity,re_greek_world
306,Q129772,Xenophon,re_greek_world,Greek World,-429.0,philosopher | historian,antiquity,re_greek_world
307,Q965144,Cebes,re_greek_world,Greek World,-500.0,philosopher | mathematician,antiquity,re_greek_world
308,Q504744,Hellanicus of Mytilene,re_greek_world,Greek World,-489.0,historian,antiquity,re_greek_world
309,Q544987,Aristobulus of Cassandreia,re_greek_world,Greek World,-374.0,historian,antiquity,re_greek_world
310,Q223383,Mnesarchus of Athens,re_greek_world,Greek World,-159.0,philosopher,antiquity,re_greek_world
311,Q452077,Menippus,re_greek_world,Greek World,-299.0,philosopher,antiquity,re_greek_world
312,Q328793,Periander,re_greek_world,Greek World,-700.0,philosopher,antiquity,re_greek_world
313,Q34601,Chilon of Sparta,re_greek_world,Greek World,-599.0,philosopher,antiquity,re_greek_world
314,Q1128200,Lasus of Hermione,re_greek_world,Greek World,-548.0,musicologist,antiquity,re_greek_world
315,Q210573,Hippias,re_greek_world,Greek World,-442.0,astronomer | philosopher | mathematician,antiquity,re_greek_world
316,Q15091905,Deceneo,re_greek_world,Greek World,-100.0,astronomer | philosopher,antiquity,re_greek_world
317,Q381048,Stilpo,re_greek_world,Greek World,-358.0,philosopher,antiquity,re_greek_world
318,Q31845,Arrian,re_greek_world,Greek World,95.0,philosopher | historian,antiquity,re_greek_world
319,Q473381,Ammonius of Athens,re_greek_world,Greek World,50.0,philosopher,antiquity,re_greek_world
320,Q133337,Solon,re_greek_world,Greek World,-637.0,philosopher,antiquity,re_greek_world
321,Q311879,Herodes Atticus,re_greek_world,Greek World,102.0,philosopher,antiquity,re_greek_world
322,Q171303,Zeno of Citium,re_greek_world,Greek World,-333.0,philosopher,antiquity,re_greek_world
323,Q380190,Phaedo of Elis,re_greek_world,Greek World,-401.0,philosopher,antiquity,re_greek_world
324,Q191964,Diogenes of Apollonia,re_greek_world,Greek World,-459.0,philosopher,antiquity,re_greek_world
325,Q964738,Peter the Patrician,re_greek_world,Greek World,500.0,historian,antiquity,re_greek_world
326,Q266299,Philochorus,re_greek_world,Greek World,-339.0,historian,antiquity,re_greek_world
327,Q435274,Hieronymus of Cardia,re_greek_world,Greek World,-353.0,historian,antiquity,re_greek_world
328,Q41980,Democritus,re_greek_world,Greek World,-460.0,philosopher | mathematician,antiquity,re_greek_world
329,Q949530,Demonax,re_greek_world,Greek World,200.0,philosopher,antiquity,re_greek_world
