,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
69,Q12612363,Yi Yi-myeong,re_korea,Korea,1658.0,philosopher,non_europe,re_korea
70,Q486384,Yun Jeung,re_korea,Korea,1629.0,philosopher,non_europe,re_korea
71,Q12612017,Lee Yeo-bin,re_korea,Korea,1556.0,philosopher,non_europe,re_korea
72,Q16173191,Han Ch'i-yun,re_korea,Korea,1765.0,historian,non_europe,re_korea
73,Q496753,Ha Ryun,re_korea,Korea,1347.0,philosopher,non_europe,re_korea
74,Q494615,Jang Yeong-sil,re_korea,Korea,1400.0,astronomer,non_europe,re_korea
75,Q12587609,Kim Sang-heon,re_korea,Korea,1570.0,philosopher,non_europe,re_korea
76,Q98742917,Yuk Yi,re_korea,Korea,1438.0,philosopher,non_europe,re_korea
77,Q483255,Prince Hyoryeong,re_korea,Korea,1396.0,philosopher,non_europe,re_korea
78,Q483049,Uisang,re_korea,Korea,625.0,philosopher,non_europe,re_korea
79,Q8053448,Yi Gae,re_korea,Korea,1417.0,linguist,non_europe,re_korea
80,Q491778,Jeong Nan-jeong,re_korea,Korea,1506.0,philosopher,non_europe,re_korea
81,Q625580,Yun Doo-su,re_korea,Korea,1533.0,philosopher,non_europe,re_korea
82,Q486251,Yangnyeong,re_korea,Korea,1394.0,philosopher,non_europe,re_korea
83,Q487042,Choe Chiwon,re_korea,Korea,857.0,philosopher,non_europe,re_korea
84,Q12619924,Han-gi Ch'oe,re_korea,Korea,1803.0,geographer,non_europe,re_korea
85,Q492443,Jang Hyungwang,re_korea,Korea,1554.0,philosopher,non_europe,re_korea
86,Q498626,Nam Gon,re_korea,Korea,1471.0,philosopher,non_europe,re_korea
87,Q5895710,Hong Woo-won,re_korea,Korea,1605.0,philosopher,non_europe,re_korea
88,Q7781655,Park Jong-yang,re_korea,Korea,1841.0,philosopher,non_europe,re_korea
89,Q562695,Pak Je-ga,re_korea,Korea,1750.0,philosopher,non_europe,re_korea
90,Q486298,Han Myeong-hoe,re_korea,Korea,1415.0,philosopher,non_europe,re_korea
91,Q37682,Sejong the Great,re_korea,Korea,1397.0,linguist,non_europe,re_korea
92,Q486364,Kwon Sang-ha,re_korea,Korea,1641.0,philosopher,non_europe,re_korea
93,Q12587864,Kim Su-hang,re_korea,Korea,1629.0,philosopher,non_europe,re_korea
94,Q16177397,Kim Won-haeng,re_korea,Korea,1702.0,philosopher,non_europe,re_korea
95,Q497153,Yi Gwang-sik,re_korea,Korea,1493.0,historian,non_europe,re_korea
96,Q379653,Yi I,re_korea,Korea,1536.0,philosopher,non_europe,re_korea
97,Q16181541,prince HwaYi,re_korea,Korea,1425.0,linguist,non_europe,re_korea
98,Q490448,Seol Chong,re_korea,Korea,655.0,philosopher,non_europe,re_korea
99,Q5894051,Hong Dae-yong,re_korea,Korea,1731.0,philosopher | mathematician,non_europe,re_korea
100,Q285255,Al-Waqidi,re_arabic_world,Arabic world,747.0,historian,non_europe,re_arabic_world
101,Q4670034,Abu 'Ubaida,re_arabic_world,Arabic world,728.0,historian,non_europe,re_arabic_world
102,Q6893439,Mohammed al-Rudani,re_arabic_world,Arabic world,1628.0,astronomer,non_europe,re_arabic_world
103,Q12242407,Al-ʻIjliyyah,re_arabic_world,Arabic world,950.0,astronomer,non_europe,re_arabic_world
104,Q3147431,Ibn Abd al-Zahir,re_arabic_world,Arabic world,1223.0,historian,non_europe,re_arabic_world
105,Q337009,Abu Mikhnaf,re_arabic_world,Arabic world,709.0,historian,non_europe,re_arabic_world
106,Q557961,Al-Khatib al-Baghdadi,re_arabic_world,Arabic world,1002.0,historian,non_europe,re_arabic_world
107,Q11104,Ibn al-Haytham,re_arabic_world,Arabic world,965.0,astronomer | philosopher | physicist | mathematician,non_europe,re_arabic_world
108,Q217915,Piri Reis,re_arabic_world,Arabic world,1470.0,geographer,non_europe,re_arabic_world
109,Q7902047,Usman Harooni,re_arabic_world,Arabic world,1107.0,philosopher,non_europe,re_arabic_world
110,Q311495,Abu al-Qasim al-Zahrawi,re_arabic_world,Arabic world,936.0,philosopher | anatomist,non_europe,re_arabic_world
111,Q706588,Khashkhash Ibn Saeed Ibn Aswad,re_arabic_world,Arabic world,801.0,geographer,non_europe,re_arabic_world
112,Q1466028,Yacoub Artin,re_arabic_world,Arabic world,1842.0,historian,non_europe,re_arabic_world
113,Q1397028,Ibn Manzur,re_arabic_world,Arabic world,1233.0,historian,non_europe,re_arabic_world
114,Q144639,Zakariya al-Qazwini,re_arabic_world,Arabic world,1203.0,geographer | zoologist | historian | mathematician,non_europe,re_arabic_world
115,Q42332045,Ibn al-Dhibithi,re_arabic_world,Arabic world,1163.0,historian,non_europe,re_arabic_world
116,Q115917,Carl Adolf Otth,re_arabic_world,Arabic world,1803.0,botanist | zoologist,non_europe,re_arabic_world
117,Q4116044,Harith al-Muhasibi,re_arabic_world,Arabic world,781.0,theologian,non_europe,re_arabic_world
118,Q18204876,Hisham ibn Hakam,re_arabic_world,Arabic world,750.0,philosopher,non_europe,re_arabic_world
119,Q107355618,Abd al-Malik ibn al-Siraj,re_arabic_world,Arabic world,1009.0,linguist,non_europe,re_arabic_world
120,Q31439,Abraham bar Hiyya,re_arabic_world,Arabic world,1070.0,geographer | astronomer | philosopher | mathematician,non_europe,re_arabic_world
121,Q15431116,Al-Quda'i,re_arabic_world,Arabic world,950.0,historian,non_europe,re_arabic_world
122,Q1655912,Aḥmad Ibn-ʿAlī Ibn-Zunbul,re_arabic_world,Arabic world,1500.0,historian,non_europe,re_arabic_world
123,Q75326,Ernst Johann Schmitz,re_arabic_world,Arabic world,1845.0,zoologist,non_europe,re_arabic_world
124,Q4670019,Abu'l Husayn al-Basri,re_arabic_world,Arabic world,980.0,theologian,non_europe,re_arabic_world
125,Q712890,Mujahid ibn Jabr,re_arabic_world,Arabic world,642.0,theologian,non_europe,re_arabic_world
126,Q16117724,Ahmad al-Wansharisi,re_arabic_world,Arabic world,1431.0,theologian,non_europe,re_arabic_world
127,Q15603559,Abū Bakr al-Darbandī,re_arabic_world,Arabic world,1068.0,theologian,non_europe,re_arabic_world
128,Q2846653,Ibn Faradi,re_arabic_world,Arabic world,962.0,historian,non_europe,re_arabic_world
129,Q340519,Ahimaaz ben Paltiel,re_arabic_world,Arabic world,1017.0,historian,non_europe,re_arabic_world
130,Q2829407,Abu al-Abbas al-Sharishi,re_arabic_world,Arabic world,1162.0,linguist,non_europe,re_arabic_world
131,Q316364,Yaqut al-Hamawi,re_arabic_world,Arabic world,1178.0,geographer | historian,non_europe,re_arabic_world
132,Q28714944,Al-Rummani,re_arabic_world,Arabic world,909.0,linguist | logician,non_europe,re_arabic_world
133,Q4703386,Al-Zuhri,re_arabic_world,Arabic world,1130.0,geographer,non_europe,re_arabic_world
134,Q3675585,Ibn al-Mustawfī,re_arabic_world,Arabic world,1170.0,linguist | historian,non_europe,re_arabic_world
135,Q57749726,Ibn al-Qawba',re_arabic_world,Arabic world,1266.0,linguist,non_europe,re_arabic_world
136,Q982170,Shlomo ben Aderet,re_arabic_world,Arabic world,1235.0,philosopher,non_europe,re_arabic_world
137,Q716228,Hisham Ibn Al-Kalbi,re_arabic_world,Arabic world,737.0,historian,non_europe,re_arabic_world
138,Q12182523,al-Qāsim ibn Fīrruh Shāṭibī,re_arabic_world,Arabic world,1144.0,theologian,non_europe,re_arabic_world
139,Q1395668,Ibn Abi Usaibia,re_arabic_world,Arabic world,1203.0,historian,non_europe,re_arabic_world
140,Q732429,Muhammad ibn Sa'd ibn Mani' al-Baghdadi,re_arabic_world,Arabic world,784.0,historian,non_europe,re_arabic_world
141,Q3147455,Ibn Masarra,re_arabic_world,Arabic world,883.0,philosopher,non_europe,re_arabic_world
142,Q12183326,Al-Akhfash al-Asghar,re_arabic_world,Arabic world,849.0,linguist,non_europe,re_arabic_world
143,Q6400779,Mohammad Mahdi Naraqi,re_arabic_world,Arabic world,1716.0,mathematician,non_europe,re_arabic_world
144,Q470795,Nur ad-Din al-Bitruji,re_arabic_world,Arabic world,1200.0,astronomer,non_europe,re_arabic_world
145,Q335599,Abu al-Faraj al-Isfahani,re_arabic_world,Arabic world,897.0,historian,non_europe,re_arabic_world
146,Q2804843,'Abdu Llâh Ibn Muhammad Al Ma'âfirî,re_arabic_world,Arabic world,1050.0,theologian,non_europe,re_arabic_world
147,Q980179,Safi al-Din al-Urmawi,re_arabic_world,Arabic world,1216.0,musicologist,non_europe,re_arabic_world
148,Q468432,Jalal al-Din al-Suyuti,re_arabic_world,Arabic world,1445.0,geographer | historian,non_europe,re_arabic_world
149,Q19288802,Ibn al-Samh,re_arabic_world,Arabic world,979.0,astronomer | mathematician,non_europe,re_arabic_world
150,Q1378989,Eutychius of Alexandria,re_arabic_world,Arabic world,877.0,historian,non_europe,re_arabic_world
151,Q308115,Abd as-Salam ibn Mashish al-Alami,re_arabic_world,Arabic world,1165.0,theologian,non_europe,re_arabic_world
152,Q20418542,Abu-l-Hasan al-Tamgruti,re_arabic_world,Arabic world,1534.0,historian,non_europe,re_arabic_world
153,Q203142,Ibn al-Farid,re_arabic_world,Arabic world,1181.0,philosopher,non_europe,re_arabic_world
154,Q3773066,Ibn Juzayy,re_arabic_world,Arabic world,1321.0,historian,non_europe,re_arabic_world
155,Q12193844,Mundhirī,re_arabic_world,Arabic world,1185.0,historian,non_europe,re_arabic_world
156,Q3483161,Sidi Abderrahmane ath-Thaalibi,re_arabic_world,Arabic world,1384.0,theologian,non_europe,re_arabic_world
157,Q3147671,"Yashūʻadnāḥ, Bishop of Basra",re_arabic_world,Arabic world,801.0,theologian,non_europe,re_arabic_world
158,Q57419639,Aladdin al-Shirazi,re_arabic_world,Arabic world,1386.0,logician,non_europe,re_arabic_world
159,Q67654781,Ibn al-Kharrat al-Dawalibi,re_arabic_world,Arabic world,1240.0,linguist,non_europe,re_arabic_world
160,Q783253,Maslamah ibn Aḥmad Majrīṭī,re_arabic_world,Arabic world,950.0,astronomer | chemist | mathematician,non_europe,re_arabic_world
161,Q12216082,Saʻīd al-Khūrī Shartūnī,re_arabic_world,Arabic world,1847.0,linguist,non_europe,re_arabic_world
162,Q16169783,Arib ibn Sa'd al-Katib al-Qurtubi,re_arabic_world,Arabic world,979.0,historian,non_europe,re_arabic_world
163,Q253568,Baha ad-Din ibn Shaddad,re_arabic_world,Arabic world,1145.0,theologian | historian,non_europe,re_arabic_world
164,Q7331,Ibn Battuta,re_arabic_world,Arabic world,1304.0,geographer,non_europe,re_arabic_world
165,Q355455,Nahmanides,re_arabic_world,Arabic world,1194.0,philosopher,non_europe,re_arabic_world
166,Q1399609,Ibn al-Rawandi,re_arabic_world,Arabic world,827.0,philosopher | historian,non_europe,re_arabic_world
167,Q6532961,Ibn Abī Yaʿlā,re_arabic_world,Arabic world,1059.0,historian,non_europe,re_arabic_world
168,Q22690798,Yahya al-Obaidaly,re_arabic_world,Arabic world,829.0,historian,non_europe,re_arabic_world
169,Q337029,Abu al-Aswad al-Du'ali,re_arabic_world,Arabic world,603.0,linguist,non_europe,re_arabic_world
170,Q3772449,Ibn al-Saffar,re_arabic_world,Arabic world,950.0,astronomer,non_europe,re_arabic_world
171,Q11926367,Ibn al-Mudjawir,re_arabic_world,Arabic world,1204.0,geographer,non_europe,re_arabic_world
172,Q6536134,Ibn Sallâm al-Jumahî,re_arabic_world,Arabic world,756.0,linguist,non_europe,re_arabic_world
173,Q3318809,Mohamed Seghir Ben Youssef,re_arabic_world,Arabic world,1691.0,historian,non_europe,re_arabic_world
174,Q58977026,Al-ʿIsāmī,re_arabic_world,Arabic world,1639.0,historian,non_europe,re_arabic_world
175,Q1640082,Abu Hayyan al-Gharnati,re_arabic_world,Arabic world,1256.0,theologian,non_europe,re_arabic_world
176,Q4664586,Abd al-Rahman al-Jadiri,re_arabic_world,Arabic world,1375.0,astronomer,non_europe,re_arabic_world
177,Q23951994,Ibrahim ibn Said al-Sahli,re_arabic_world,Arabic world,1001.0,astronomer | mathematician,non_europe,re_arabic_world
178,Q11373,Abu Ma'shar al-Balkhi,re_arabic_world,Arabic world,787.0,astronomer | philosopher | mathematician,non_europe,re_arabic_world
179,Q57316754,Ibn Hasnun,re_arabic_world,Arabic world,908.0,linguist,non_europe,re_arabic_world
180,Q7636049,Sulayman al-Hawwat,re_arabic_world,Arabic world,1747.0,historian,non_europe,re_arabic_world
181,Q6536228,Fatḥ al-Din Ibn Sayyid al-Nās,re_arabic_world,Arabic world,1272.0,historian,non_europe,re_arabic_world
182,Q2822074,Abu Chama Chihab al-Din Abu al-Qasim abd al-Rahman,re_arabic_world,Arabic world,1203.0,historian,non_europe,re_arabic_world
183,Q6813742,Abd al-Latif Al ash-Sheikh,re_arabic_world,Arabic world,1810.0,theologian,non_europe,re_arabic_world
184,Q6084800,Ismail Mustafa al-Falaki,re_arabic_world,Arabic world,1825.0,archeologist | astronomer | mathematician,non_europe,re_arabic_world
185,Q42298972,Ibn Habib al-Halabi,re_arabic_world,Arabic world,1310.0,historian,non_europe,re_arabic_world
186,Q718169,Ibn al-Shatir,re_arabic_world,Arabic world,1304.0,astronomer | mathematician,non_europe,re_arabic_world
187,Q81627,al-Jazari,re_arabic_world,Arabic world,1136.0,astronomer | mathematician,non_europe,re_arabic_world
188,Q5963182,Abū al-Ṣalāḥ al-Ḥalabī,re_arabic_world,Arabic world,984.0,theologian,non_europe,re_arabic_world
189,Q22908812,Abul Hasan Hankari,re_arabic_world,Arabic world,1018.0,theologian,non_europe,re_arabic_world
190,Q890572,Boghos Bedros XI. Emanuelian,re_arabic_world,Arabic world,1829.0,philosopher,non_europe,re_arabic_world
191,Q12227970,Ibn Yunus Nabati,re_arabic_world,Arabic world,1389.0,philosopher,non_europe,re_arabic_world
192,Q4165518,Khalid ibn Yazid,re_arabic_world,Arabic world,655.0,chemist,non_europe,re_arabic_world
193,Q2231534,Yusuf al-Mu'taman ibn Hud,re_arabic_world,Arabic world,1001.0,mathematician,non_europe,re_arabic_world
194,Q945425,Mashallah ibn Athari,re_arabic_world,Arabic world,740.0,astronomer | mathematician,non_europe,re_arabic_world
195,Q9294,Ibn Khaldun,re_arabic_world,Arabic world,1332.0,philosopher | sociologist | economist | anthropologist | historian,non_europe,re_arabic_world
196,Q982845,Moshe Chaim Luzzatto,re_arabic_world,Arabic world,1707.0,philosopher,non_europe,re_arabic_world
197,Q735601,Junayd of Baghdad,re_arabic_world,Arabic world,830.0,philosopher,non_europe,re_arabic_world
198,Q3772847,Ibn Amira,re_arabic_world,Arabic world,1186.0,historian,non_europe,re_arabic_world
199,Q3751049,Al-Udri,re_arabic_world,Arabic world,1003.0,historian,non_europe,re_arabic_world
200,Q720222,Asada Goryu,re_japan,Japan,1734.0,astronomer,non_europe,re_japan
201,Q11587303,Tōemon Ishiguro,re_japan,Japan,1760.0,mathematician,non_europe,re_japan
202,Q662447,Takebe Katahiro,re_japan,Japan,1664.0,mathematician,non_europe,re_japan
203,Q6447733,Kusaba Haisen,re_japan,Japan,1787.0,philosopher,non_europe,re_japan
204,Q11433147,Ōhara Yūgaku,re_japan,Japan,1797.0,philosopher,non_europe,re_japan
205,Q11625011,Kimei Fujino,re_japan,Japan,1848.0,botanist,non_europe,re_japan
206,Q6538425,Uchida Itsumi,re_japan,Japan,1805.0,mathematician,non_europe,re_japan
207,Q6537362,Hanawa Hokiichi,re_japan,Japan,1746.0,linguist | philosopher | historian,non_europe,re_japan
208,Q3128810,Hayashi Akira,re_japan,Japan,1801.0,philosopher,non_europe,re_japan
209,Q6532071,Mitsukuri Shūhei,re_japan,Japan,1826.0,historian,non_europe,re_japan
210,Q3148401,Ikeda Mitsumasa,re_japan,Japan,1609.0,philosopher,non_europe,re_japan
211,Q714175,Ueda Akinari,re_japan,Japan,1734.0,linguist,non_europe,re_japan
212,Q6538534,Muramatsu Shigekiyo,re_japan,Japan,1608.0,mathematician,non_europe,re_japan
213,Q1394237,Wada Nei,re_japan,Japan,1787.0,mathematician,non_europe,re_japan
214,Q11671094,Unosuke Takahashi,re_japan,Japan,1833.0,mathematician,non_europe,re_japan
215,Q786877,Shibukawa Shunkai,re_japan,Japan,1639.0,astronomer,non_europe,re_japan
216,Q6533159,Shigeno Yasutsugu,re_japan,Japan,1827.0,historian,non_europe,re_japan
217,Q67734,Julius Karl Scriba,re_japan,Japan,1848.0,botanist,non_europe,re_japan
218,Q1952005,Mukai Genshō,re_japan,Japan,1609.0,botanist,non_europe,re_japan
219,Q558279,Hayashi Razan,re_japan,Japan,1583.0,philosopher,non_europe,re_japan
220,Q1240937,Inō Tadataka,re_japan,Japan,1745.0,geographer,non_europe,re_japan
221,Q6100305,Iwahashi Zenbei,re_japan,Japan,1756.0,astronomer,non_europe,re_japan
222,Q11534827,Shibata Shōkei,re_japan,Japan,1850.0,chemist,non_europe,re_japan
223,Q11609190,Susumu Misawa,re_japan,Japan,1849.0,economist,non_europe,re_japan
224,Q635200,Yoshio Kōsaku,re_japan,Japan,1724.0,linguist,non_europe,re_japan
225,Q6538196,Yokoyama Yoshikiyo,re_japan,Japan,1826.0,historian,non_europe,re_japan
226,Q1343397,Kamo no Mabuchi,re_japan,Japan,1697.0,linguist | philosopher,non_europe,re_japan
227,Q1385286,Sugita Genpaku,re_japan,Japan,1733.0,linguist,non_europe,re_japan
228,Q968242,Hiraga Gennai,re_japan,Japan,1728.0,botanist,non_europe,re_japan
229,Q6536184,Kurokawa Harumura,re_japan,Japan,1799.0,historian,non_europe,re_japan
230,Q21522393,Motoyoshi Ono,re_japan,Japan,1837.0,botanist,non_europe,re_japan
231,Q40030937,Yamaoka Jirō,re_japan,Japan,1850.0,chemist,non_europe,re_japan
232,Q169352,Zeami Motokiyo,re_japan,Japan,1363.0,philosopher,non_europe,re_japan
233,Q3135437,Arima Yoriyuki,re_japan,Japan,1714.0,mathematician,non_europe,re_japan
234,Q22129131,Mizutani Toyobumi,re_japan,Japan,1779.0,botanist,non_europe,re_japan
235,Q2972146,Nakae Chōmin,re_japan,Japan,1847.0,philosopher,non_europe,re_japan
236,Q22122896,Aoyagi Tanenobu,re_japan,Japan,1766.0,archeologist,non_europe,re_japan
237,Q6729121,Maeda Toshiyasu,re_japan,Japan,1800.0,zoologist,non_europe,re_japan
238,Q705243,Itō Keisuke,re_japan,Japan,1803.0,botanist,non_europe,re_japan
239,Q20039550,Chōrin Kawakita,re_japan,Japan,1840.0,mathematician,non_europe,re_japan
240,Q11534346,Yanagi Narayoshi,re_japan,Japan,1832.0,mathematician,non_europe,re_japan
241,Q24082796,Tsuruta Seiji,re_japan,Japan,1817.0,botanist,non_europe,re_japan
242,Q11496410,Toita Yasusuke,re_japan,Japan,1708.0,astronomer | mathematician,non_europe,re_japan
243,Q11671324,Takahashi Kageyasu,re_japan,Japan,1785.0,geographer,non_europe,re_japan
244,Q6533330,Nemoto Michiaki,re_japan,Japan,1822.0,philosopher,non_europe,re_japan
245,Q65666119,Uehara Rokushirō,re_japan,Japan,1848.0,musicologist,non_europe,re_japan
246,Q6100696,Iwasaki Tsunemasa,re_japan,Japan,1786.0,botanist | zoologist,non_europe,re_japan
247,Q6536303,Konakamura Kiyonori,re_japan,Japan,1822.0,historian,non_europe,re_japan
248,Q6533120,Sakatani Rōro,re_japan,Japan,1822.0,political scientist,non_europe,re_japan
249,Q584466,Arakaki Seishō,re_japan,Japan,1840.0,linguist,non_europe,re_japan
250,Q193344,Miyamoto Musashi,re_japan,Japan,1585.0,philosopher,non_europe,re_japan
251,Q467616,Arai Hakuseki,re_japan,Japan,1657.0,historian | philosopher | economist,non_europe,re_japan
252,Q11655476,Hazama Shigetomi,re_japan,Japan,1756.0,astronomer,non_europe,re_japan
253,Q11575579,Tanaka Noritada,re_japan,Japan,1838.0,historian,non_europe,re_japan
254,Q6538413,Imamura Tomoaki,re_japan,Japan,1624.0,mathematician,non_europe,re_japan
255,Q23946214,Yoshida Jakusōan,re_japan,Japan,1805.0,zoologist,non_europe,re_japan
256,Q3128833,Hayashi Teiu,re_japan,Japan,1793.0,philosopher,non_europe,re_japan
257,Q11449584,Junʼichi Udagawa,re_japan,Japan,1849.0,physicist,non_europe,re_japan
258,Q1334955,Kada no Azumamaro,re_japan,Japan,1669.0,linguist,non_europe,re_japan
259,Q5368242,Satō Nobuhiro,re_japan,Japan,1769.0,linguist | economist | political scientist,non_europe,re_japan
260,Q11642302,Endō Moritoshi,re_japan,Japan,1669.0,astronomer,non_europe,re_japan
261,Q22128725,Oda Kanshi,re_japan,Japan,1842.0,historian,non_europe,re_japan
262,Q2813872,Arai Ikunosuke,re_japan,Japan,1836.0,mathematician,non_europe,re_japan
263,Q11575248,Tanaka Kyūgu,re_japan,Japan,1662.0,political scientist,non_europe,re_japan
264,Q6565007,Matsumoto Tokizō,re_japan,Japan,1795.0,political scientist,non_europe,re_japan
265,Q311478,Nichiren,re_japan,Japan,1222.0,philosopher,non_europe,re_japan
266,Q6131301,Yamamoto Kakuma,re_japan,Japan,1828.0,political scientist,non_europe,re_japan
267,Q739298,Sakuma Shōzan,re_japan,Japan,1811.0,physicist | political scientist,non_europe,re_japan
268,Q3388163,Akizuki Teijirō,re_japan,Japan,1824.0,philosopher,non_europe,re_japan
269,Q110774400,Morita Shien,re_japan,Japan,1823.0,historian,non_europe,re_japan
270,Q541565,Imakita Kosen,re_japan,Japan,1816.0,philosopher,non_europe,re_japan
271,Q11533345,Enri Hayashi,re_japan,Japan,1831.0,botanist,non_europe,re_japan
