,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
1928,Q355291,Sándor Kőrösi Csoma,re_indian_world,Indian world,1784.0,linguist,non_europe,re_indian_world
1929,Q16944213,Charles Stewart Loch,re_indian_world,Indian world,1849.0,economist,non_europe,re_indian_world
1930,Q6739386,Makhdoom Muhammad Hashim Thattvi,re_indian_world,Indian world,1692.0,theologian,non_europe,re_indian_world
1931,Q2919918,Werner Hoffmeister,re_indian_world,Indian world,1819.0,botanist | zoologist,non_europe,re_indian_world
1932,Q534142,Anthony de Montserrat,re_indian_world,Indian world,1536.0,geographer,non_europe,re_indian_world
1933,Q312952,Mirza Ghulam Ahmad,re_indian_world,Indian world,1835.0,theologian,non_europe,re_indian_world
1934,Q312551,Kabir,re_indian_world,Indian world,1440.0,philosopher,non_europe,re_indian_world
1935,Q189725,Panini,re_indian_world,Indian world,-500.0,linguist,non_europe,re_indian_world
1936,Q47128295,Martin Waldner,re_indian_world,Indian world,1848.0,botanist,non_europe,re_indian_world
1937,Q94930027,Johann Christian Wiedebrock,re_indian_world,Indian world,1713.0,theologian,non_europe,re_indian_world
1938,Q55597410,Jean Saury,re_indian_world,Indian world,1741.0,astronomer | philosopher | mathematician | anatomist,non_europe,re_indian_world
1939,Q2652353,Madhusudan Gupta,re_indian_world,Indian world,1800.0,anatomist,non_europe,re_indian_world
1940,Q2656749,George Henry Kendrick Thwaites,re_indian_world,Indian world,1812.0,botanist | zoologist,non_europe,re_indian_world
1941,Q5006697,C. M. Whish,re_indian_world,Indian world,1795.0,mathematician,non_europe,re_indian_world
1942,Q1557587,Guy Tachard,re_indian_world,Indian world,1648.0,mathematician,non_europe,re_indian_world
1943,Q312967,Guru Gobind Singh,re_indian_world,Indian world,1666.0,philosopher,non_europe,re_indian_world
1944,Q7487700,Shams ud Daula Shah Nawaz Khan,re_indian_world,Indian world,1700.0,historian,non_europe,re_indian_world
1945,Q5564296,Girish Chandra Sen,re_indian_world,Indian world,1835.0,linguist,non_europe,re_indian_world
1946,Q2615068,Johan Peter Rottler,re_indian_world,Indian world,1749.0,botanist,non_europe,re_indian_world
1947,Q312948,William Carey,re_indian_world,Indian world,1761.0,botanist,non_europe,re_indian_world
1948,Q107000,Mirza Ghalib,re_indian_world,Indian world,1797.0,historian,non_europe,re_indian_world
1949,Q158174,Clarke Abel,re_indian_world,Indian world,1780.0,botanist,non_europe,re_indian_world
1950,Q16209128,Makhdoom Bilawal,re_indian_world,Indian world,1451.0,philosopher,non_europe,re_indian_world
1951,Q12240683,Mīr Muḥammad ʻAbbās Lakhnavī,re_indian_world,Indian world,1809.0,theologian,non_europe,re_indian_world
1952,Q1029392,Claude de Visdelou,re_indian_world,Indian world,1656.0,mathematician,non_europe,re_indian_world
1953,Q1493994,Garcia de Orta,re_indian_world,Indian world,1501.0,botanist,non_europe,re_indian_world
1954,Q26223000,Makhdoom Sharfuddin Ahmed Yahya Maneri,re_indian_world,Indian world,1263.0,philosopher,non_europe,re_indian_world
1955,Q37933099,Jean Baptiste François Joseph de Warren,re_indian_world,Indian world,1769.0,astronomer,non_europe,re_indian_world
1956,Q9045,Chanakya,re_indian_world,Indian world,-374.0,philosopher | economist,non_europe,re_indian_world
1957,Q4387084,Raghunatha Siromani,re_indian_world,Indian world,1477.0,philosopher,non_europe,re_indian_world
1958,Q858348,Varāhamihira,re_indian_world,Indian world,505.0,astronomer | mathematician,non_europe,re_indian_world
1959,Q7690714,Te-ongsi Sirijunga Xin Thebe,re_indian_world,Indian world,1704.0,philosopher,non_europe,re_indian_world
1960,Q7289302,Ramchundra,re_indian_world,Indian world,1821.0,mathematician,non_europe,re_indian_world
