,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
1355,Q15920149,Qian Tan,re_chinese_world,Chinese world,1594.0,historian,non_europe,Asia
1357,Q20048449,Xue Fengzuo,re_chinese_world,Chinese world,1600.0,astronomer | mathematician,non_europe,Asia
1358,Q698543,Chen Baisha,re_chinese_world,Chinese world,1428.0,philosopher,non_europe,Asia
1359,Q13553235,Zhan Ruoshui,re_chinese_world,Chinese world,1466.0,philosopher,non_europe,Asia
1360,Q6728564,Chu Jen,re_chinese_world,Chinese world,1361.0,historian,non_europe,Asia
1362,Q10897757,Liu Hong,re_chinese_world,Chinese world,130.0,astronomer | mathematician,non_europe,Asia
1363,Q11835,Manuel Dias,re_chinese_world,Chinese world,1574.0,astronomer,non_europe,Asia
1364,Q985731,Xu Jingzong,re_chinese_world,Chinese world,592.0,geographer,non_europe,Asia
1365,Q1207661,Shan Tao,re_chinese_world,Chinese world,205.0,philosopher,non_europe,Asia
1366,Q37151,Sun Tzu,re_chinese_world,Chinese world,-543.0,philosopher,non_europe,Asia
1367,Q16076832,Ma Xu,re_chinese_world,Chinese world,70.0,historian,non_europe,Asia
1369,Q15917614,Wei Liaoweng,re_chinese_world,Chinese world,1178.0,philosopher,non_europe,Asia
1372,Q5895740,Hong Zicheng,re_chinese_world,Chinese world,1593.0,philosopher,non_europe,Asia
1373,Q12159141,Xu Yue,re_chinese_world,Chinese world,160.0,astronomer | philosopher | mathematician,non_europe,Asia
1379,Q42063,Xuanzang,re_chinese_world,Chinese world,602.0,philosopher,non_europe,Asia
1380,Q7967473,Wang Jia,re_chinese_world,Chinese world,400.0,historian,non_europe,Asia
1381,Q8070452,Zhang Zhu,re_chinese_world,Chinese world,1287.0,historian,non_europe,Asia
1382,Q2638471,Wei Shou,re_chinese_world,Chinese world,506.0,historian,non_europe,Asia
1383,Q587037,Antoine Thomas,re_chinese_world,Chinese world,1644.0,astronomer | linguist | mathematician,non_europe,Asia
1384,Q6042323,Yi Kaizhan,re_chinese_world,Chinese world,1400.0,mathematician,non_europe,Asia
1386,Q233340,Matteo Ricci,re_chinese_world,Chinese world,1552.0,geographer | mathematician,non_europe,Asia
1388,Q3287200,Mao Yuanyi,re_chinese_world,Chinese world,1594.0,historian,non_europe,Asia
1389,Q713247,Yishiha,re_chinese_world,Chinese world,1409.0,geographer,non_europe,Asia
1390,Q28414458,Yang Huan,re_chinese_world,Chinese world,1234.0,linguist,non_europe,Asia
1392,Q1872767,Lu Zhonglian,re_chinese_world,Chinese world,-304.0,philosopher,non_europe,Asia
1393,Q710705,Yi Xing,re_chinese_world,Chinese world,683.0,astronomer | mathematician,non_europe,Asia
1394,Q1260120,Dromton Gyelwa Jungne,re_chinese_world,Chinese world,1008.0,theologian,non_europe,Asia
1395,Q563564,Mahmud al-Kashgari,re_chinese_world,Chinese world,1029.0,geographer | linguist,non_europe,Asia
1397,Q11097685,Li Fu,re_chinese_world,Chinese world,1673.0,philosopher,non_europe,Asia
1398,Q62575481,Su Ma,re_chinese_world,Chinese world,1621.0,historian,non_europe,Asia
1400,Q840344,He Chengtian,re_chinese_world,Chinese world,370.0,mathematician,non_europe,Asia
1401,Q6688486,Lazzaro Cattaneo,re_chinese_world,Chinese world,1560.0,linguist,non_europe,Asia
1403,Q11053630,Shi Cui,re_chinese_world,Chinese world,103.0,botanist,non_europe,Asia
1404,Q16260015,Ma Duo,re_chinese_world,Chinese world,1366.0,historian,non_europe,Asia
1405,Q47739,Zhuangzi,re_chinese_world,Chinese world,-368.0,philosopher,non_europe,Asia
1406,Q13634415,Fan Zhi,re_chinese_world,Chinese world,911.0,historian,non_europe,Asia
1407,Q711413,Pei Ju,re_chinese_world,Chinese world,547.0,geographer,non_europe,Asia
1408,Q1151004,Yan Yuan,re_chinese_world,Chinese world,1635.0,philosopher,non_europe,Asia
1409,Q11069736,Peng Shiwang,re_chinese_world,Chinese world,1610.0,historian,non_europe,Asia
1410,Q10417558,Wang Yi,re_chinese_world,Chinese world,1433.0,historian,non_europe,Asia
1412,Q16259886,Xiong Bolong,re_chinese_world,Chinese world,1617.0,philosopher,non_europe,Asia
1413,Q11665206,Gu Zuyu,re_chinese_world,Chinese world,1631.0,geographer,non_europe,Asia
1414,Q11611790,Wei Hu,re_chinese_world,Chinese world,1633.0,historian,non_europe,Asia
1415,Q716190,Li Kui,re_chinese_world,Chinese world,-500.0,philosopher,non_europe,Asia
1416,Q5372193,Xie Cheng,re_chinese_world,Chinese world,182.0,historian,non_europe,Asia
1417,Q1292375,Zu Gengzhi,re_chinese_world,Chinese world,480.0,mathematician,non_europe,Asia
1418,Q1194206,Huiyuan,re_chinese_world,Chinese world,334.0,philosopher,non_europe,Asia
1421,Q265470,Xavier Ehrenbert Fridelli,re_chinese_world,Chinese world,1673.0,geographer,non_europe,Asia
1422,Q12147676,Erdeni,re_chinese_world,Chinese world,1592.0,linguist,non_europe,Asia
1423,Q15903781,Huo Tao,re_chinese_world,Chinese world,1487.0,historian,non_europe,Asia
1424,Q580624,Cao Chong,re_chinese_world,Chinese world,196.0,physicist,non_europe,Asia
1425,Q33566,Sima Guang,re_chinese_world,Chinese world,1019.0,historian,non_europe,Asia
1426,Q2361499,Jean-François Gerbillon,re_chinese_world,Chinese world,1654.0,astronomer | mathematician,non_europe,Asia
1427,Q16259917,Xun Can,re_chinese_world,Chinese world,201.0,philosopher,non_europe,Asia
1428,Q45572545,Wang Kai,re_chinese_world,Chinese world,1317.0,historian,non_europe,Asia
1429,Q45645724,Zheng Gao,re_chinese_world,Chinese world,1486.0,historian,non_europe,Asia
1431,Q277386,Wang Xuance,re_chinese_world,Chinese world,700.0,historian,non_europe,Asia
1432,Q197295,Zhang Tingyu,re_chinese_world,Chinese world,1672.0,historian,non_europe,Asia
1433,Q11084989,Fang Bao,re_chinese_world,Chinese world,1668.0,philosopher,non_europe,Asia
1434,Q366120,Lü Buwei,re_chinese_world,Chinese world,-290.0,philosopher,non_europe,Asia
1437,Q45559414,Chen Lian,re_chinese_world,Chinese world,1370.0,historian,non_europe,Asia
1439,Q45702763,Gu Tianxi,re_chinese_world,Chinese world,1589.0,historian,non_europe,Asia
1440,Q198136,"Zhu Zaiyu, Prince of Zheng",re_chinese_world,Chinese world,1536.0,historian | astronomer | physicist | mathematician,non_europe,Asia
1441,Q28959,Han Fei Zi,re_chinese_world,Chinese world,-279.0,philosopher,non_europe,Asia
1442,Q2898749,Su Shunqin,re_chinese_world,Chinese world,1008.0,historian,non_europe,Asia
1443,Q713554,Wang Su,re_chinese_world,Chinese world,195.0,philosopher,non_europe,Asia
1445,Q736629,Guo Huai,re_chinese_world,Chinese world,187.0,historian,non_europe,Asia
1447,Q10542488,Zhao Fang,re_chinese_world,Chinese world,1319.0,historian,non_europe,Asia
1449,Q1291953,Guo Xiang,re_chinese_world,Chinese world,252.0,philosopher,non_europe,Asia
1450,Q864708,Gan Bao,re_chinese_world,Chinese world,201.0,historian,non_europe,Asia
1451,Q378277,Ferdinand Verbiest,re_chinese_world,Chinese world,1623.0,astronomer | mathematician,non_europe,Asia
1452,Q5192697,Cui Renshi,re_chinese_world,Chinese world,580.0,historian,non_europe,Asia
1453,Q1291946,Zhi Dun,re_chinese_world,Chinese world,314.0,philosopher,non_europe,Asia
1454,Q657368,Ma Rong,re_chinese_world,Chinese world,79.0,philosopher,non_europe,Asia
1455,Q1370440,Johann Schreck,re_chinese_world,Chinese world,1576.0,botanist | astronomer,non_europe,Asia
1458,Q312978,Faxian,re_chinese_world,Chinese world,340.0,historian,non_europe,Asia
1460,Q110945420,Shen Bingzhen,re_chinese_world,Chinese world,1679.0,historian,non_europe,Asia
1462,Q16078617,Gu Donggao,re_chinese_world,Chinese world,1679.0,historian,non_europe,Asia
1463,Q17164322,Chen Jian,re_chinese_world,Chinese world,1497.0,historian,non_europe,Asia
1465,Q11095891,Li Tianjing,re_chinese_world,Chinese world,1579.0,mathematician,non_europe,Asia
1466,Q843276,Ying Shao,re_chinese_world,Chinese world,140.0,linguist,non_europe,Asia
1472,Q986624,Jiao Yu,re_chinese_world,Chinese world,1350.0,philosopher,non_europe,Asia
1473,Q5433784,Fang Hui,re_chinese_world,Chinese world,1227.0,historian,non_europe,Asia
1474,Q704075,Mao Qiling,re_chinese_world,Chinese world,1623.0,philosopher | historian,non_europe,Asia
1476,Q380598,Sun Ce,re_chinese_world,Chinese world,175.0,philosopher,non_europe,Asia
1477,Q1632823,Huangbo Xiyun,re_chinese_world,Chinese world,800.0,philosopher,non_europe,Asia
1478,Q765572,Guo Pu,re_chinese_world,Chinese world,276.0,historian,non_europe,Asia
1479,Q716876,Chen Tuan,re_chinese_world,Chinese world,871.0,philosopher,non_europe,Asia
1480,Q10900149,Liu Xianting,re_chinese_world,Chinese world,1648.0,historian,non_europe,Asia
1481,Q45469545,Ma Gui,re_chinese_world,Chinese world,1394.0,historian,non_europe,Asia
1482,Q216072,Xunzi,re_chinese_world,Chinese world,-312.0,philosopher,non_europe,Asia
1483,Q10816714,Liu Zongzhou,re_chinese_world,Chinese world,1587.0,philosopher,non_europe,Asia
1484,Q5369940,Kong Yingda,re_chinese_world,Chinese world,574.0,philosopher,non_europe,Asia
1485,Q11353853,Wan Sitong,re_chinese_world,Chinese world,1638.0,historian,non_europe,Asia
1487,Q994515,Giacomo Rho,re_chinese_world,Chinese world,1592.0,astronomer | mathematician,non_europe,Asia
1488,Q15926393,Ma Wei,re_chinese_world,Chinese world,1621.0,historian,non_europe,Asia
