,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region
2352,Q6893500,Mohammed ibn al-Tayyib,re_arabic_world,Arabic world,1698.0,musicologist | linguist,non_europe
2356,Q94025057,Muhammad Ibn Muhammad Al-Fulani Al-Kishwani,re_arabic_world,Arabic world,1699.0,astronomer | mathematician,non_europe
2358,Q4115262,Fairuzabadi,re_arabic_world,Arabic world,1329.0,linguist,non_europe
2369,Q42279499,Abdullah ibn Husayn al-Suwaydi,re_arabic_world,Arabic world,1692.0,linguist,non_europe
2371,Q10324829,Maqqari,re_arabic_world,Arabic world,1591.0,historian,non_europe
2373,Q6532754,Ibn Abi Al-Soroor al-Bakri,re_arabic_world,Arabic world,1588.0,historian,non_europe
2374,Q3646767,Mustafa Âlî,re_arabic_world,Arabic world,1541.0,historian,non_europe
2378,Q3785847,Hisham ibn Urwah,re_arabic_world,Arabic world,680.0,theologian,non_europe
2379,Q51884,John of Damascus,re_arabic_world,Arabic world,675.0,theologian | astronomer | philosopher,non_europe
2380,Q958986,Ishtori Haparchi,re_arabic_world,Arabic world,1280.0,geographer,non_europe
2382,Q2804843,'Abdu Llâh Ibn Muhammad Al Ma'âfirî,re_arabic_world,Arabic world,1050.0,theologian,non_europe
2383,Q337029,Abu al-Aswad al-Du'ali,re_arabic_world,Arabic world,603.0,linguist,non_europe
2384,Q2916804,Mujir al-Din,re_arabic_world,Arabic world,1456.0,historian,non_europe
2386,Q4267,Adémar de Chabannes,re_arabic_world,Arabic world,988.0,historian,non_europe
2390,Q4165518,Khalid ibn Yazid,re_arabic_world,Arabic world,655.0,chemist,non_europe
2392,Q12218718,Shuraih Al-Qadhi,re_arabic_world,Arabic world,593.0,historian,non_europe
2393,Q12183510,Sulaimān Ibn-Mihrān Al-A’mash,re_arabic_world,Arabic world,680.0,theologian,non_europe
2395,Q112128,Husayn ibn Ali,re_arabic_world,Arabic world,626.0,theologian,non_europe
2399,Q6957308,Ibrahim al-Nakhai,re_arabic_world,Arabic world,670.0,theologian,non_europe
2400,Q56250455,Ahmad Ibn-Muhammad Ibn-al-Haʾim,re_arabic_world,Arabic world,1352.0,mathematician,non_europe
2401,Q2275364,Severus Sebokht,re_arabic_world,Arabic world,575.0,astronomer | philosopher,non_europe
2402,Q4116087,Ka'ab al-Ahbar,re_arabic_world,Arabic world,600.0,theologian,non_europe
2403,Q4670027,Abu 'Amr ibn al-'Ala',re_arabic_world,Arabic world,689.0,linguist,non_europe
2406,Q12222362,Amir al-Sha'bi,re_arabic_world,Arabic world,641.0,historian,non_europe
2407,Q1567837,Ibn Abi Ishaq,re_arabic_world,Arabic world,650.0,linguist,non_europe
2408,Q1881341,Sinan ibn Thabit,re_arabic_world,Arabic world,880.0,astronomer | mathematician,non_europe
2409,Q11944385,Radegunda de Treviño,re_arabic_world,Arabic world,1119.0,philosopher,non_europe
2410,Q1655912,Aḥmad Ibn-ʿAlī Ibn-Zunbul,re_arabic_world,Arabic world,1500.0,historian,non_europe
2411,Q12202948,Taqi al-Din al-Subki,re_arabic_world,Arabic world,1284.0,theologian,non_europe
2412,Q423210,Banū Mūsā,re_arabic_world,Arabic world,900.0,astronomer | mathematician,non_europe
2413,Q12182782,Ibn Muti al-Zawawi,re_arabic_world,Arabic world,1168.0,linguist,non_europe
2414,Q503130,Hunayn ibn Ishaq,re_arabic_world,Arabic world,808.0,philosopher,non_europe
2415,Q11917497,Al-Ja'd ibn Dirham,re_arabic_world,Arabic world,700.0,theologian | philosopher,non_europe
2416,Q12227970,Ibn Yunus Nabati,re_arabic_world,Arabic world,1389.0,philosopher,non_europe
2417,Q335966,Jonah ibn Janah,re_arabic_world,Arabic world,990.0,linguist,non_europe
2418,Q335145,Ibn al-Baitar,re_arabic_world,Arabic world,1197.0,botanist | pharmacologist,non_europe
2419,Q12198436,Bischr ibn al-Muʿtamir,re_arabic_world,Arabic world,800.0,theologian,non_europe
2420,Q4703386,Al-Zuhri,re_arabic_world,Arabic world,1130.0,geographer,non_europe
2421,Q21208389,Ibn al-A'lam,re_arabic_world,Arabic world,901.0,astronomer,non_europe
2422,Q510650,Hilal al-Sabi',re_arabic_world,Arabic world,969.0,historian,non_europe
2423,Q19288802,Ibn al-Samh,re_arabic_world,Arabic world,979.0,astronomer | mathematician,non_europe
2424,Q5984319,Ibn al-Wardi,re_arabic_world,Arabic world,1290.0,botanist | zoologist | historian | geographer,non_europe
2425,Q508501,Ibn Idhari,re_arabic_world,Arabic world,1300.0,historian,non_europe
2426,Q1959585,Ibn al-Tiqtaqa,re_arabic_world,Arabic world,1262.0,linguist | historian,non_europe
2427,Q4115511,Abu al-Hassan al-Amiri,re_arabic_world,Arabic world,913.0,philosopher,non_europe
2428,Q451427,Usama ibn Munqidh,re_arabic_world,Arabic world,1095.0,historian,non_europe
2429,Q67092995,Ismail al-Hadhiri,re_arabic_world,Arabic world,1137.0,linguist,non_europe
2430,Q7507290,Sibt al-Maridini,re_arabic_world,Arabic world,1423.0,astronomer,non_europe
2432,Q328748,Saadia Gaon,re_arabic_world,Arabic world,882.0,philosopher,non_europe
2433,Q12252153,Yousef ibn Mohamed ibn Masoud al-Sarmari,re_arabic_world,Arabic world,1296.0,linguist,non_europe
2434,Q1356575,Ibn al-Qalanisi,re_arabic_world,Arabic world,1071.0,historian,non_europe
2435,Q425501,Al-Azraqi,re_arabic_world,Arabic world,800.0,historian,non_europe
2436,Q5984286,Ibn abd al-Malik al-Marrakushi,re_arabic_world,Arabic world,1237.0,historian,non_europe
2437,Q648487,Al-Mada'ini,re_arabic_world,Arabic world,753.0,historian,non_europe
2438,Q400919,Ahmad al-Qalqashandi,re_arabic_world,Arabic world,1355.0,mathematician,non_europe
2439,Q15431116,Al-Quda'i,re_arabic_world,Arabic world,950.0,historian,non_europe
2440,Q3571329,Yahya Ibn Khaldun,re_arabic_world,Arabic world,1332.0,historian,non_europe
2441,Q287492,Ali ibn Ridwan,re_arabic_world,Arabic world,988.0,astronomer,non_europe
2442,Q3460213,Ibn Juljul,re_arabic_world,Arabic world,943.0,pharmacologist,non_europe
2443,Q5984161,Ibn Abi Tahir Tayfur,re_arabic_world,Arabic world,819.0,geographer | linguist | historian,non_europe
2444,Q6122255,Sayf ibn Umar,re_arabic_world,Arabic world,750.0,historian,non_europe
2445,Q1186444,Abu al-Salt,re_arabic_world,Arabic world,1068.0,astronomer | philosopher,non_europe
2446,Q2995629,Mohammed ibn Adjurrum,re_arabic_world,Arabic world,1273.0,linguist,non_europe
2447,Q2637918,Abu'l-Barakāt al-Baghdādī,re_arabic_world,Arabic world,1080.0,philosopher,non_europe
2448,Q1393417,Ali ibn Sahl Rabban al-Tabari,re_arabic_world,Arabic world,838.0,philosopher,non_europe
2449,Q3478584,Senoussi,re_arabic_world,Arabic world,1426.0,theologian,non_europe
2450,Q46420,Ibn Arabi,re_arabic_world,Arabic world,1165.0,philosopher,non_europe
2451,Q3478100,Wasil ibn Ata,re_arabic_world,Arabic world,700.0,theologian,non_europe
2452,Q314978,Ali ibn al-Husayn Zayn al-'Abidin,re_arabic_world,Arabic world,659.0,theologian,non_europe
2453,Q5847266,Ibn Duqmaq,re_arabic_world,Arabic world,1349.0,historian,non_europe
2454,Q536837,Isaac Israeli ben Solomon,re_arabic_world,Arabic world,832.0,philosopher,non_europe
2455,Q3772847,Ibn Amira,re_arabic_world,Arabic world,1186.0,historian,non_europe
2456,Q203142,Ibn al-Farid,re_arabic_world,Arabic world,1181.0,philosopher,non_europe
2457,Q57419639,Aladdin al-Shirazi,re_arabic_world,Arabic world,1386.0,logician,non_europe
2458,Q316364,Yaqut al-Hamawi,re_arabic_world,Arabic world,1178.0,geographer | historian,non_europe
2459,Q4702931,Al-Mufaddal ibn Abi al-Fada'il,re_arabic_world,Arabic world,1201.0,historian,non_europe
2460,Q311462,Abulfeda,re_arabic_world,Arabic world,1273.0,geographer | astronomer | historian,non_europe
2461,Q228203,Zufar ibn al-Hudhail,re_arabic_world,Arabic world,728.0,theologian,non_europe
2462,Q4702369,Al-Fakihi,re_arabic_world,Arabic world,839.0,historian,non_europe
2463,Q6533412,Ibn al-Ḥājib,re_arabic_world,Arabic world,1175.0,historian,non_europe
2464,Q3292293,Abu Mansur Mauhub al-Jawaliqi,re_arabic_world,Arabic world,1074.0,linguist,non_europe
2465,Q315377,Ali al-Hadi,re_arabic_world,Arabic world,829.0,theologian,non_europe
2466,Q12223451,Abdullah bin Asaad Al-Yafi'i,re_arabic_world,Arabic world,1298.0,historian,non_europe
2467,Q108733998,Abu al-Faraj al-Armanazi,re_arabic_world,Arabic world,1051.0,historian,non_europe
2468,Q42298432,Nasrallah al-Baghdadi,re_arabic_world,Arabic world,1332.0,linguist,non_europe
2469,Q4670097,Abu Bakr Ibn Mujāhid,re_arabic_world,Arabic world,900.0,theologian,non_europe
2470,Q467161,Samuel ibn Naghrillah,re_arabic_world,Arabic world,993.0,linguist | philosopher,non_europe
2471,Q3603848,Abū Isḥāq al-Shīrāzī,re_arabic_world,Arabic world,1003.0,theologian,non_europe
2472,Q12220160,"Ṣafadī, Khalīl ibn Aybak",re_arabic_world,Arabic world,1296.0,historian,non_europe
2474,Q3147432,Ibn Abi-Dínar al-Qayrawaní,re_arabic_world,Arabic world,1650.0,historian,non_europe
2475,Q12198099,Ibrāhīm ibn ʻUmar Biqāʻī,re_arabic_world,Arabic world,1407.0,historian,non_europe
2476,Q584679,Muḥammad ibn Ibrāhīm al-Fazārī,re_arabic_world,Arabic world,746.0,astronomer | mathematician,non_europe
2477,Q14095767,Muqātil ibn Sulaymān,re_arabic_world,Arabic world,701.0,theologian,non_europe
2478,Q12182523,al-Qāsim ibn Fīrruh Shāṭibī,re_arabic_world,Arabic world,1144.0,theologian,non_europe
2479,Q4115307,Al-Jubba'i,re_arabic_world,Arabic world,849.0,theologian | philosopher,non_europe
2480,Q6536134,Ibn Sallâm al-Jumahî,re_arabic_world,Arabic world,756.0,linguist,non_europe
2481,Q945425,Mashallah ibn Athari,re_arabic_world,Arabic world,740.0,astronomer | mathematician,non_europe
2482,Q42298972,Ibn Habib al-Halabi,re_arabic_world,Arabic world,1310.0,historian,non_europe
2483,Q7395439,Sa'id ibn Aws al-Ansari,re_arabic_world,Arabic world,743.0,linguist,non_europe
2484,Q307665,Abd Allah ibn al-Zubayr,re_arabic_world,Arabic world,624.0,theologian,non_europe
2485,Q1151805,Al-Qurtubi,re_arabic_world,Arabic world,1214.0,theologian,non_europe
2486,Q4120128,Al-Sakhawi,re_arabic_world,Arabic world,1428.0,historian,non_europe
2487,Q4322459,Zarkashi,re_arabic_world,Arabic world,1344.0,historian,non_europe
2488,Q3535817,ʿAbd Allāh ibn al-Ḥusayn al- ʿUkbarī,re_arabic_world,Arabic world,1143.0,mathematician,non_europe
2489,Q39837,Averroes,re_arabic_world,Arabic world,1126.0,astronomer | philosopher,non_europe
2490,Q67654781,Ibn al-Kharrat al-Dawalibi,re_arabic_world,Arabic world,1240.0,linguist,non_europe
2491,Q144639,Zakariya al-Qazwini,re_arabic_world,Arabic world,1203.0,geographer | zoologist | historian | mathematician,non_europe
2492,Q179759,Al-Kindi,re_arabic_world,Arabic world,801.0,philosopher | musicologist | astronomer | mathematician,non_europe
2493,Q22908812,Abul Hasan Hankari,re_arabic_world,Arabic world,1018.0,theologian,non_europe
2494,Q1061624,Chananel ben Chushiel,re_arabic_world,Arabic world,990.0,theologian,non_europe
2495,Q980179,Safi al-Din al-Urmawi,re_arabic_world,Arabic world,1216.0,musicologist,non_europe
2496,Q302956,Aaron ben Elijah,re_arabic_world,Arabic world,1328.0,theologian,non_europe
2497,Q3069371,Ibn al‐Ha'im al‐Ishbili,re_arabic_world,Arabic world,1213.0,astronomer | philosopher | mathematician,non_europe
2498,Q11079,Muḥammad ibn Jābir al-Ḥarrānī al-Battānī,re_arabic_world,Arabic world,858.0,astronomer | mathematician,non_europe
2499,Q15603559,Abū Bakr al-Darbandī,re_arabic_world,Arabic world,1068.0,theologian,non_europe
2500,Q4540405,'Abd al-'Aziz al-Wafa'i,re_arabic_world,Arabic world,1408.0,astronomer,non_europe
2501,Q4116044,Harith al-Muhasibi,re_arabic_world,Arabic world,781.0,theologian,non_europe
2502,Q6532914,Ibn Abī Shaiba,re_arabic_world,Arabic world,776.0,historian,non_europe
2503,Q251259,Ibn Tufayl,re_arabic_world,Arabic world,1110.0,philosopher,non_europe
2504,Q557361,Yahya of Antioch,re_arabic_world,Arabic world,980.0,historian,non_europe
2505,Q307250,'Abd al-Hamīd ibn Turk,re_arabic_world,Arabic world,800.0,mathematician,non_europe
2506,Q57259185,Ibn al-Ayni,re_arabic_world,Arabic world,1433.0,linguist,non_europe
2507,Q340519,Ahimaaz ben Paltiel,re_arabic_world,Arabic world,1017.0,historian,non_europe
2508,Q2719051,Ibn Sab'in,re_arabic_world,Arabic world,1217.0,philosopher,non_europe
2509,Q6532706,Ibn Abi al-Dunya,re_arabic_world,Arabic world,823.0,historian,non_europe
2510,Q316349,Abu al-Hasan al-Ash'ari,re_arabic_world,Arabic world,873.0,theologian | philosopher,non_europe
2511,Q16126606,al-Qāsim ibn ʻAbd Allāh Ibn Quṭlūbughā,re_arabic_world,Arabic world,1399.0,theologian | historian,non_europe
2512,Q4670034,Abu 'Ubaida,re_arabic_world,Arabic world,728.0,historian,non_europe
2513,Q1378989,Eutychius of Alexandria,re_arabic_world,Arabic world,877.0,historian,non_europe
2514,Q367319,Ibn Jubayr,re_arabic_world,Arabic world,1145.0,geographer,non_europe
2515,Q4063579,Altaïr Ibn-La'Ahad,re_arabic_world,Arabic world,1165.0,philosopher | historian,non_europe
2516,Q9294,Ibn Khaldun,re_arabic_world,Arabic world,1332.0,philosopher | sociologist | economist | anthropologist | historian,non_europe
2517,Q293608,Ibn al-Banna' al-Marrakushi,re_arabic_world,Arabic world,1256.0,astronomer | mathematician,non_europe
2518,Q330821,Abraham ibn Daud,re_arabic_world,Arabic world,1110.0,philosopher | historian,non_europe
2519,Q20003180,Ibn al-Dubaythi,re_arabic_world,Arabic world,1163.0,historian,non_europe
2520,Q4695507,Ahmad al-Buni,re_arabic_world,Arabic world,1200.0,mathematician,non_europe
2521,Q12178189,Ibn ʿAqil,re_arabic_world,Arabic world,1298.0,linguist,non_europe
