,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
721,Q47434,Edmond Halley,re_british_islands,British Islands,1656.0,philosopher | physicist | astronomer | mathematician | geographer | geologist | geographer | meteorologist,europe,British Islands
725,Q1333338,John Gerard,re_british_islands,British Islands,1545.0,botanist,europe,British Islands
733,Q3525676,Thomas Woolston,re_british_islands,British Islands,1668.0,theologian,europe,British Islands
735,Q5537318,George Brown,re_british_islands,British Islands,1650.0,mathematician,europe,British Islands
737,Q476238,Robert Abbot,re_british_islands,British Islands,1560.0,theologian,europe,British Islands
742,Q762279,William Pynchon,re_british_islands,British Islands,1590.0,theologian,europe,British Islands
750,Q4997158,Bulstrode Whitelocke,re_british_islands,British Islands,1605.0,historian,europe,British Islands
759,Q2606307,Adam Marsh,re_british_islands,British Islands,1200.0,theologian,europe,British Islands
761,Q188344,Geoffrey of Monmouth,re_british_islands,British Islands,1100.0,historian,europe,British Islands
762,Q982707,John Florio,re_british_islands,British Islands,1553.0,linguist,europe,British Islands
763,Q8016427,William Owtram,re_british_islands,British Islands,1626.0,theologian,europe,British Islands
767,Q3177480,William Law,re_british_islands,British Islands,1686.0,theologian,europe,British Islands
774,Q4798307,Arthur Collins,re_british_islands,British Islands,1682.0,historian,europe,British Islands
777,Q6251204,John Oldmixon,re_british_islands,British Islands,1673.0,historian,europe,British Islands
782,Q451693,"William Brouncker, 2nd Viscount Brouncker",re_british_islands,British Islands,1620.0,mathematician,europe,British Islands
805,Q731249,Christopher Simpson,re_british_islands,British Islands,1605.0,musicologist,europe,British Islands
811,Q940417,Symeon of Durham,re_british_islands,British Islands,1060.0,historian,europe,British Islands
826,Q18672760,William Gregory,re_british_islands,British Islands,1400.0,historian,europe,British Islands
827,Q1091103,Catharine Trotter,re_british_islands,British Islands,1674.0,philosopher,europe,British Islands
837,Q43393,Robert Boyle,re_british_islands,British Islands,1627.0,philosopher | physicist | chemist,europe,British Islands
839,Q5567104,Ralph Bathurst,re_british_islands,British Islands,1620.0,theologian,europe,British Islands
841,Q6241382,John Jackson,re_british_islands,British Islands,1686.0,theologian,europe,British Islands
845,Q5217112,Daniel Featley,re_british_islands,British Islands,1582.0,theologian,europe,British Islands
849,Q17332520,Robertus Dixon,re_british_islands,British Islands,1647.0,astronomer,europe,British Islands
852,Q7787331,Thomas Baker,re_british_islands,British Islands,1625.0,mathematician,europe,British Islands
861,Q2824030,Adam of Bockenfield,re_british_islands,British Islands,1220.0,philosopher,europe,British Islands
868,Q5930259,Hugh Candidus,re_british_islands,British Islands,1095.0,historian,europe,British Islands
869,Q5604675,Greenville Collins,re_british_islands,British Islands,1643.0,geographer,europe,British Islands
876,Q2372111,Charles Davenant,re_british_islands,British Islands,1656.0,economist,europe,British Islands
880,Q5219099,Daniel Williams,re_british_islands,British Islands,1643.0,theologian,europe,British Islands
882,Q349778,Nicholas Sanders,re_british_islands,British Islands,1530.0,theologian | historian,europe,British Islands
889,Q621821,Caleb Threlkeld,re_british_islands,British Islands,1676.0,botanist,europe,British Islands
891,Q7789628,Thomas Fitzherbert,re_british_islands,British Islands,1552.0,theologian,europe,British Islands
906,Q715419,Robert of Chester,re_british_islands,British Islands,1200.0,astronomer | mathematician,europe,British Islands
907,Q1673433,Isaac Penington,re_british_islands,British Islands,1616.0,theologian,europe,British Islands
912,Q7344935,Robert Greene,re_british_islands,British Islands,1678.0,philosopher,europe,British Islands
921,Q7341794,Robert Baillie,re_british_islands,British Islands,1602.0,theologian,europe,British Islands
936,Q706830,Henry Gellibrand,re_british_islands,British Islands,1597.0,geologist | astronomer | mathematician,europe,British Islands
940,Q1538175,Samuel Dale,re_british_islands,British Islands,1659.0,botanist | pharmacologist,europe,British Islands
948,Q7789506,Thomas Fale,re_british_islands,British Islands,1561.0,mathematician,europe,British Islands
954,Q207718,Isaac Barrow,re_british_islands,British Islands,1630.0,theologian | philosopher | physicist | mathematician,europe,British Islands
955,Q350427,John Jewel,re_british_islands,British Islands,1522.0,theologian,europe,British Islands
958,Q4216692,Edward Stillingfleet,re_british_islands,British Islands,1635.0,theologian,europe,British Islands
969,Q73887,Theodore Haak,re_british_islands,British Islands,1605.0,linguist,europe,British Islands
972,Q6830557,Michael Geddes,re_british_islands,British Islands,1650.0,historian,europe,British Islands
973,Q6143853,James Sutherland,re_british_islands,British Islands,1638.0,botanist,europe,British Islands
976,Q95310046,Nathaniel Nye,re_british_islands,British Islands,1624.0,geographer | astronomer | mathematician,europe,British Islands
979,Q3397209,Thomas Vaughan,re_british_islands,British Islands,1621.0,philosopher,europe,British Islands
980,Q8020909,William of Ware,re_british_islands,British Islands,1260.0,theologian,europe,British Islands
981,Q5311866,Dudley Fenner,re_british_islands,British Islands,1558.0,theologian,europe,British Islands
982,Q471794,John Pell,re_british_islands,British Islands,1611.0,mathematician,europe,British Islands
983,Q326763,Seth Ward,re_british_islands,British Islands,1617.0,astronomer | mathematician,europe,British Islands
995,Q6220219,John Baconthorpe,re_british_islands,British Islands,1290.0,theologian,europe,British Islands
998,Q2401430,Simon Ockley,re_british_islands,British Islands,1678.0,historian,europe,British Islands
999,Q12633678,John Seller,re_british_islands,British Islands,1632.0,geographer,europe,British Islands
1002,Q192236,Thomas Becket,re_british_islands,British Islands,1119.0,theologian,europe,British Islands
1006,Q18527266,Conall Mageoghegan,re_british_islands,British Islands,1596.0,historian,europe,British Islands
1009,Q2253307,Robert of Gloucester,re_british_islands,British Islands,1260.0,historian,europe,British Islands
1012,Q513593,Martin Lister,re_british_islands,British Islands,1639.0,geologist | anatomist,europe,British Islands
1021,Q473302,John Whitgift,re_british_islands,British Islands,1530.0,theologian,europe,British Islands
1026,Q18671948,John Kynton,re_british_islands,British Islands,1455.0,theologian,europe,British Islands
1029,Q18528469,Henry Coley,re_british_islands,British Islands,1633.0,mathematician,europe,British Islands
1034,Q711589,Sir Henry Savile,re_british_islands,British Islands,1549.0,mathematician,europe,British Islands
1043,Q7520146,Simon of Faversham,re_british_islands,British Islands,1260.0,philosopher,europe,British Islands
1050,Q6220536,John Banister,re_british_islands,British Islands,1533.0,anatomist,europe,British Islands
1057,Q1436859,Benjamin Whichcote,re_british_islands,British Islands,1609.0,theologian | philosopher,europe,British Islands
1062,Q18674308,Paul Sherlock,re_british_islands,British Islands,1595.0,theologian,europe,British Islands
1063,Q7329522,Richard Towneley,re_british_islands,British Islands,1629.0,astronomer,europe,British Islands
1064,Q1700133,John Freind,re_british_islands,British Islands,1675.0,chemist,europe,British Islands
1067,Q437734,James Stirling,re_british_islands,British Islands,1692.0,mathematician,europe,British Islands
1068,Q91791410,Benjamin Wright,re_british_islands,British Islands,1575.0,geographer,europe,British Islands
1077,Q5080127,Charles Le Cène,re_british_islands,British Islands,1647.0,theologian,europe,British Islands
1087,Q3431390,Richard FitzNeal,re_british_islands,British Islands,1130.0,economist,europe,British Islands
1094,Q71033,Samuel Hartlib,re_british_islands,British Islands,1600.0,botanist,europe,British Islands
1097,Q21522119,James Newton,re_british_islands,British Islands,1639.0,botanist,europe,British Islands
1099,Q1285550,Richard Maitland,re_british_islands,British Islands,1496.0,historian,europe,British Islands
1106,Q4708451,Alasdair mac Mhaighstir Alasdair,re_british_islands,British Islands,1698.0,linguist,europe,British Islands
1111,Q6252938,John Pine,re_british_islands,British Islands,1690.0,geographer,europe,British Islands
1115,Q1375506,John Tradescant the elder,re_british_islands,British Islands,1570.0,botanist,europe,British Islands
1116,Q7593209,St George Ashe,re_british_islands,British Islands,1658.0,mathematician,europe,British Islands
1118,Q1507083,George Carew,re_british_islands,British Islands,1556.0,historian,europe,British Islands
1121,Q455618,Thomas Campion,re_british_islands,British Islands,1567.0,musicologist,europe,British Islands
1129,Q15512079,William Rishanger,re_british_islands,British Islands,1250.0,historian,europe,British Islands
1131,Q104586308,Christophe-Benjamin Carrard,re_british_islands,British Islands,1690.0,theologian,europe,British Islands
1132,Q7789338,Thomas Elmham,re_british_islands,British Islands,1364.0,historian,europe,British Islands
1133,Q12901167,Nathan Bailey,re_british_islands,British Islands,1601.0,linguist,europe,British Islands
1142,Q6255771,John Rous,re_british_islands,British Islands,1411.0,historian,europe,British Islands
1153,Q964704,George Graham,re_british_islands,British Islands,1673.0,geologist,europe,British Islands
1158,Q5218244,Daniel Neal,re_british_islands,British Islands,1678.0,theologian | historian,europe,British Islands
1160,Q1397946,Lewis Bayly,re_british_islands,British Islands,1565.0,theologian | philosopher,europe,British Islands
1161,Q4718664,Alexander Cruden,re_british_islands,British Islands,1699.0,theologian,europe,British Islands
1163,Q18527537,Roger Collingwood,re_british_islands,British Islands,1495.0,mathematician,europe,British Islands
1167,Q935,Isaac Newton,re_british_islands,British Islands,1643.0,philosopher | mathematician,europe,British Islands
1174,Q518918,Thomas May,re_british_islands,British Islands,1595.0,historian,europe,British Islands
1181,Q18811413,William Sanderson,re_british_islands,British Islands,1586.0,historian,europe,British Islands
1183,Q957527,John Colet,re_british_islands,British Islands,1467.0,theologian,europe,British Islands
1184,Q379912,Bernard Mandeville,re_british_islands,British Islands,1670.0,philosopher | economist,europe,British Islands
1185,Q42544,Thomas More,re_british_islands,British Islands,1478.0,theologian | philosopher | historian,europe,British Islands
1186,Q7342197,Robert Bolton,re_british_islands,British Islands,1572.0,theologian,europe,British Islands
1189,Q468950,Richard Kilvington,re_british_islands,British Islands,1305.0,theologian | philosopher,europe,British Islands
1196,Q356769,Clopton Havers,re_british_islands,British Islands,1657.0,anatomist,europe,British Islands
1203,Q636694,Joseph Bingham,re_british_islands,British Islands,1668.0,theologian | historian,europe,British Islands
1207,Q7790680,Thomas Hill,re_british_islands,British Islands,1528.0,historian | mathematician,europe,British Islands
1209,Q6221281,John Beaumont,re_british_islands,British Islands,1650.0,geologist,europe,British Islands
1211,Q311625,Francesco Geminiani,re_british_islands,British Islands,1687.0,musicologist,europe,British Islands
1212,Q2250014,Gilbert Burnet,re_british_islands,British Islands,1643.0,theologian | linguist | historian,europe,British Islands
1223,Q15989949,John Davies,re_british_islands,British Islands,1679.0,philosopher,europe,British Islands
1225,Q354612,Leonard Plukenet,re_british_islands,British Islands,1642.0,botanist,europe,British Islands
1237,Q5480227,Francis Bigod,re_british_islands,British Islands,1507.0,linguist,europe,British Islands
1242,Q683784,George Bull,re_british_islands,British Islands,1634.0,theologian,europe,British Islands
1245,Q6238044,John Hart,re_british_islands,British Islands,1501.0,linguist,europe,British Islands
1249,Q1111054,John Abernethy,re_british_islands,British Islands,1680.0,theologian,europe,British Islands
1264,Q18672384,Thomas Beconsall,re_british_islands,British Islands,1664.0,philosopher,europe,British Islands
1270,Q471406,Elias Ashmole,re_british_islands,British Islands,1617.0,historian,europe,British Islands
1276,Q18534240,Nicholas Hunt,re_british_islands,British Islands,1596.0,mathematician,europe,British Islands
1279,Q3185355,Joseph Mede,re_british_islands,British Islands,1586.0,theologian,europe,British Islands
1281,Q257668,George Edwards,re_british_islands,British Islands,1694.0,zoologist,europe,British Islands
1283,Q1507112,George Cheyne,re_british_islands,British Islands,1671.0,philosopher,europe,British Islands
1285,Q1701960,John Tradescant the Younger,re_british_islands,British Islands,1608.0,botanist,europe,British Islands
1286,Q7074565,Obadiah Walker,re_british_islands,British Islands,1616.0,historian,europe,British Islands
1288,Q3525108,Thomas Farnaby,re_british_islands,British Islands,1575.0,linguist,europe,British Islands
1290,Q5541813,George Lokert,re_british_islands,British Islands,1485.0,theologian | philosopher,europe,British Islands
1293,Q115774,Nicolas Fatio de Duillier,re_british_islands,British Islands,1664.0,astronomer | mathematician,europe,British Islands
1302,Q6289828,Joshua Fry,re_british_islands,British Islands,1699.0,geographer,europe,British Islands
1310,Q5536909,George Benson,re_british_islands,British Islands,1699.0,theologian,europe,British Islands
1311,Q327782,Antoine Le Grand,re_british_islands,British Islands,1629.0,theologian | philosopher,europe,British Islands
1314,Q5082376,Charles Scarborough,re_british_islands,British Islands,1615.0,mathematician | anatomist,europe,British Islands
1320,Q3372144,Paul Rycaut,re_british_islands,British Islands,1629.0,historian,europe,British Islands
1321,Q18531041,William Blundell,re_british_islands,British Islands,1625.0,geographer,europe,British Islands
1330,Q2218033,Samuel Browne,re_british_islands,British Islands,1700.0,botanist,europe,British Islands
1331,Q2713252,Joseph Glanvill,re_british_islands,British Islands,1636.0,philosopher,europe,British Islands
1334,Q8005897,"William Brereton, 3rd Baron Brereton",re_british_islands,British Islands,1631.0,mathematician,europe,British Islands
1343,Q7341323,Robert Abbot,re_british_islands,British Islands,1588.0,theologian,europe,British Islands
1344,Q18671441,Henry Lord,re_british_islands,British Islands,1563.0,anthropologist,europe,British Islands
1351,Q967274,John Dumbleton,re_british_islands,British Islands,1310.0,mathematician,europe,British Islands
1354,Q173893,John Wycliffe,re_british_islands,British Islands,1320.0,theologian | philosopher,europe,British Islands
1359,Q8016642,William Patten,re_british_islands,British Islands,1548.0,historian,europe,British Islands
1366,Q3101523,George Dalgarno,re_british_islands,British Islands,1625.0,linguist | philosopher,europe,British Islands
1367,Q8009143,William Fleetwood,re_british_islands,British Islands,1656.0,economist,europe,British Islands
1375,Q334914,Mark Catesby,re_british_islands,British Islands,1683.0,botanist | zoologist,europe,British Islands
1379,Q3068356,Leonard Digges,re_british_islands,British Islands,1515.0,mathematician,europe,British Islands
1387,Q4778581,Hugh Ward,re_british_islands,British Islands,1592.0,anthropologist | geographer | historian | archeologist,europe,British Islands
1390,Q333481,James Ussher,re_british_islands,British Islands,1581.0,theologian | philosopher | historian,europe,British Islands
1391,Q6225424,John Case,re_british_islands,British Islands,1546.0,philosopher,europe,British Islands
1392,Q6257065,John Scott,re_british_islands,British Islands,1634.0,geographer,europe,British Islands
1403,Q6244290,John Le Neve,re_british_islands,British Islands,1679.0,historian,europe,British Islands
1406,Q3525268,Thomas Johnson,re_british_islands,British Islands,1600.0,botanist,europe,British Islands
1412,Q7787517,Thomas Beckington,re_british_islands,British Islands,1390.0,theologian,europe,British Islands
1426,Q104879934,Martin Master,re_british_islands,British Islands,1607.0,mathematician,europe,British Islands
1434,Q5728139,Henry Scrimgeour,re_british_islands,British Islands,1505.0,philosopher,europe,British Islands
1442,Q7411087,Samuel Chandler,re_british_islands,British Islands,1693.0,theologian,europe,British Islands
1446,Q7359222,Roger of Hereford,re_british_islands,British Islands,1170.0,astronomer,europe,British Islands
1450,Q707787,Robert Filmer,re_british_islands,British Islands,1588.0,philosopher,europe,British Islands
1456,Q3182736,John White,re_british_islands,British Islands,1540.0,geographer,europe,British Islands
1462,Q6218177,John Adams,re_british_islands,British Islands,1650.0,geographer,europe,British Islands
1463,Q3435427,Robert Hues,re_british_islands,British Islands,1553.0,geographer | mathematician,europe,British Islands
1464,Q5232088,David Calderwood,re_british_islands,British Islands,1575.0,theologian | historian,europe,British Islands
1465,Q7323683,Richard Alleine,re_british_islands,British Islands,1610.0,theologian,europe,British Islands
1466,Q212085,Brook Taylor,re_british_islands,British Islands,1685.0,mathematician,europe,British Islands
