,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
87,Q171241,Diodorus Siculus,re_latin,Latin World,-89.0,geographer | historian,antiquity,re_latin
88,Q1159625,Lucius Voltacilius Pitholaus,re_latin,Latin World,-100.0,historian,antiquity,re_latin
90,Q444285,Asconius Pedianus,re_latin,Latin World,-8.0,historian,antiquity,re_latin
91,Q274091,Dionysius Exiguus,re_latin,Latin World,475.0,mathematician,antiquity,re_latin
92,Q222890,Novatian,re_latin,Latin World,220.0,theologian,antiquity,re_latin
93,Q391514,Julius Capitolinus,re_latin,Latin World,250.0,historian,antiquity,re_latin
94,Q15429187,Eumachus of Neapolis,re_latin,Latin World,-200.0,historian,antiquity,re_latin
95,Q450708,Gaius Asinius Gallus,re_latin,Latin World,-39.0,historian,antiquity,re_latin
96,Q934244,Pomponius Porphyrion,re_latin,Latin World,201.0,linguist,antiquity,re_latin
97,Q12093928,Gaius Clodius Licinus,re_latin,Latin World,-50.0,historian,antiquity,re_latin
98,Q47154,Lucretius,re_latin,Latin World,-93.0,philosopher,antiquity,re_latin
99,Q2036794,Timagenes,re_latin,Latin World,-100.0,historian,antiquity,re_latin
100,Q2857528,Antonius Castor,re_latin,Latin World,50.0,botanist,antiquity,re_latin
101,Q248624,Amelius,re_latin,Latin World,200.0,philosopher,antiquity,re_latin
102,Q441590,Eustathius of Cappadocia,re_latin,Latin World,300.0,philosopher,antiquity,re_latin
103,Q248578,Chrysanthius,re_latin,Latin World,310.0,philosopher,antiquity,re_latin
104,Q772677,Aulus Cremutius Cordus,re_latin,Latin World,-50.0,historian,antiquity,re_latin
105,Q185117,Justin Martyr,re_latin,Latin World,100.0,theologian | philosopher,antiquity,re_latin
106,Q11925501,Hermogenes of Carthago,re_latin,Latin World,150.0,theologian,antiquity,re_latin
107,Q561367,Lucius Aelius Stilo Praeconinus,re_latin,Latin World,-153.0,philosopher,antiquity,re_latin
108,Q354431,Aelius Aristides,re_latin,Latin World,117.0,philosopher,antiquity,re_latin
109,Q673402,Gaius Sulpicius Gallus,re_latin,Latin World,-208.0,astronomer,antiquity,re_latin
110,Q927711,Messius Phoebus Severus,re_latin,Latin World,450.0,philosopher,antiquity,re_latin
111,Q451572,Menelaus of Alexandria,re_latin,Latin World,70.0,astronomer | mathematician,antiquity,re_latin
112,Q192365,Cassiodorus,re_latin,Latin World,487.0,musicologist | philosopher | historian,antiquity,re_latin
113,Q134461,Josephus,re_latin,Latin World,37.0,historian,antiquity,re_latin
114,Q537755,Polyaenus,re_latin,Latin World,101.0,historian,antiquity,re_latin
115,Q316123,Silius Italicus,re_latin,Latin World,26.0,historian,antiquity,re_latin
116,Q1121669,Ticonius,re_latin,Latin World,370.0,theologian,antiquity,re_latin
117,Q515249,Caecilius of Calacte,re_latin,Latin World,-50.0,historian,antiquity,re_latin
118,Q554387,Favorinus,re_latin,Latin World,85.0,philosopher,antiquity,re_latin
119,Q1164905,Marius Plotius Sacerdos,re_latin,Latin World,200.0,linguist,antiquity,re_latin
120,Q735515,Aspasius,re_latin,Latin World,80.0,philosopher,antiquity,re_latin
121,Q765147,Januarius Nepotianus,re_latin,Latin World,300.0,historian,antiquity,re_latin
122,Q313056,Herodian,re_latin,Latin World,170.0,historian,antiquity,re_latin
123,Q349959,Quintus Dellius,re_latin,Latin World,-100.0,historian,antiquity,re_latin
124,Q1474972,Furius Dionysius Filocalus,re_latin,Latin World,400.0,historian,antiquity,re_latin
125,Q221465,Hydatius,re_latin,Latin World,400.0,historian,antiquity,re_latin
126,Q507036,Lucius Annaeus Cornutus,re_latin,Latin World,20.0,philosopher,antiquity,re_latin
127,Q833663,Herennius Senecio,re_latin,Latin World,50.0,philosopher | historian,antiquity,re_latin
128,Q109594,Cornelius Nepos,re_latin,Latin World,-99.0,historian,antiquity,re_latin
129,Q201346,Marcion of Sinope,re_latin,Latin World,85.0,theologian | philosopher,antiquity,re_latin
130,Q172198,Ammianus Marcellinus,re_latin,Latin World,330.0,historian,antiquity,re_latin
131,Q441138,Alexandros Polyhistor,re_latin,Latin World,-99.0,geographer,antiquity,re_latin
132,Q1242065,Quintus Baebius Macer,re_latin,Latin World,50.0,historian,antiquity,re_latin
133,Q446155,Cronius the Pythagorean,re_latin,Latin World,200.0,philosopher,antiquity,re_latin
134,Q748621,Victor of Vita,re_latin,Latin World,430.0,historian,antiquity,re_latin
135,Q546375,Publius Egnatius Celer,re_latin,Latin World,100.0,philosopher,antiquity,re_latin
136,Q18999,Junius Rusticus,re_latin,Latin World,100.0,philosopher,antiquity,re_latin
137,Q729244,Calcidius,re_latin,Latin World,350.0,philosopher,antiquity,re_latin
138,Q2868804,Lucius Ateius Praetextatus,re_latin,Latin World,-104.0,linguist,antiquity,re_latin
139,Q718213,Auxentius of Milan,re_latin,Latin World,301.0,theologian,antiquity,re_latin
140,Q1232970,Marcus Servilius Nonianus,re_latin,Latin World,-50.0,historian,antiquity,re_latin
141,Q1243321,Vulcacius Gallicanus,re_latin,Latin World,250.0,historian,antiquity,re_latin
142,Q16932930,Saint Sylvia of Aquitaine,re_latin,Latin World,330.0,historian,antiquity,re_latin
143,Q367422,Julius Firmicus Maternus,re_latin,Latin World,400.0,astronomer,antiquity,re_latin
144,Q365110,Philo of Larissa,re_latin,Latin World,-144.0,philosopher,antiquity,re_latin
145,Q6197,Horace,re_latin,Latin World,-64.0,philosopher,antiquity,re_latin
146,Q1965137,Marcus Favonius,re_latin,Latin World,-89.0,philosopher,antiquity,re_latin
147,Q180081,Cato the Elder,re_latin,Latin World,-233.0,economist,antiquity,re_latin
148,Q833542,Aelius Lampridius,re_latin,Latin World,400.0,historian,antiquity,re_latin
149,Q4807731,Aspasius of Ravenna,re_latin,Latin World,200.0,philosopher,antiquity,re_latin
150,Q1098323,Claudius Maximus,re_latin,Latin World,200.0,philosopher,antiquity,re_latin
151,Q2039,Titus Livius,re_latin,Latin World,-58.0,historian,antiquity,re_latin
152,Q379991,Valerius Maximus,re_latin,Latin World,-100.0,historian,antiquity,re_latin
153,Q3189849,Julius Exsuperantius,re_latin,Latin World,350.0,historian,antiquity,re_latin
154,Q975318,Granius Licinianus,re_latin,Latin World,101.0,historian,antiquity,re_latin
155,Q102851,Boethius,re_latin,Latin World,480.0,musicologist | philosopher | mathematician,antiquity,re_latin
156,Q3838837,Lucius Crassicius Pansa,re_latin,Latin World,-50.0,philosopher,antiquity,re_latin
157,Q185770,Posidonius,re_latin,Latin World,-134.0,philosopher | physicist | astronomer | mathematician | geographer | historian,antiquity,re_latin
158,Q1225062,Siro the Epicurean,re_latin,Latin World,-100.0,philosopher,antiquity,re_latin
159,Q965333,Theodorus of Asine,re_latin,Latin World,275.0,philosopher,antiquity,re_latin
160,Q995441,Fabius Rusticus,re_latin,Latin World,100.0,historian,antiquity,re_latin
161,Q454652,Prosper of Aquitaine,re_latin,Latin World,390.0,theologian | historian,antiquity,re_latin
162,Q11035375,Quintus Aelius Tubero,re_latin,Latin World,-162.0,philosopher,antiquity,re_latin
163,Q535137,Marius Maximus,re_latin,Latin World,165.0,historian,antiquity,re_latin
164,Q8778,Galen,re_latin,Latin World,200.0,anatomist,antiquity,re_latin
165,Q1114706,Romulus of Genoa,re_latin,Latin World,301.0,theologian,antiquity,re_latin
166,Q1232604,Julius Valerius Alexander Polemius,re_latin,Latin World,250.0,historian,antiquity,re_latin
167,Q6033021,Palladius of Ratiaria,re_latin,Latin World,301.0,theologian,antiquity,re_latin
168,Q315370,Celsus,re_latin,Latin World,200.0,philosopher,antiquity,re_latin
169,Q317055,Marcus Cornelius Fronto,re_latin,Latin World,100.0,philosopher,antiquity,re_latin
170,Q381874,Gaius Musonius Rufus,re_latin,Latin World,25.0,philosopher,antiquity,re_latin
171,Q1223467,Quintus Lucilius Balbus,re_latin,Latin World,0.0,philosopher,antiquity,re_latin
173,Q1349817,Castor of Rhodes,re_latin,Latin World,100.0,historian,antiquity,re_latin
174,Q59138,Diogenes Laërtius,re_latin,Latin World,180.0,philosopher | historian,antiquity,re_latin
175,Q1411,Claudius,re_latin,Latin World,-9.0,historian,antiquity,re_latin
176,Q332785,Persius,re_latin,Latin World,34.0,philosopher,antiquity,re_latin
177,Q190368,Appian,re_latin,Latin World,95.0,historian,antiquity,re_latin
178,Q707449,Censorinus,re_latin,Latin World,250.0,musicologist,antiquity,re_latin
179,Q316483,Lucius Annaeus Florus,re_latin,Latin World,70.0,historian,antiquity,re_latin
180,Q1159576,Lucius Aelius Tubero,re_latin,Latin World,-150.0,philosopher | historian,antiquity,re_latin
181,Q1376539,Renatus Profuturus Frigeridus,re_latin,Latin World,400.0,historian,antiquity,re_latin
182,Q138724,Lucius Tarutius Firmanus,re_latin,Latin World,-100.0,astronomer | philosopher | mathematician,antiquity,re_latin
183,Q2994436,Consentius,re_latin,Latin World,400.0,linguist,antiquity,re_latin
184,Q2248247,Quintus Terentius Scaurus,re_latin,Latin World,201.0,linguist,antiquity,re_latin
186,Q311456,Orosius,re_latin,Latin World,385.0,theologian | historian,antiquity,re_latin
187,Q1133857,Cornelius Labeo,re_latin,Latin World,250.0,philosopher,antiquity,re_latin
188,Q772775,Polemon of Laodicea,re_latin,Latin World,90.0,philosopher,antiquity,re_latin
189,Q521520,Gaius Licinius Mucianus,re_latin,Latin World,100.0,historian,antiquity,re_latin
190,Q1237504,Plotius Crispinus,re_latin,Latin World,-50.0,philosopher,antiquity,re_latin
191,Q662582,Fenestella,re_latin,Latin World,-35.0,historian,antiquity,re_latin
192,Q206119,Marcus Terentius Varro,re_latin,Latin World,-115.0,musicologist | philosopher,antiquity,re_latin
193,Q532315,Athenodoros Cordylion,re_latin,Latin World,-50.0,philosopher,antiquity,re_latin
194,Q950770,Quintus Aelius Tubero,re_latin,Latin World,-73.0,historian,antiquity,re_latin
195,Q4298,Publius Flavius Vegetius Renatus,re_latin,Latin World,400.0,historian,antiquity,re_latin
196,Q1227766,Paeanius,re_latin,Latin World,400.0,historian,antiquity,re_latin
197,Q9200,Paul the Apostle,re_latin,Latin World,5.0,theologian,antiquity,re_latin
198,Q2123334,Quintus Aelius Tubero,re_latin,Latin World,-75.0,historian,antiquity,re_latin
199,Q761346,Servius Fabius Pictor,re_latin,Latin World,-189.0,historian,antiquity,re_latin
200,Q272087,Tatian,re_latin,Latin World,120.0,theologian | philosopher,antiquity,re_latin
201,Q1662957,Julian of Eclanum,re_latin,Latin World,386.0,philosopher,antiquity,re_latin
202,Q859652,Cerdo,re_latin,Latin World,200.0,theologian,antiquity,re_latin
203,Q11906126,Publius Anteius Antiochus,re_latin,Latin World,150.0,philosopher,antiquity,re_latin
204,Q47180,Petronius,re_latin,Latin World,27.0,philosopher,antiquity,re_latin
205,Q794615,Aetius,re_latin,Latin World,200.0,astronomer | philosopher,antiquity,re_latin
206,Q520487,Gaius Julius Solinus,re_latin,Latin World,400.0,geographer | historian,antiquity,re_latin
207,Q1230624,Aelius Spartianus,re_latin,Latin World,301.0,historian,antiquity,re_latin
208,Q43689,Ambrose,re_latin,Latin World,339.0,theologian | philosopher,antiquity,re_latin
209,Q905137,Didymus the Musician,re_latin,Latin World,-100.0,musicologist,antiquity,re_latin
210,Q203445,Porphyry,re_latin,Latin World,233.0,musicologist | philosopher | historian,antiquity,re_latin
334,Q469199,Victorinus of Pettau,re_latin,Latin World,250.0,theologian | philosopher,antiquity,re_latin
650,Q718003,Possidius of Calama,re_latin,Latin World,370.0,historian,antiquity,re_latin
651,Q8018,Augustine of Hippo,re_latin,Latin World,354.0,theologian | musicologist | philosopher | historian,antiquity,re_latin
652,Q342416,Arnobius,re_latin,Latin World,255.0,philosopher,antiquity,re_latin
653,Q348408,Martianus Capella,re_latin,Latin World,360.0,musicologist | philosopher,antiquity,re_latin
654,Q261992,Optatus,re_latin,Latin World,400.0,theologian,antiquity,re_latin
655,Q315670,Juba II,re_latin,Latin World,-47.0,historian,antiquity,re_latin
656,Q170512,Apuleius,re_latin,Latin World,125.0,philosopher,antiquity,re_latin
0,Q316119,Gnaeus Pompeius Trogus,re_latin,Latin World,-100.0,historian,non_europe,re_latin
1,Q782074,Claudianus Mamertus,re_latin,Latin World,420.0,theologian | philosopher,non_europe,re_latin
2,Q182123,Irenaeus,re_latin,Latin World,130.0,theologian | philosopher,non_europe,re_latin
3,Q44344,Hilary of Poitiers,re_latin,Latin World,315.0,theologian | philosopher,non_europe,re_latin
4,Q1430,Marcus Aurelius,re_latin,Latin World,121.0,philosopher,non_europe,re_latin
5,Q313795,John Cassian,re_latin,Latin World,360.0,theologian,non_europe,re_latin
6,Q50082878,Jess Wade,re_latin,Latin World,2.0,physicist,non_europe,re_latin
7,Q723645,Victorius of Aquitaine,re_latin,Latin World,450.0,astronomer | mathematician,non_europe,re_latin
8,Q209102,Lactantius,re_latin,Latin World,250.0,philosopher | historian,non_europe,re_latin
9,Q2891791,Latinius Pacatus Drepanius,re_latin,Latin World,400.0,historian,non_europe,re_latin
10,Q2161,Tacitus,re_latin,Latin World,54.0,philosopher | historian,non_europe,re_latin
11,Q885870,Victorinus Junior,re_latin,Latin World,300.0,historian,non_europe,re_latin
12,Q239448,Pompeia Plotina,re_latin,Latin World,70.0,philosopher,non_europe,re_latin
13,Q532684,Salvian,re_latin,Latin World,400.0,theologian | historian,non_europe,re_latin
14,Q336704,Sulpicius Severus,re_latin,Latin World,360.0,historian,non_europe,re_latin
15,Q297515,Pomponius Mela,re_latin,Latin World,15.0,geographer | historian,non_europe,re_latin
16,Q188646,Lucan,re_latin,Latin World,39.0,historian,non_europe,re_latin
17,Q535060,Terentianus,re_latin,Latin World,150.0,linguist,non_europe,re_latin
18,Q10133,Suetonius,re_latin,Latin World,70.0,historian,non_europe,re_latin
19,Q109998607,Tommaso Massarini,re_latin,Latin World,18.0,historian,non_europe,re_latin
20,Q656891,Arulenus Rusticus,re_latin,Latin World,35.0,philosopher,non_europe,re_latin
21,Q207113,Hippolytus,re_latin,Latin World,170.0,theologian,non_europe,re_latin
22,Q755297,Athenaeus Mechanicus,re_latin,Latin World,-199.0,philosopher | mathematician,non_europe,re_latin
23,Q74243,Marcus Cluvius Rufus,re_latin,Latin World,50.0,historian,non_europe,re_latin
24,Q506540,Didymus Chalcenterus,re_latin,Latin World,-62.0,linguist,non_europe,re_latin
25,Q248733,Eusebius of Myndus,re_latin,Latin World,300.0,philosopher,non_europe,re_latin
27,Q708247,Gaius Marius Victorinus,re_latin,Latin World,290.0,theologian | philosopher,non_europe,re_latin
28,Q134189,Plotinus,re_latin,Latin World,205.0,philosopher,non_europe,re_latin
29,Q594441,Publius Clodius Thrasea Paetus,re_latin,Latin World,100.0,philosopher,non_europe,re_latin
30,Q706319,Marinus of Tyre,re_latin,Latin World,100.0,geographer | mathematician,non_europe,re_latin
31,Q82778,Pliny the Elder,re_latin,Latin World,20.0,philosopher | historian | anatomist,non_europe,re_latin
32,Q298376,Gaius Julius Hyginus,re_latin,Latin World,-63.0,astronomer,non_europe,re_latin
33,Q447741,Lucius Calbenus Taurus,re_latin,Latin World,150.0,philosopher,non_europe,re_latin
34,Q758060,Atticus,re_latin,Latin World,150.0,philosopher,non_europe,re_latin
35,Q670317,Gaius Oppius,re_latin,Latin World,-100.0,historian,non_europe,re_latin
36,Q248969,Sopater of Apamea,re_latin,Latin World,242.0,philosopher,non_europe,re_latin
37,Q1164993,Marcus Junius Congus Gracchanus,re_latin,Latin World,-200.0,historian,non_europe,re_latin
38,Q1385296,Quintus Sextius,re_latin,Latin World,-50.0,philosopher,non_europe,re_latin
39,Q365835,Tyrannius Rufinus,re_latin,Latin World,345.0,theologian,non_europe,re_latin
40,Q3624758,Marcus Actorius Naso,re_latin,Latin World,-100.0,historian,non_europe,re_latin
41,Q1376509,Sulpicius Alexander,re_latin,Latin World,400.0,historian,non_europe,re_latin
42,Q174929,Tertullian,re_latin,Latin World,160.0,theologian | philosopher,non_europe,re_latin
43,Q210853,Justin,re_latin,Latin World,101.0,historian,non_europe,re_latin
44,Q1390986,Helvidius Priscus,re_latin,Latin World,50.0,philosopher,non_europe,re_latin
45,Q311733,Titus Pomponius Atticus,re_latin,Latin World,-109.0,philosopher,non_europe,re_latin
46,Q2312613,Flavius Lucius Dexter,re_latin,Latin World,400.0,historian,non_europe,re_latin
47,Q782401,Sallustius,re_latin,Latin World,400.0,philosopher,non_europe,re_latin
48,Q443278,Antonia Gordiana,re_latin,Latin World,201.0,historian,non_europe,re_latin
49,Q294800,Aulus Gellius,re_latin,Latin World,130.0,philosopher,non_europe,re_latin
50,Q44170,Ignatius of Antioch,re_latin,Latin World,35.0,theologian,non_europe,re_latin
51,Q2054,Seneca,re_latin,Latin World,-4.0,philosopher,non_europe,re_latin
52,Q1237555,Aulus Egnatius Priscillianus,re_latin,Latin World,135.0,philosopher,non_europe,re_latin
53,Q273671,Seneca the Elder,re_latin,Latin World,-53.0,philosopher | historian,non_europe,re_latin
54,Q947576,Valerius Antias,re_latin,Latin World,-200.0,historian,non_europe,re_latin
55,Q11923560,Gaius Fannius,re_latin,Latin World,100.0,historian,non_europe,re_latin
56,Q26204,Dionysius of Halicarnassus,re_latin,Latin World,-59.0,historian,non_europe,re_latin
57,Q741160,Lucius Ampelius,re_latin,Latin World,150.0,historian,non_europe,re_latin
58,Q290471,Moderatus of Gades,re_latin,Latin World,50.0,philosopher,non_europe,re_latin
59,Q223615,Flavius Caper,re_latin,Latin World,150.0,linguist,non_europe,re_latin
60,Q727792,Lucius Arruntius the Elder,re_latin,Latin World,-100.0,historian,non_europe,re_latin
61,Q106026,Arius,re_latin,Latin World,250.0,theologian,non_europe,re_latin
62,Q319273,Gaius Asinius Pollio,re_latin,Latin World,-74.0,historian,non_europe,re_latin
63,Q759760,Aufidius Bassus,re_latin,Latin World,-50.0,historian,non_europe,re_latin
64,Q966315,Virius Nicomachus Flavianus,re_latin,Latin World,400.0,historian,non_europe,re_latin
65,Q682860,Julius Obsequens,re_latin,Latin World,400.0,historian,non_europe,re_latin
66,Q669971,Trebellius Pollio,re_latin,Latin World,250.0,historian,non_europe,re_latin
67,Q252841,Seleucus,re_latin,Latin World,200.0,historian,non_europe,re_latin
68,Q1391069,Rabbi Ishmael,re_latin,Latin World,70.0,philosopher,non_europe,re_latin
69,Q897734,Lucius Lucceius,re_latin,Latin World,-105.0,historian,non_europe,re_latin
70,Q190240,Cyprian,re_latin,Latin World,200.0,philosopher,non_europe,re_latin
71,Q313782,Aelian,re_latin,Latin World,200.0,zoologist | historian,non_europe,re_latin
72,Q1271013,Adrian of Tyre,re_latin,Latin World,113.0,philosopher,non_europe,re_latin
73,Q1084333,Flavius Sallustius,re_latin,Latin World,350.0,philosopher,non_europe,re_latin
74,Q313924,Nicolaus of Damascus,re_latin,Latin World,-63.0,philosopher | historian,non_europe,re_latin
75,Q563283,Gaius Asinius Quadratus,re_latin,Latin World,200.0,historian,non_europe,re_latin
76,Q1541,Cicero,re_latin,Latin World,-106.0,philosopher,non_europe,re_latin
77,Q192931,Pausanias,re_latin,Latin World,115.0,geographer | historian,non_europe,re_latin
78,Q175042,Nigidius Figulus,re_latin,Latin World,-97.0,philosopher,non_europe,re_latin
79,Q335309,Aulus Claudius Charax,re_latin,Latin World,150.0,historian,non_europe,re_latin
80,Q12285191,Lucius Aemilius Juncus,re_latin,Latin World,100.0,philosopher,non_europe,re_latin
81,Q1025379,Caelestius,re_latin,Latin World,380.0,theologian,non_europe,re_latin
82,Q2335606,Pierius,re_latin,Latin World,201.0,philosopher,non_europe,re_latin
83,Q772773,Antonius Musa,re_latin,Latin World,-62.0,botanist,non_europe,re_latin
84,Q255448,Porcia,re_latin,Latin World,-100.0,philosopher,non_europe,re_latin
85,Q316098,Marcus Velleius Paterculus,re_latin,Latin World,-18.0,historian,non_europe,re_latin
