,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
32983,Q3071873,Filippo Argelati,re_italy,Italy,1685.0,historian,europe,re_europe
32989,Q55835855,Diego Vicencio de Vidania,re_italy,Italy,1644.0,historian,europe,re_europe
32991,Q376856,Adrien Auzout,re_italy,Italy,1622.0,astronomer | physicist,europe,re_europe
32993,Q3098084,Juan Núñez de la Peña,re_spain,Spain,1641.0,historian | anthropologist,europe,re_europe
33010,Q3856454,Michelangelo Salvi,re_italy,Italy,1601.0,historian,europe,re_europe
33023,Q21748854,Giovanni Battista Albrizzi,re_italy,Italy,1698.0,geographer,europe,re_europe
33051,Q591575,Anton Maria Schyrleus of Rheita,re_italy,Italy,1604.0,astronomer,europe,re_europe
33054,Q55946273,Luis de Aldrete y Soto,re_spain,Spain,1700.0,chemist,europe,re_europe
33057,Q20691522,Diego Revillas,re_italy,Italy,1690.0,geographer,europe,re_europe
33086,Q16559091,Gian Domenico Bertoli,re_italy,Italy,1676.0,archeologist,europe,re_europe
33091,Q2847037,André-François Deslandes,re_france,France,1689.0,philosopher,europe,re_europe
33121,Q6282028,Joseph Cassani,re_spain,Spain,1673.0,historian,europe,re_europe
33148,Q20059050,João de Morais Madureira Feijó,re_portugal,Portugal,1688.0,linguist,europe,re_europe
33160,Q3749558,Francesco Antonio Picchiatti,re_italy,Italy,1617.0,archeologist,europe,re_europe
33162,Q110647428,Girolamo Desideri,re_italy,Italy,1635.0,musicologist,europe,re_europe
33179,Q97068212,Giacomo Sanvitale,re_italy,Italy,1668.0,historian,europe,re_europe
33183,Q19289710,Antoni de Bastero i Lledó,re_spain,Spain,1675.0,linguist,europe,re_europe
33189,Q18945275,Francesco Eschinardi,re_italy,Italy,1623.0,mathematician,europe,re_europe
33191,Q108103034,Ambrosio Borsano,re_spain,Spain,1633.0,geographer,europe,re_europe
33192,Q3157640,Jacopo Facciolati,re_italy,Italy,1682.0,linguist,europe,re_europe
33208,Q3558422,Nicholas Kalliakis,re_italy,Italy,1645.0,philosopher,europe,re_europe
