,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
37222,Q45112,Johann Grueber,re_central_europe,Central Europe,1623.0,astronomer,europe,Eastern Europe
37231,Q1252620,Lea Ráskay,re_central_europe,Central Europe,1401.0,linguist,europe,Eastern Europe
37234,Q1297898,Aegidius Sadeler,re_central_europe,Central Europe,1570.0,geographer,europe,Eastern Europe
37238,Q383003,Nikephoros Bryennios the Younger,re_balkans,Balkans,1062.0,historian,europe,Eastern Europe
37249,Q1001766,Ádám Fitter,re_central_europe,Central Europe,1679.0,theologian,europe,Eastern Europe
37254,Q95379072,Heřman Absdorfský,re_central_europe,Central Europe,1673.0,philosopher,europe,Eastern Europe
37259,Q9376861,Wojciech Sokołowski,re_central_europe,Central Europe,1586.0,philosopher,europe,Eastern Europe
37264,Q704486,Marcin Wadowita,re_central_europe,Central Europe,1567.0,theologian,europe,Eastern Europe
37270,Q7171687,Petar Bogdan,re_balkans,Balkans,1601.0,historian,europe,Eastern Europe
37279,Q4089222,Andrei Ivanovich Bogdanov,re_slav_world,Slav world,1692.0,anthropologist,europe,Eastern Europe
37281,Q55127631,Christoph Hendreich,re_central_europe,Central Europe,1630.0,historian,europe,Eastern Europe
37303,Q13033657,Joachim Bielski,re_central_europe,Central Europe,1540.0,historian,europe,Eastern Europe
37309,Q2142789,Wenceslaus Hajek,re_central_europe,Central Europe,1500.0,historian,europe,Eastern Europe
37320,Q1684931,Johann Hornung,re_slav_world,Slav world,1660.0,linguist,europe,Eastern Europe
37321,Q1694199,Johann Gottlieb Olearius,re_slav_world,Slav world,1684.0,historian,europe,Eastern Europe
37326,Q95397610,Jan Zahrádka,re_central_europe,Central Europe,1698.0,theologian | philosopher,europe,Eastern Europe
37333,Q1949189,Moses Isserles,re_central_europe,Central Europe,1520.0,theologian,europe,Eastern Europe
37339,Q2607534,Augustinus Rotundus,re_central_europe,Central Europe,1520.0,historian,europe,Eastern Europe
37342,Q9359556,Tomasz Młodzianowski,re_central_europe,Central Europe,1622.0,philosopher,europe,Eastern Europe
37343,Q655603,Dávid Frölich,re_central_europe,Central Europe,1595.0,astronomer | mathematician | anatomist,europe,Eastern Europe
37344,Q690877,John of Rokycan,re_central_europe,Central Europe,1396.0,philosopher,europe,Eastern Europe
37367,Q1448023,Wilhelm Heinrich Beckher,re_slav_world,Slav world,1694.0,theologian,europe,Eastern Europe
37371,Q12794358,Krištof Ziegelfest,re_central_europe,Central Europe,1563.0,economist,europe,Eastern Europe
37376,Q426170,Sulkhan-Saba Orbeliani,re_slav_world,Slav world,1658.0,linguist,europe,Eastern Europe
37383,Q945165,Coriolano Cippico,re_balkans,Balkans,1425.0,historian,europe,Eastern Europe
37390,Q95445555,Jacobus Mibes,re_central_europe,Central Europe,1648.0,theologian,europe,Eastern Europe
37400,Q16406904,Johann Pastelberg,re_central_europe,Central Europe,1650.0,theologian,europe,Eastern Europe
37403,Q93102685,Stanisław Jakobczyk,re_central_europe,Central Europe,1540.0,astronomer,europe,Eastern Europe
37411,Q101829,Johann Heß,re_central_europe,Central Europe,1490.0,theologian,europe,Eastern Europe
37412,Q12025765,Mauritius Vogt,re_central_europe,Central Europe,1669.0,geographer | historian | zoologist,europe,Eastern Europe
37415,Q103024,Jan Roh,re_central_europe,Central Europe,1490.0,theologian,europe,Eastern Europe
37420,Q12035727,Martin Honorius Czechura,re_central_europe,Central Europe,1688.0,theologian,europe,Eastern Europe
37433,Q716769,Vilem Slavata of Chlum,re_central_europe,Central Europe,1572.0,historian,europe,Eastern Europe
37439,Q1693205,Johann David Kypke,re_slav_world,Slav world,1692.0,theologian,europe,Eastern Europe
37463,Q95155064,Jiří Behm,re_central_europe,Central Europe,1621.0,mathematician,europe,Eastern Europe
37464,Q91670,Laurentius Eichstadius,re_central_europe,Central Europe,1596.0,botanist | astronomer | mathematician,europe,Eastern Europe
37471,Q1459320,Friedrich Gottlob Hertzog,re_central_europe,Central Europe,1689.0,theologian,europe,Eastern Europe
37475,Q61678500,Gabriel Kolinovics,re_central_europe,Central Europe,1698.0,historian,europe,Eastern Europe
37486,Q327970,Ivan Uzhevych,re_central_europe,Central Europe,1610.0,linguist,europe,Eastern Europe
37497,Q58215371,Reinhold Pauli,re_central_europe,Central Europe,1638.0,theologian,europe,Eastern Europe
37499,Q20479574,János Tolnai Dali,re_central_europe,Central Europe,1606.0,theologian,europe,Eastern Europe
37509,Q66394,Jakob Bartsch,re_central_europe,Central Europe,1600.0,astronomer | mathematician,europe,Eastern Europe
37515,Q8012445,William Holmes,re_central_europe,Central Europe,1689.0,historian,europe,Eastern Europe
37516,Q4271294,Mikołaj Łęczycki,re_central_europe,Central Europe,1574.0,philosopher,europe,Eastern Europe
37517,Q55844305,Theodor Wilhelm Jerusalem,re_central_europe,Central Europe,1666.0,theologian,europe,Eastern Europe
37528,Q106833837,Daniele Furlani,re_balkans,Balkans,1550.0,philosopher,europe,Eastern Europe
37541,Q4282609,Marko Martinović,re_balkans,Balkans,1663.0,mathematician,europe,Eastern Europe
37547,Q107698,Johannes Aurifaber,re_central_europe,Central Europe,1517.0,theologian,europe,Eastern Europe
37562,Q329898,Abraomas Kulvietis,re_central_europe,Central Europe,1509.0,linguist,europe,Eastern Europe
37569,Q622746,Jacob Bruce,re_slav_world,Slav world,1669.0,astronomer,europe,Eastern Europe
37586,Q38782279,Gabriel Groddeck,re_central_europe,Central Europe,1672.0,philosopher,europe,Eastern Europe
37589,Q333232,Vasily Tatishchev,re_slav_world,Slav world,1686.0,historian | geographer | economist | anthropologist,europe,Eastern Europe
37595,Q1973317,Innocent Giesel,re_slav_world,Slav world,1600.0,theologian | historian,europe,Eastern Europe
37598,Q1360874,Wojciech Bobowski,re_slav_world,Slav world,1610.0,musicologist,europe,Eastern Europe
37599,Q112549491,Urban Fridrich,re_central_europe,Central Europe,1690.0,historian,europe,Eastern Europe
37600,Q363513,Judah Loew ben Bezalel,re_central_europe,Central Europe,1520.0,philosopher | mathematician,europe,Eastern Europe
37608,Q220313,Gemistus Pletho,re_balkans,Balkans,1355.0,philosopher,europe,Eastern Europe
37613,Q18623343,Jakub Łoś,re_central_europe,Central Europe,1632.0,historian,europe,Eastern Europe
37615,Q463405,Elia del Medigo,re_balkans,Balkans,1460.0,philosopher,europe,Eastern Europe
37617,Q124001,Nicolaus II Bernoulli,re_slav_world,Slav world,1695.0,mathematician,europe,Eastern Europe
37619,Q55125907,Johann Valentin Pietsch,re_slav_world,Slav world,1690.0,theologian,europe,Eastern Europe
37620,Q95445568,Joannes Woraczicky,re_central_europe,Central Europe,1678.0,theologian,europe,Eastern Europe
37653,Q530866,Antal Gabon,re_central_europe,Central Europe,1677.0,philosopher,europe,Eastern Europe
37661,Q1385474,Willem Hondius,re_central_europe,Central Europe,1598.0,geographer,europe,Eastern Europe
37667,Q93455659,Georgius Thomas,re_central_europe,Central Europe,1677.0,theologian | mathematician,europe,Eastern Europe
37672,Q4759573,Andrzej Abrek,re_central_europe,Central Europe,1650.0,philosopher,europe,Eastern Europe
37688,Q1118025,György Komáromi Csipkés,re_central_europe,Central Europe,1628.0,theologian | linguist,europe,Eastern Europe
37689,Q1463876,Friedrich von Lüdinghausen Wolff,re_central_europe,Central Europe,1643.0,theologian | philosopher,europe,Eastern Europe
37701,Q55226897,Pavao Andreis,re_balkans,Balkans,1609.0,historian,europe,Eastern Europe
37702,Q1176312,David Reutz,re_central_europe,Central Europe,1576.0,theologian,europe,Eastern Europe
37703,Q4374912,Paweł Potocki,re_central_europe,Central Europe,1625.0,historian,europe,Eastern Europe
37705,Q9152489,Andrzej Komoniecki,re_central_europe,Central Europe,1658.0,historian,europe,Eastern Europe
37706,Q94844072,Johannes Gottlob Heer,re_central_europe,Central Europe,1681.0,theologian,europe,Eastern Europe
37708,Q401652,Ahmed Resmî Efendi,re_balkans,Balkans,1694.0,historian,europe,Eastern Europe
37709,Q94944382,Andreas Schumann,re_slav_world,Slav world,1699.0,theologian,europe,Eastern Europe
37715,Q95200,Matthäus Prätorius,re_central_europe,Central Europe,1635.0,historian,europe,Eastern Europe
37723,Q1991802,Nikolaus von Rakonitz,re_central_europe,Central Europe,1350.0,theologian,europe,Eastern Europe
37730,Q12768304,Juraj Bohuš,re_central_europe,Central Europe,1687.0,geographer,europe,Eastern Europe
37736,Q1466890,Ferenc Zay,re_central_europe,Central Europe,1498.0,historian,europe,Eastern Europe
37739,Q621331,Heinrich Stahl,re_slav_world,Slav world,1600.0,theologian,europe,Eastern Europe
37753,Q13421337,Ján Krstiteľ Najmar,re_central_europe,Central Europe,1696.0,historian,europe,Eastern Europe
37762,Q11737705,Kazimierz Biernacki,re_central_europe,Central Europe,1629.0,historian,europe,Eastern Europe
37765,Q3557126,Methodios Anthrakites,re_balkans,Balkans,1660.0,astronomer | philosopher | physicist | mathematician,europe,Eastern Europe
37771,Q1174512,David Gans,re_central_europe,Central Europe,1541.0,astronomer | mathematician | theologian | geographer | historian,europe,Eastern Europe
37772,Q11714743,Izajasz Boner,re_central_europe,Central Europe,1400.0,theologian,europe,Eastern Europe
37774,Q94829838,Marcin Chmielnik,re_central_europe,Central Europe,1559.0,botanist,europe,Eastern Europe
37775,Q1080664,Jiří Třanovský,re_central_europe,Central Europe,1592.0,theologian,europe,Eastern Europe
37780,Q60232010,Joannes Maria Sbogar,re_central_europe,Central Europe,1654.0,theologian,europe,Eastern Europe
37790,Q4762991,Angelos Akotantos,re_balkans,Balkans,1400.0,historian,europe,Eastern Europe
37794,Q1612418,Hermann Rahtmann,re_central_europe,Central Europe,1585.0,theologian,europe,Eastern Europe
37797,Q108417402,Viktorin Vrbenský,re_central_europe,Central Europe,1580.0,theologian,europe,Eastern Europe
37799,Q1006181,Mihály Földváry,re_central_europe,Central Europe,1672.0,historian,europe,Eastern Europe
37800,Q1667548,Johann Gottfried Hornejus,re_central_europe,Central Europe,1689.0,theologian,europe,Eastern Europe
37811,Q84975,Valentin Thilo,re_slav_world,Slav world,1607.0,theologian,europe,Eastern Europe
37822,Q100362120,Zachariasz Modzelewski,re_slav_world,Slav world,1648.0,philosopher,europe,Eastern Europe
37825,Q28836215,Fridrich Vilém ze Sommersbergu,re_central_europe,Central Europe,1698.0,historian,europe,Eastern Europe
37832,Q1384097,Gül Baba,re_central_europe,Central Europe,1500.0,philosopher,europe,Eastern Europe
37838,Q1084952,Christoph Gabriel Fabricius,re_central_europe,Central Europe,1684.0,theologian,europe,Eastern Europe
37840,Q55875838,Arnoldus Angelus,re_central_europe,Central Europe,1620.0,theologian,europe,Eastern Europe
37846,Q1230906,Pál Pater,re_central_europe,Central Europe,1656.0,astronomer | mathematician,europe,Eastern Europe
37847,Q119291,Celestyn Myślenta,re_slav_world,Slav world,1588.0,theologian,europe,Eastern Europe
37850,Q1166131,Martonfalvi Tóth György,re_central_europe,Central Europe,1635.0,theologian,europe,Eastern Europe
37862,Q48850440,Jakub Górski,re_central_europe,Central Europe,1585.0,mathematician,europe,Eastern Europe
37864,Q1569256,Sebastian Artomedes,re_slav_world,Slav world,1544.0,theologian,europe,Eastern Europe
37868,Q56389183,Károly Frigyes Loew,re_central_europe,Central Europe,1699.0,botanist,europe,Eastern Europe
37869,Q2112589,Prokop von Pilsen,re_central_europe,Central Europe,1400.0,theologian,europe,Eastern Europe
37876,Q786884,Stjepan Brodarić,re_central_europe,Central Europe,1480.0,historian,europe,Eastern Europe
37878,Q69151,Nicolaus Reimers,re_central_europe,Central Europe,1551.0,astronomer | mathematician,europe,Eastern Europe
37883,Q435320,Francysk Skaryna,re_central_europe,Central Europe,1486.0,philosopher,europe,Eastern Europe
37889,Q338487,Stanislovas Rapalionis,re_slav_world,Slav world,1485.0,theologian,europe,Eastern Europe
